Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),PVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_2M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSHigh_6M,RSNHBP_1W,RSNHBP_1M,RSNHBP_3M,RSNHBP_6M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
11-12-2025,NSE:ONESOURCE,EQ,20041.91,1653.6,139470,2306.27592,3.77,3.83,7.06,,-2.29,-0.86,3.58,-1.14,-6.31,-13.13,-11.39,-24.06,12.86,NA,NA,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-0.31,-1.02,-1.32,-5.05,-6.06,-0.49,-6.52,0,0,0,7.94,0,0,0,4.76,-7.53,-12.5,-24.76,NA,NA,-7.53,-7.47,-16.19,0,NA,NA,7.92,7.92,NA,NA,7.92,0.75,33.83,65.68,NA,NA,-5.1,-13.41,-24.96,-0.32,0,0.960439,50,-4.19,-7.2,29.81,,,,-5.1,-7.98,-10.23,17.37,114.01,1.01017,75
11-12-2025,NSE:KITEX,EQ,4259.32,200.15,1633773,3269.99666,3.93,3.9,5.93,2M,-0.33,-0.33,-4.61,-11.33,-3.83,4.82,2.26,-41.04,15.09,-20.9,66.19,-1,-1,HVY,-1,HVQ,-1,-1,-1,-1,-1,-1,-1.45,-0.92,-2.35,1.73,-0.64,-9.71,-9.43,0,4.76,1.59,0.79,0,0,0,0,-10.17,-10.17,-32.23,-35.22,-35.22,-10.17,-6.43,-36.69,-8.63,-41.46,-2.51,12.34,23.07,30.18,215.36,0.08,27.79,23.14,85.52,180.51,299.42,-2.62,0.24,-41.94,1.91,-21.91,0.960105,50,-0.86,27.79,14.13,82.07,,,-2.62,2.67,-43.16,27.41,-28.38,1.007005,72
11-12-2025,NSE:CAMS,EQ,19625.82,756.7,1776084,13439.62763,2.58,2.55,9,L,2.65,-4.58,-2.93,-6.11,-4.77,-2.04,-2.84,-11.77,12.71,-33.99,16.77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.82,-0.94,-1.75,-0.34,-2.08,0.01,-2.07,0,0,0,6.35,0,0,0,6.35,-5.75,-7.74,-11.87,-28.29,-28.29,-5.75,-3.34,-9.36,-19.85,-37.4,-3.33,2.65,3.82,20.72,26.23,2.65,8.37,17.07,34.93,16.89,79.43,-3.56,-4.86,-12.67,-0.47,-35,0.960056,50,-4.07,4.37,15.61,-2.58,,,-3.56,-1.36,-7.54,9.51,-39.49,0.983343,44
11-12-2025,NSE:THELEELA,EQ,14610.66,391.45,516124,2020.3674,2.98,2.97,9.53,2M,0.24,-3.27,-6.34,-9.16,-10.44,-15.69,-6.41,-6.54,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.04,-2.31,-4.26,-4.07,-8.01,,,0,0,0,0,0,0,0,0,-10.61,-15.89,-15.89,NA,NA,-10.61,-7.11,-10.5,NA,NA,NA,0.46,0.54,NA,NA,0.46,8.99,6.99,NA,NA,NA,-9.23,-8.43,-7.44,0,0,0.959991,50,-10.16,1.1,,,,,-9.23,0.44,1.02,87.61,14.01,0.98807,50
11-12-2025,NSE:KILITCH,EQ,627.04,341.65,38584,131.82224,3.43,3.37,9.75,3L,1.86,-0.03,-3.92,-6.12,-7.87,-5.74,-7.41,-30.33,10.88,3.47,-9.68,-1,-1,HVQ,-1,HV2Y,-1,-1,-1,-1,-1,-1,0.49,-2.26,-1.74,-3.92,-5.44,-5.58,-10.44,0,0,0,12.7,0,0,0,0,-7.34,-14.64,-29.33,-29.33,-29.33,-7.34,-17.18,-24.1,-6.73,-21.43,-14.9,5.66,5.66,14.09,16.06,5.66,9.05,22.54,51.26,3.44,12.03,-6.66,-9.43,-31.23,-2.3,2.46,0.959977,50,-7.06,-17.18,21.59,33.59,,,-6.66,-2.77,-20.2,19.23,5.7,1.005906,71
11-12-2025,NSE:PVRINOX,EQ,10952.24,1055.2,323395,3412.46404,2.99,2.96,6.37,L,-0.42,-4,-1.18,-4.2,-4.19,-3.3,-6.25,5.28,7.05,-46.69,-30.87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.37,-1.13,-3.46,-2.16,-5.5,7.56,2.23,0,0,11.11,23.02,0,0,7.94,19.05,-6.59,-14.97,-14.97,-29.4,-39.36,-6.59,-11.41,-2.19,-42.56,-43.63,-11.04,0.53,12.18,24.33,24.33,0.53,4.14,32.11,17.77,9.56,21.83,-2.98,-8.27,4.38,-6.13,-47.7,0.959966,50,-3.4,2.41,16.46,-36.22,,,-2.98,-5.18,11.99,-10.52,-43.81,0.972725,30
11-12-2025,NSE:GLAND,EQ,29919.77,1691.9,148541,2513.16518,2.66,2.63,7.11,L,-1.01,-2.54,-4.85,-7.41,-8.63,-13.68,-12.45,0.6,3.66,-7.17,-5.66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.29,-2.14,-4.34,-5.06,-8.95,5.4,-3.75,0,0,1.59,25.4,0,0,0,14.29,-7.55,-16.36,-19.51,-19.51,-21,-7.55,-9.14,-9.5,-12.74,-23.89,-15.33,0,1.35,21.47,21.47,0,0,36.6,20.75,13.18,12.92,-7.42,-14.47,-0.3,-9.52,-8.18,0.959775,50,-7.51,-5.08,15.9,-11.76,,,-7.42,-6.71,12.74,-9.31,2.76,0.987772,50
11-12-2025,NSE:LOTUSDEV,EQ,8366.46,160.23,812242,1301.45536,2.84,2.82,5.17,,0.29,2.04,-5.36,-6.67,-6.62,-15.81,-15.95,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.54,-2.6,-3.06,-6.21,-8.73,,,0,0,0,3.45,0,0,0,2.3,-7.57,-19.01,NA,NA,NA,-7.57,-15.46,NA,NA,NA,NA,4,NA,NA,NA,4,0,NA,NA,NA,NA,-5.41,-17.97,0,0,0,0.95975,50,-6.12,-15.46,,,,,-5.41,-11.95,101.14,-12.39,14.01,0.97749,36
11-12-2025,NSE:ANDHRSUGAR,EQ,1072.49,76.25,301289,229.73286,3.2,3.16,8.14,2L,-0.18,0.75,-2.35,-4.63,-7.92,-7.25,-0.08,-1.46,4.13,-32.07,-42.3,-1,-1,HVY,HV2Q,-1,-1,-1,-1,-1,-1,-1,-0.21,-1.22,-1.42,-1.97,-3.33,3.11,-0.22,0,0,0,12.7,0,0,0,11.9,-6.29,-7.72,-9.1,-25.45,-39.13,-6.29,-1.15,-9.02,-32.42,-41.65,-19.61,3.17,3.17,16.25,16.25,3.12,11.34,16.34,17.94,7.91,8.57,-6.71,-2.1,-2.36,-9.05,-33.08,0.959742,50,-6.29,0.45,2.9,-31.82,,,-6.71,4.07,-0.24,-6.88,-23.75,0.979279,38
11-12-2025,NSE:SAATVIKGL,EQ,5925,374.15,792677,2965.801,4.05,3.98,7.79,,-1.15,-3.51,-9.14,-19.74,-24.98,-42.79,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3.38,-6.15,-8.98,-13.21,-19.6,,,0,0,36.54,36.54,0,0,11.54,11.54,-19.67,NA,NA,NA,NA,-19.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01,NA,NA,NA,NA,NA,-23.77,0,0,0,0,0.959729,50,-19.23,,,,,,-23.77,96.8,1.14,-12.39,14.01,0.970364,27
11-12-2025,NSE:SETCO,EQ,230.21,15.3,104475,15.98468,4.96,4.94,5.64,S,-1.92,-2.35,-7.91,-11.11,-13.92,-16.86,1.11,-16.99,-11.31,12.16,53.92,-1,-1,HVQ,-1,-1,HVQ,-1,-1,-1,-1,-1,-2.99,-2.91,-5.74,-6.88,-11.8,-0.4,-12.15,0,0,7.94,3.97,0,0,3.17,1.59,-14.53,-22.73,-22.73,-28.03,-28.03,-14.53,-11.97,-28.83,-15.8,-19.25,-14.99,2,9.68,9.68,106.76,1.06,24.95,8.46,85.11,176.91,118.54,-12.71,-0.91,-17.89,-24.49,11.15,0.959623,50,-14.53,10.32,-15.38,41.95,,,-12.71,10,-17.17,-7.53,35.09,1.009846,74
11-12-2025,NSE:JAGRAN,EQ,1523.58,69.67,110038,76.66347,1.29,1.31,5.85,M,-0.53,-0.92,-0.34,-0.3,-0.52,-3.04,-2.86,-3.92,-1.85,-27.59,-58.96,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-0.3,-0.31,-0.61,-1.19,-1.78,-1.34,-3.08,0,0,0,0,0,0,0,0,-0.91,-5.17,-6.82,-22.03,-36.37,-0.91,-4.68,-13.77,-32.81,-35.93,-19.74,0.32,0.32,5.26,5.26,0.32,0,5.55,9.38,7.21,7.16,0.69,-4.88,-4.82,-15.03,-28.6,0.959494,50,-0.34,-3.43,0,-32.81,,,0.69,-5.53,0.11,-10.4,-11.26,0.977578,36
11-12-2025,NSE:SUVEN,EQ,4128.43,168.23,159121,267.68926,4.73,4.61,12.85,2L,-0.78,-2,-3.21,-5.26,-11.76,-24.48,-29.55,-46.83,27.48,12.95,36.57,-1,-1,-1,-1,HV2Y,HV2Q,-1,-1,-1,-1,-1,-1.27,-2.67,-3.83,-7.36,-10.43,-4.49,-14.28,0,0,0,26.19,0,0,0,7.14,-9.75,-27.58,-43.28,-43.28,-43.28,-9.75,-21.12,-26.52,0,-25.91,-11.06,2.18,2.18,61.51,92.7,2.18,3.07,92.23,137.15,39.75,67.75,-10.55,-31.57,-47.73,14.3,11.94,0.959444,49,-7.98,-21.12,72.88,64.06,,,-10.55,-19.12,-12.2,38.22,-6.03,1.031577,87
11-12-2025,NSE:CCCL,BE,951.6,17.41,476105,82.88988,5.18,5,8.05,3L,-1.36,-7.01,-10.86,-15.05,-28.09,-38.2,-8.33,-8.04,17.63,-0.63,88.8,-1,-1,HV2Y,HV2Q,-1,-1,-1,-1,-1,-1,-1,-4.63,-4.93,-9.11,-12.71,-19.36,14.8,-5.34,0,0,30.16,15.08,0,0,4.76,2.38,-20.65,-36.32,-36.32,-36.32,-39.3,-20.65,-18.43,-10.36,-34.41,-50,-38.91,0,16.85,52.45,1350.83,0,49.66,45.08,64.71,1095,1360,-26.88,-10.35,-8.94,4.45,-1.64,0.959444,49,-20.65,38.77,32.82,42.07,,,-26.88,12.23,1.41,11.37,-8.17,1.004466,70
11-12-2025,NSE:AARTIPHARM,EQ,6610.01,747.9,204930,1532.67147,3.65,3.63,4.14,,5.61,3.27,6.34,4.69,-1.54,-11.16,-20.38,-22.59,0.13,15.52,39.58,-1,-1,-1,HVQ,-1,HVQ,-1,-1,-1,-1,-1,4.14,-1.34,2.77,-7.18,-4.12,-4.97,-8.66,0,0,0,11.11,0,0,0,6.35,0,-20.39,-22.49,-22.49,-22.49,0,-19.16,-6.69,-1.59,-7.66,-9.68,10.16,10.16,32.48,70.97,10.16,0.25,44.19,62.4,71.73,45.26,-0.33,-22.4,-23.49,-13.05,14.51,0.959419,49,0.17,-11.6,21.83,31.71,,,-0.33,-21.75,-0.69,6.14,29.43,1.00571,71
11-12-2025,NSE:NLCINDIA,EQ,35511.76,236.31,1507908,3563.33739,2.91,2.85,5.36,3L,0.03,-0.58,-4.93,-5.58,-10.15,-14.28,-5.21,-2.04,2.8,-12.69,2.04,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1.35,-2.01,-3.29,-5.46,-8.3,6.14,-2.31,0,0,30.16,15.08,0,0,23.81,11.9,-8.99,-17.18,-17.18,-17.18,-19.76,-8.99,-8.77,-3.44,-16.68,-22,-9.58,0.03,6.39,21.63,21.63,0.03,15.61,14.19,24.11,18.23,31.28,-8.94,-7.23,-2.94,-10.38,-13.7,0.959333,49,-8.99,11.87,10.48,-10.41,,,-8.94,1.29,4.16,-7.65,-1.92,0.986385,48
11-12-2025,NSE:NIFTY_MICROCAP250,IN,,22303.8,,,,,,,0.42,-1.79,-3.74,-4.95,-5.89,-5.49,-6.74,-8.86,7.65,-16.6,9.2,0,0,0,0,0,0,0,-1,-1,-1,-1,,,,,,,,,,,,,,,,-5.95,-8.06,-9.89,-15.55,-15.55,,,,,,,,,,,,,,,,,-4.68,-8.76,-9.76,-5.53,-17.61,0.959328,,,,,,,,-4.68,-4.01,-0.84,2.78,-12.25,0.985665,
11-12-2025,NSE:NCLIND,EQ,946.18,198.26,78458,155.55083,2.6,2.58,7.33,M,-0.86,1.21,-0.9,-3.81,-0.68,-1.73,-7.83,-12.47,1.96,-11.31,-7.38,-1,-1,-1,EEP,-1,HVQ,-1,-1,-1,-1,-1,-0.37,-0.4,-0.77,-0.45,-1.21,-3.87,-4.9,0,0,0,2.38,0,0,0,2.38,-5.72,-7.12,-15.49,-15.49,-22.38,-5.72,-10.11,-8.88,-1.66,-23.9,-13.6,2.7,2.7,8.92,8.92,1.68,3.4,17.45,22.51,5.69,20,0.53,-9.85,-13.37,-11.22,-12.32,0.959226,49,0.3,-10.11,9.36,2.45,,,0.53,-10.3,-3.17,0.44,0.47,0.986466,48
11-12-2025,NSE:KALPATARU,EQ,7552.93,349.3,78682,274.83623,3.48,3.46,16.56,,5.32,5.57,0.01,-2.93,-5.7,-6.37,-17.74,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.39,-2.2,0.19,-5.05,-4.63,,,0,0,0,0,0,0,0,0,-5.24,-14.27,NA,NA,NA,-5.24,-10.22,NA,NA,NA,NA,5.9,NA,NA,NA,5.9,1.23,NA,NA,NA,NA,-4.49,-19.76,0,0,0,0.959152,49,-5.18,-9.22,,,,,-4.49,-14.59,101.14,-12.39,14.01,0.975801,34
11-12-2025,NSE:DODLA,EQ,7332.24,1206.2,62389,752.53612,2.98,3,11.61,S,-0.85,-1.58,-3.9,-0.41,-0.41,-8.66,-19.01,-12.88,9.27,-5.75,28.83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.37,-0.58,-1.93,-2.54,-4.37,0.37,-4.01,0,0,11.11,29.37,0,0,3.17,15.87,-5.75,-17.36,-17.53,-17.53,-17.53,-5.75,-17.17,-1.85,0,-17.01,-3.26,1.91,1.91,22.73,43.21,0.89,2.33,46.06,38.54,36.38,58.97,0.8,-21.03,-13.78,-3.91,-6.76,0.959116,49,0.48,-7.69,28.86,12.3,,,0.8,-21.72,6.29,7.24,-2.55,0.990664,53
11-12-2025,NSE:KAJARIACER,EQ,17838.5,1034.4,183388,1896.96547,2.18,2.16,4.22,3L,-0.94,-2.52,-4.62,-4.66,-6.83,-20.07,-20.22,-2.18,14.35,-14.31,-23.02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.04,-2.29,-4.23,-6.3,-9.91,6.97,-3.16,0,0,0,42.06,0,0,0,19.05,-8.32,-18.01,-20.98,-20.98,-33.18,-8.32,-15.59,-5,-31.72,-42.77,-23.62,0,1.35,32.71,32.71,0,0,59.55,35.61,3.95,4.84,-5.62,-22.24,-3.08,1.17,-15.32,0.959101,49,-8.32,-15.59,41.87,-26.52,,,-5.62,-15.74,16.14,3.79,-19.45,0.98688,49
11-12-2025,NSE:INFOLLION,SM,378.18,412.5,10656,43.956,3.7,3.74,3.1,,4.43,5.21,5.45,6.91,6.57,-8.27,-18.05,-21.7,12.24,-18.93,49.79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.27,0.64,4.95,-2.39,2.49,-10.48,-7.23,0,0,0,0,0,0,0,0,0,-13.52,-19.53,-27.91,-27.91,0,-20.85,-14.9,-12.27,-30.36,0,9.62,9.62,20.44,123.09,9.62,1.34,31.61,85.89,108.95,183.17,7.78,-20.07,-22.6,-0.94,-19.94,0.959066,49,7.13,-13.2,29.16,76.76,,,7.78,-29.55,-1.95,15.5,-21.51,0.989532,52
11-12-2025,NSE:ICIL,EQ,6169.39,282.5,415577,1174.00503,4.22,4.14,8.28,M,-0.93,-11.26,-9.75,-14.57,-11.12,2.64,-0.79,0.78,0.09,-20.87,-22.34,-1,-1,HVQ,HVQ,-1,EEP,-1,-1,-1,-1,-1,-4.58,-1.05,-5.57,3.53,-2.12,1.85,-0.28,0,76.19,25.4,12.7,0,38.1,12.7,6.35,-12.9,-12.9,-12.9,-31.29,-36.79,-12.9,0,-18.45,-32.77,-36.84,-23.6,8.53,26.36,26.36,26.36,0.41,40.4,27.36,12.41,7.12,11.31,-9.91,-2.81,-0.12,-13.09,-21.88,0.959054,49,-9.08,34.89,1.24,-32.77,,,-9.91,6.09,2.7,-13.09,-6.96,0.98336,44
11-12-2025,NSE:KALAMANDIR,EQ,2644.03,155.54,3899175,6064.7768,3.55,3.5,3.66,2L,2.11,-0.36,-6.74,-9.33,-13.89,-19.38,-11.5,9.15,8.56,-24.04,-32.12,-1,-1,HV2Y,HV2Y,EEP,-1,-1,-1,-1,-1,-1,-0.77,-3.37,-4,-6.88,-10.18,11.21,1.16,0,0,3.17,23.02,0,0,1.59,10.32,-11.42,-22.37,-22.37,-22.37,-27.47,-11.42,-11.58,-7.98,-26.76,-33.68,-10.03,3.27,17.7,37.03,37.03,3.27,17.07,52.79,24.49,9.32,27.01,-12.68,-13.52,8.25,-4.62,-25.05,0.959049,49,-10.51,4.75,19.59,-21.26,,,-12.68,-1.11,19.66,-13.04,-21.64,0.982334,43
11-12-2025,NSE:DONEAR,EQ,518.44,99.71,76003,75.78259,3.99,4,6.61,S,1.42,-3.28,-6.84,-0.98,1.24,6.91,3.83,-11.71,-8.1,-28.31,-4.75,HV2Q,HV2Q,HVQ,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-0.72,-0.16,-0.88,2.27,1.42,-5.6,-3.96,0,4.76,1.59,0.79,0,0,0,0,-6.4,-6.4,-11.88,-43.68,-43.68,-6.4,-4.44,-22.43,-37.08,-39.11,-15.16,9.84,9.84,9.84,9.84,1.97,8.47,2.39,12.21,10.72,31.42,2.45,1.81,-12.61,-21.28,-29.32,0.958993,49,-0.46,2.23,-10.15,-9.81,,,2.45,-0.58,-15.02,-9.16,-4.68,0.979175,38
11-12-2025,NSE:JSFB,EQ,4883.4,438.8,281941,1237.15711,2.45,2.42,4.44,2M,-1.03,-0.89,-2.83,-3.77,-1.71,-7.87,-7.2,-19.05,0.28,-2.5,1.49,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1.31,-1.05,-2.33,-2.16,-4.4,-2.32,-6.57,0,0,0,0,0,0,0,0,-5.54,-9.89,-14.49,-16.52,-40.4,-5.54,-10.07,-10.51,-11.76,-40.57,-38.91,0.23,0.23,20.02,20.02,0.23,1.78,16.57,42.89,19.68,17.8,-0.5,-9.22,-19.95,-12.9,-3.51,0.958651,49,-4.21,-3.2,1.09,-8.37,,,-0.5,-8.6,-9.91,3.85,11.22,0.992956,57
11-12-2025,NSE:SATKARTAR,SM,300.73,156.5,33472,52.38368,5.63,5.84,2.09,,-1.23,-10.54,-16.55,-20.06,-13.8,-5.85,-4.15,-20.77,9.42,NA,NA,-1,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-1,-1,-5.56,-3.72,-8.95,-1.42,-10.23,2.94,-7.5,0,4.76,1.59,5.56,0,0,0,0.79,-18.06,-20.6,-29.04,NA,NA,-18.06,-9.64,-26.09,-17,NA,NA,7.93,7.93,NA,NA,3.44,22.83,19.72,38.82,NA,NA,-12.59,-6.17,-21.67,-3.76,0,0.958642,49,-10.72,-1.06,12.1,,,,-12.59,5.28,-14.81,12.61,114.01,1.008711,73
11-12-2025,NSE:VESUVIUS,EQ,9894.34,477.3,77334,369.11518,2.17,2.15,5.47,2M,-1.17,0,-1.17,0.4,-3.99,-5.85,-9.92,-26.34,13.36,-7.57,27.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.54,-0.42,-0.95,-1.58,-2.49,-2.32,-4.7,0,0,0,1.59,0,0,0,0,-3.21,-10.59,-19.71,-22.89,-22.89,-3.21,-7.61,-15.24,-2.58,-29.78,-12.82,0.4,0.4,32.7,43.64,0.4,3.65,28.33,67.65,28.81,59.93,-2.78,-11.94,-27.24,0.18,-8.58,0.95862,49,-2.34,-5.03,25.33,14.17,,,-2.78,-8.9,-13.79,19.03,-10.15,0.997799,62
11-12-2025,NSE:DMART,EQ,262831.09,3830.8,382187,14640.8196,1.65,1.64,3.89,2L,0.38,-2.15,-4.6,-6.64,-5.93,-12.78,-20.9,-6.46,7.58,0.66,-16.45,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1.87,-1.66,-3.47,-3.92,-7.12,-1.15,-8.17,0,0,0,11.9,0,0,0,11.11,-6.22,-19.78,-20.68,-20.68,-28.95,-6.22,-15.97,-4.1,-24.36,-34.33,-29.42,0.38,0.38,12.54,12.54,0.38,1.17,28.88,19.81,4.01,5.31,-4.72,-22.92,-7.36,-5.6,-0.35,0.95849,49,-5.7,-3.02,28.88,-23.1,,,-4.72,-17.33,13.08,0.79,6.52,0.992699,56
11-12-2025,NSE:BRIGHOTEL,EQ,3001.9,72.61,179011,129.97989,1.76,1.79,7.17,,-0.16,-3.28,-7.38,-8.22,-10.18,-11.67,-13.39,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.72,-2.43,-5.03,-4.23,-8.88,,,0,0,0,3.3,0,0,0,0,-9.17,-15.21,NA,NA,NA,-9.17,-11.92,NA,NA,NA,NA,0,NA,NA,NA,0,0.57,NA,NA,NA,NA,-8.97,-15.41,0,0,0,0.958427,49,-9.17,-6.66,,,,,-8.97,-6.11,101.14,-12.39,14.01,0.980214,40
11-12-2025,NSE:SWANCORP,EQ,14481.71,459.5,1269590,5833.76605,3.4,3.35,4.69,2M,1.95,1.25,4.19,-3.1,-1.92,3.21,1.07,-0.72,2.63,-56.89,-46.71,-1,-1,EEP,HV2Q,EEP,-1,-1,-1,-1,-1,-1,1.61,-0.23,1.38,0.24,1.62,1.56,3.23,0,0,0,4.76,0,0,0,1.59,-3.01,-6.05,-11.96,-41.62,-41.62,-3.01,-4.25,-12.9,-41.21,-43.16,-4.86,7.71,10.68,19.93,19.93,4.73,10.28,18.65,20.79,9.75,54.95,-0.71,-0.95,-1.62,-10.55,-57.9,0.958279,49,-0.72,8.97,2.08,-25.76,,,-0.71,-0.27,-0.66,-9.06,-47.12,0.969774,27
11-12-2025,NSE:HINDUNILVR,EQ,569893.36,2305.6,1637242,37748.25155,1.62,1.69,5.67,L,0.17,-6.79,-6.34,-5.33,-5.16,-9.69,-14.66,-3.07,3.76,-7.73,1.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.39,-1.57,-3.9,-2.71,-6.43,1.98,-4.54,0,0,0,18.25,0,0,0,13.49,-6.95,-12.07,-14.37,-14.37,-23.87,-6.95,-9.96,-1.82,-21.53,-26.73,-17.99,0.17,1.88,6.87,6.87,0.17,0.65,21.75,10.15,2.86,13.21,-3.95,-16.68,-3.97,-9.42,-8.74,0.958058,49,-4.24,-3.73,19.91,-16.29,,,-3.95,-12.23,11.24,-5.76,2.07,0.986827,49
11-12-2025,NSE:MAPMYINDIA,EQ,9302.68,1623.8,210508,3418.2289,2.38,2.38,3.91,2L,-0.12,-3.41,-2.2,-4.87,-5.92,-4.94,-1.55,-20.29,-2.49,-1.25,-16.88,-1,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-2.04,-1.5,-3.48,-3.18,-6.45,-1.26,-7.62,0,0,0,0,0,0,0,0,-6.4,-16.69,-16.69,-22.68,-35.86,-6.4,-11.76,-21.48,-11.2,-34.26,-35.06,0.07,0.07,2.4,5.57,0,6,3.99,26.99,8.2,6.89,-4.71,-3.57,-21.19,-15.67,-2.26,0.958032,49,-4.65,-5.06,0.21,-3.09,,,-4.71,0.92,-17.31,2.41,15.22,0.996099,61
11-12-2025,NSE:VMSTMT,EQ,323.5,53.26,368615,196.32435,4.07,3.98,3.8,S,1.87,-1.6,-17.18,-16.02,-27.24,-41.34,NA,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3.51,-6.91,-9.75,-13.78,-20.68,,,0,0,0,0,0,0,0,0,-20.81,NA,NA,NA,NA,-20.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44,NA,NA,NA,NA,NA,-26.03,0,0,0,0,0.957975,48,-20.19,,,,,,-26.03,96.8,1.14,-12.39,14.01,0.968591,25
11-12-2025,NSE:TTKPRESTIG,EQ,9093.48,640,108240,692.736,1.81,1.79,9.71,2L,0.72,-0.04,-3.23,-3.1,-3.75,0.74,-5.72,2.62,2.81,-37.39,-10.96,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-1,-1,-0.12,-0.98,-1.09,-0.83,-1.9,1.67,-0.23,0,0,1.59,6.35,0,0,1.59,6.35,-3.67,-10.63,-10.63,-28.44,-36.88,-3.67,-7.28,-1.81,-32.17,-38.65,-13.28,1.49,3.97,9.1,9.1,1.49,5.11,15.34,6.25,1.39,31.52,-2.54,-7.74,1.72,-10.37,-38.4,0.957932,48,-2.97,4.38,8.01,-31.91,,,-2.54,-5.1,9.03,-12.19,-27.36,0.974201,31
11-12-2025,NSE:VEEDOL,EQ,2993.44,1614.1,10716,172.96696,2.2,2.2,6.32,2L,0.25,-0.61,-1.82,-4.5,-8.45,-15.53,-3.89,-6.46,5.31,-19.17,0.3,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1,-1,-0.42,-1.9,-2.27,-5.25,-7.14,5.46,-1.78,0,0,26.98,17.46,0,0,6.35,3.17,-8.89,-18.59,-18.59,-18.59,-40.79,-8.89,-11.71,-3.56,-30.59,-43.93,-29.44,2.57,2.57,18.98,18.98,2.57,8.37,23.61,26.66,11.32,38.2,-7.24,-5.91,-7.36,-7.87,-20.18,0.95785,48,-8.89,7.39,8.06,-30.59,,,-7.24,1,-1.33,-1.33,-11.84,0.984383,46
11-12-2025,NSE:ZYDUSLIFE,EQ,94082.88,922.55,911159,8405.89735,1.42,1.43,5.84,2M,-0.11,-1.43,-1.59,-0.59,-3.13,-7.69,-12.69,-6.1,1.64,-7.86,-7.06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.67,-0.83,-1.49,-2.71,-4.08,1.51,-2.61,0,0,17.46,26.19,0,0,15.87,20.63,-2.32,-11.96,-11.96,-11.96,-29.08,-2.32,-9.2,0,-12.61,-30.25,-23.51,0.25,0.25,12.22,12.22,0.25,1.57,26.46,19.06,4.24,7.91,-1.92,-14.71,-7,-11.54,-8.87,0.957841,48,-2.29,-0.43,15.41,-11.02,,,-1.92,-12.47,6.99,-5.1,4.35,0.986583,49
