Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(50),ADR(20),ATR(20),RPS,CMP,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
17-10-2025,NSE:JINDALPOLY,EQ,2691.99,347087,3.33,3.38,3,561.1,-0.64,-3.2,-1.26,-2.74,-8.26,-10.6,-21.46,-49.76,-43.74,-9.43,-1,-1,HV2Y,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-8.28,-9.5,-20.79,-47.7,-47.7,-8.28,-2.12,-30.32,-36.47,-21.67,-14.41,9.89,9.89,9.89,23.71,2.4,18.97,4.64,7.26,85.27,77.83,-8.91,-11.36,-29.58,-58.73,-43.19,0.895261,12,,,,,,,-8.91,-2.27,-17.23,-24.22,14.48,0.964973,16
17-10-2025,NSE:TEAMLEASE,EQ,3160.94,23723,2.57,2.55,3,1766.2,1.68,-0.97,0.14,-4.21,-9.1,-11.47,-5.19,-53.31,-70.11,-73.86,-1,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-6.5,-10.1,-15.79,-42.41,-50.03,-6.5,-5.82,-27.83,-47.18,-23.38,-14.99,4.39,4.39,4.39,4.39,2.63,13.9,16.15,9.6,1.63,10.7,-9.75,-12.23,-13.31,-62.28,-69.56,0.895194,12,,,,,,,-9.75,-2.28,-1.78,-46.67,-0.5,0.95566,8
17-10-2025,NSE:LOKESHMACH,EQ,358.92,71161,5.34,5.26,4,184.05,0.51,-3.91,-4.46,-7.8,-4.95,-16.93,10.02,-62.75,-122.22,-103.64,-1,-1,HV2Q,HVQ,HVQ,HV2Y,-1,-1,-1,-1,-1,-9.79,-17.71,-22.38,-56.42,-60.96,-9.79,-18.54,-32.87,-61.49,-36.46,-13.24,4.46,24.75,40.93,40.93,4.46,16.15,64.79,26.8,6.54,45.47,-5.6,-17.69,1.9,-71.72,-121.67,0.894912,12,,,,,,,-5.6,-11.53,15.63,-81.81,-26.08,0.946719,4
17-10-2025,NSE:DCI,EQ,409.53,48055,5.09,4.99,3,250.15,0.75,2.68,-4.8,-10.7,-12.66,-9.15,-16.93,-36.32,-62.56,8.26,-1,-1,HV2Y,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-15.55,-15.62,-23.4,-43.45,-45.25,-15.55,-4.94,-23.74,-35.98,-25.37,-11,16.19,16.19,16.19,39.36,2.75,30.89,14.01,22.13,89.97,126.55,-13.31,-9.91,-25.05,-45.29,-62.01,0.894776,12,,,,,,,-13.31,3,-14.54,-17.5,-8.79,0.957983,10
17-10-2025,NSE:NOVAAGRI,EQ,473.15,115248,3.09,3.04,5,45.14,-1.07,-3.46,-5.72,-6.82,-12.54,-25.7,-6.34,-33.45,-43.58,-54.85,-1,-1,HVQ,HVQ,HV2Y,HVQ,-1,-1,-1,-1,-1,-11.59,-26.84,-26.84,-37.96,-50.05,-11.59,-17.67,-13.55,-46.89,-33.34,-28.28,0,3.7,5.76,5.76,0,5.44,32.94,12.46,28.17,37.89,-13.19,-26.46,-14.46,-42.42,-43.03,0.894756,12,,,,,,,-13.19,-11.8,7.98,-26.42,2.87,0.964229,16
17-10-2025,NSE:DPSCLTD,EQ,1254.24,123716,4.15,4.06,3,11.56,-1.11,-2.94,-4.41,-6.92,-5.88,-20.42,-12.8,-34.52,-62.8,-107.18,-1,-1,-1,HVQ,HVQ,HVQ,-1,-1,-1,-1,-1,-11.08,-15.8,-19.55,-38.61,-51.33,-11.08,-14.7,-13.7,-42.2,-41.87,-29.64,0,2.3,5.47,5.47,0,4.35,27.01,18.98,5.42,27.59,-6.53,-21.18,-20.92,-43.49,-62.25,0.894697,12,,,,,,,-6.53,-13.84,-1.1,-20.17,-10.57,0.955112,8
17-10-2025,NSE:TARC,EQ,5178.94,510419,4,3.91,6,143.48,-1.05,-5.34,-11.95,-13.89,-15.67,-38.75,-1.71,-3.67,-79.99,-16.85,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-18.11,-26.86,-29.25,-43.53,-46.08,-18.11,-18.16,-1.83,-45.16,-44.1,-2.95,0,1.36,38.49,38.49,0,8.08,92.16,40.86,16.11,101.6,-16.32,-39.51,-9.83,-12.64,-79.44,0.894411,12,,,,,,,-16.32,-20.06,19.28,-2.85,-63.17,0.959071,11
17-10-2025,NSE:KOKUYOCMLN,EQ,1139.45,64747,2.91,2.88,5,101.54,-2.73,-4.73,-8.2,-11.42,-13.73,-17.84,-9.57,-21.75,-77.7,-47.18,-1,-1,-1,HV2Q,HVQ,HV2Y,-1,-1,-1,-1,-1,-11.15,-14.65,-24.17,-43.31,-54.04,-11.15,-13.76,-10.65,-49.64,-44.05,-18.33,0.94,0.94,3.91,3.91,0.94,5.48,22.44,13.86,11.37,62.56,-14.38,-18.6,-17.69,-30.72,-77.15,0.894083,12,,,,,,,-14.38,-3.72,-0.41,-12.03,-35.5,0.953183,7
17-10-2025,NSE:EMBDL,EQ,13549.22,4713122,3.09,3.1,6,92.76,-0.94,-2.49,-4.23,-0.69,-5.82,-26.49,-15.25,-39.42,-38.86,-31.74,-1,EEP,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-10.99,-22.24,-26.96,-40.54,-42.15,-10.99,-22.71,-24.79,-31.47,-19.35,-19.67,1.31,1.61,1.61,1.61,1.31,5.33,28.52,8.26,31.97,31.44,-6.47,-27.25,-23.37,-48.39,-38.31,0.893799,12,,,,,,,-6.47,-19.64,1.46,-21.89,10.86,0.964739,16
17-10-2025,NSE:KCPSUGIND,EQ,377.01,110058,3.08,3.03,3,30.91,-1.06,-2.62,-2.43,-2.46,-5.76,-13.43,-18.63,-39.21,-68.78,-58.04,-1,-1,-1,HV2Q,-1,HV2Y,-1,-1,-1,-1,-1,-6.95,-11.91,-23.09,-40.18,-48.46,-6.95,-10.71,-24.55,-38.85,-28.25,-13.01,0.29,0.29,0.29,0.29,0.29,5.9,7.84,12.35,32.6,60.77,-6.41,-14.19,-26.75,-48.18,-68.23,0.893612,12,,,,,,,-6.41,-7.36,-12.01,-18.26,-10.78,0.953225,7
17-10-2025,NSE:MASTEK,EQ,7508.27,99716,3.25,3.21,2,2084.5,-4.03,-3.47,-5.65,-4.55,-17.75,-21.82,-11.76,-33.47,-32.96,-41.31,-1,-1,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-15.42,-21.92,-21.92,-36.27,-36.27,-15.42,-8.06,-8.49,-28.78,-14.94,-11.31,0,1.71,6.44,6.44,0,2.7,29.66,18.95,23.84,23.36,-18.4,-22.58,-19.88,-42.44,-32.41,0.893196,12,,,,,,,-18.4,-3.56,0.84,-20.35,10.84,0.969283,21
17-10-2025,NSE:ORCHPHARMA,EQ,3998.95,87788,3.18,3.18,6,724.85,-0.51,-2.86,-2.64,-1.75,1.3,-2.28,-7.05,-126.81,-88.29,-21.44,-1,HVQ,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-8.07,-9.47,-14.07,-63.44,-63.44,-8.07,-10.65,-55.07,-60.86,-17.07,-12.88,3.68,15.28,15.28,15.28,3.25,4.67,17.91,10.65,130.59,91.44,0.65,-3.04,-15.17,-135.78,-87.74,0.893184,11,,,,,,,0.65,-3.73,-12.09,-112.79,27.44,0.960895,12
17-10-2025,NSE:ROTO,EQ,1557.5,197157,3.27,3.24,4,71.12,-1.39,-3.59,-8.1,-9.97,-16.82,-35.05,-7.22,-24.95,-29.78,-3.03,-1,-1,-1,-1,HVQ,HV2Y,-1,-1,-1,-1,-1,-14.55,-24.7,-32.43,-33.83,-39.6,-14.55,-21.06,-8.74,-33.73,-24.52,-21.61,0,0,12.94,28.69,0,2.45,52.53,21.09,60.8,67.01,-17.47,-35.81,-15.34,-33.92,-29.23,0.893163,11,,,,,,,-17.47,-15.72,13.19,-17.46,6.6,0.970999,23
17-10-2025,NSE:NATCOPHARM,EQ,15850.33,544307,2.4,2.56,3,826.2,0.53,-2.37,0.44,-1.95,-3.76,-25,-0.17,-52.11,-71.94,-3.69,-1,-1,-1,EEP,-1,EEP,-1,-1,-1,-1,-1,-6.57,-20.18,-20.18,-44.62,-48.13,-6.57,-17.18,-22.23,-48.04,-21.1,-10.81,3.87,3.87,10.68,10.68,3.87,1.9,38.35,10.86,50.77,70.44,-4.41,-25.76,-8.29,-61.08,-71.39,0.893145,11,,,,,,,-4.41,-20.58,12.44,-52.77,-2.58,0.955782,9
17-10-2025,NSE:NEWGEN,EQ,12978.49,1234454,2.35,2.62,4,872.05,-0.63,0.02,-2.25,-4.29,-1.44,-17.61,-6.2,-80.65,-54.91,7.52,-1,-1,HV2Y,EEP,-1,EEP,-1,-1,-1,-1,-1,-5.08,-9.41,-34.66,-50.34,-50.34,-5.08,-25.78,-41.59,-47.26,-8.35,-4.52,6.59,6.59,6.59,22.62,2.64,8.12,21.75,9.94,121.51,89.94,-2.09,-18.37,-14.32,-89.62,-54.36,0.892938,11,,,,,,,-2.09,-16.05,2.28,-71.03,24.71,0.965221,17
17-10-2025,NSE:DVL,EQ,1254.06,51977,4.07,3.76,3,296.1,-19.49,-19.15,-22.81,-23.94,-19.77,-16.94,-17.39,-14.69,-60.87,-73.98,-1,-1,HVQ,HVQ,HVQ,HV2Y,-1,-1,-1,-1,-1,-19.86,-20.11,-21.49,-37.09,-43.13,-19.86,-4.32,-8.19,-33.24,-36.77,-11.31,0,0,0,0,0,6.9,16.48,16.94,10.46,54.94,-20.42,-17.7,-25.51,-23.66,-60.32,0.892888,11,,,,,,,-20.42,2.26,-7.81,1.38,-29.81,0.960969,13
17-10-2025,NSE:CLSEL,EQ,1415.19,68004,2.85,2.86,3,264.7,4.65,3.31,2.23,-3.21,-8.54,-26.14,-22.33,-39.06,-25.07,13.54,-1,-1,HV2Q,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-8.07,-22.51,-30.67,-38.2,-38.2,-8.07,-24.75,-12.55,-24.41,-14.07,-2.92,4.65,4.65,4.65,37.47,4.65,3.4,24.73,56.15,91.17,71.93,-9.19,-26.9,-30.45,-48.03,-24.52,0.892861,11,,,,,,,-9.19,-16.33,-4.4,-14.6,20.53,0.971679,24
17-10-2025,NSE:URJA,EQ,735.63,1040812,2.69,2.66,4,12.23,-0.73,-5.23,-7.93,-9.16,-15.78,-25.43,-0.08,-27.15,-67.54,-164.92,-1,-1,-1,HV2Q,HVQ,HV2Y,-1,-1,-1,-1,-1,-14.24,-19.33,-25.38,-39.81,-60.29,-14.24,-8.17,-12.04,-49.13,-60.83,-48.39,0,0,8.71,8.71,0,8.34,36.36,8.8,5,8.41,-16.43,-26.19,-8.2,-36.12,-66.99,0.892815,11,,,,,,,-16.43,-8.44,12.79,-27.96,-21.31,0.95719,10
17-10-2025,NSE:THEMISMED,EQ,1189.53,663209,5.21,5.56,3,125.13,-0.61,-4.54,-5.92,-13.85,1.23,-1.31,-7.38,-100.27,-124.13,-76.1,HV2Y,HV2Y,HV2Y,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-12.16,-12.16,-26.71,-58.31,-58.31,-12.16,-7.63,-53.16,-55.24,-16.51,-5.35,26.29,26.29,26.29,26.29,0.86,24.74,9.37,15.92,31.41,47.06,0.58,-2.07,-15.5,-109.24,-123.58,0.892766,11,,,,,,,0.58,-2.68,-13.41,-87.43,-1.45,0.943322,3
17-10-2025,NSE:DHANI,EQ,4159.05,3998038,3.86,3.81,4,56.37,-2.08,-8.32,-11.39,-13,-23.08,-15.58,-10.34,-54.16,-19.74,23.63,-1,-1,HVQ,HVQ,HVQ,HV2Y,-1,-1,-1,-1,-1,-18.99,-18.99,-23.78,-47.95,-47.95,-18.99,-0.22,-30.88,-42.56,-19.75,0,1.7,6.96,6.96,65.07,1.7,17.37,23.62,31.14,154.47,97.66,-23.73,-16.34,-18.46,-63.13,-19.19,0.892592,11,,,,,,,-23.73,5.99,-2.89,-40.63,32.78,0.983855,39
17-10-2025,NSE:TRANSWORLD,EQ,558.4,20177,3.18,3.15,2,244.05,-0.99,-1.52,-3.24,-6.48,-6.47,-12.29,-21.66,-56.69,-44.52,-23.09,-1,-1,HV2Q,HVQ,HVQ,HV2Y,-1,-1,-1,-1,-1,-9.45,-13.06,-25.59,-48.21,-48.21,-9.45,-9.44,-30.89,-37,-18.85,-12.27,0.6,0.6,0.99,3.39,0.6,5.34,13.4,22.86,62,49.42,-7.12,-13.05,-29.78,-65.66,-43.97,0.892575,11,,,,,,,-7.12,-5.58,-15.76,-29.72,18.23,0.964317,16
17-10-2025,NSE:NAHARSPING,EQ,793.08,25303,2.56,2.53,6,199.17,-0.50,-2.97,-5.56,-7.36,-10.36,-34.76,-14.8,-18.59,-43.85,-68.93,-1,-1,-1,HV2Q,HVQ,HV2Y,-1,-1,-1,-1,-1,-8.7,-25.03,-33.02,-34.95,-47.25,-8.7,-22.95,-9.74,-39.44,-37.44,-24.12,0.49,0.49,4.6,4.6,0.49,10.13,40.96,20.08,4.56,19.23,-11.01,-35.52,-22.92,-27.56,-43.3,0.892351,11,,,,,,,-11.01,-22.22,7.39,-4.22,-10.84,0.963259,15
17-10-2025,NSE:EIMCOELECO,EQ,1196.36,153813,6.33,6.51,3,1805.2,-1.48,-7.4,-0.32,-0.29,-23.55,-31.97,1.56,-9.63,-72.34,14.33,HV2Y,HV2Y,HV2Y,HV2Y,HVQ,HV2Y,9.52,-1,-1,-1,-1,-21.55,-25.79,-38.62,-44.17,-46.48,-21.55,-24.17,-19,-47.31,-41.32,-7.76,4.82,5.5,33.39,38.84,4.82,15.89,76.03,31.31,52.22,139.28,-24.2,-32.73,-6.56,-18.6,-71.79,0.892299,11,,,,,,,-24.2,-6.93,17.98,-12.29,-46.74,0.960162,12
17-10-2025,NSE:ARROWGREEN,EQ,865.75,48011,3.57,3.49,5,551.3,-1.29,4.09,-4.45,-1.34,-4.63,-18.68,-23.1,-42.25,-49.2,18.46,-1,-1,HVQ,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-4.26,-30.98,-30.98,-49.23,-49.23,-4.26,-27.78,-18.82,-37.5,-27.78,-12.8,5.4,5.4,12.29,58.17,5.4,4.84,33.27,38.23,125,135.99,-5.28,-19.44,-31.22,-51.22,-48.65,0.891843,11,,,,,,,-5.28,-13.54,-11.14,-16.48,5.58,0.959639,11
17-10-2025,NSE:PRITIKAUTO,EQ,294.73,194118,2.67,2.65,6,15.98,0.25,-5.88,-6.95,-7.7,-10.7,-18.02,-6.01,-44.99,-63.7,-225.41,-1,-1,-1,-1,HVQ,HV2Y,-1,-1,-1,-1,-1,-9.31,-15.72,-20.5,-44.73,-68.73,-9.31,-11.99,-21.12,-52.38,-55.44,-49.69,0.38,7.39,7.39,7.39,0.38,2.79,26.75,9.86,4.28,7.21,-11.35,-18.78,-14.13,-53.96,-63.15,0.891733,11,,,,,,,-11.35,-6.72,2.76,-37.7,-2.44,0.956371,9
17-10-2025,NSE:FINCABLES,EQ,12724.55,238921,1.91,1.9,5,782.9,-1.09,-2.6,-5.74,-4.77,-8.75,-21.16,-14.07,-29.3,-67.03,-45.23,-1,-1,-1,EEP,EEP,EEP,-1,-1,-1,-1,-1,-7.27,-15.72,-21.05,-41.82,-53.02,-7.27,-13.29,-8,-46.2,-39.26,-21.53,0,0,0,0,0,4.81,20.81,13.74,20.68,55.9,-9.4,-21.92,-22.19,-38.27,-66.48,0.891599,11,,,,,,,-9.4,-11.52,-1.57,-14.27,-18.72,0.953726,7
17-10-2025,NSE:MANINFRA,EQ,6162.29,385469,2.44,2.43,6,144.52,-1.17,-2.71,-3.81,-4.18,-9.36,-24.76,-10.29,-57.49,-29.39,-61.78,-1,-1,HVQ,HVQ,EEP,EEP,-1,-1,-1,-1,-1,-8.9,-21.99,-23.72,-43.38,-43.38,-8.9,-16.58,-23.44,-37.56,-10.84,-21.66,0,0,6.23,6.23,0,3.19,32.52,17.16,33.18,9.42,-10.01,-25.52,-18.41,-66.46,-28.84,0.891565,11,,,,,,,-10.01,-14.2,4.18,-43.71,28.3,0.973774,26
17-10-2025,NSE:DSSL,EQ,1246.45,86620,4.7,4.66,6,917.5,-2.05,-3.66,-12.45,3.41,-7.44,-15.51,-20.43,-45.44,-50.1,22.93,-1,HV2Y,-1,HVQ,HVQ,HV2Y,-1,-1,-1,-1,-1,-11.07,-12.48,-22.85,-42.55,-42.55,-11.07,-9.21,-20.64,-30.82,-16.45,-13.58,10.29,10.29,10.29,29.41,10.29,2.33,10.26,14.96,106.66,113.29,-8.09,-16.27,-28.55,-54.41,-49.55,0.891548,11,,,,,,,-8.09,-7.62,-11.68,-21.69,7.25,0.960045,12
17-10-2025,NSE:BEPL,EQ,2633.42,289290,2.18,2.2,3,96.17,-2.57,-5.47,-5.69,-6.89,-11.34,-18.26,-17.15,-28.41,-61.36,-7.36,-1,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-9.31,-17.1,-20.09,-40.16,-44.25,-9.31,-8.71,-9.81,-34.69,-28.41,-10.04,0,0,0,16.71,0,3.22,15.59,14.5,49.87,88.33,-11.99,-19.02,-25.27,-37.38,-60.81,0.891485,11,,,,,,,-11.99,-6.32,-6.48,-10.53,-15.2,0.956187,9
17-10-2025,NSE:VSTL,EQ,308.9,33431,2.83,2.82,5,146.89,-1.76,-2.93,-6.69,-6.93,-9.76,-17.95,-6.92,-37.16,-79.49,NA,-1,-1,HVY,HV2Q,HV2Q,-1,-1,-1,-1,-1,-1,-9.68,-18.24,-23.76,-47.35,NA,-9.68,-16.32,-16.05,-45.99,-54.85,NA,0,4.95,17,NA,0,10.48,38,25.09,2.84,NA,-10.41,-18.71,-15.04,-46.13,-78.94,0.891484,11,,,,,,,-10.41,-7.57,1.94,-29.2,-20.4,0.950655,5
17-10-2025,NSE:PAVNAIND,EQ,550.45,270055,6.67,6.51,4,36.65,-0.97,-9.5,-4.45,-3.41,-12.14,-14.02,-3.44,-41.19,-89.81,-43.19,-1,-1,HV2Q,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-9.73,-17.7,-17.7,-48.93,-49.27,-9.73,-7.7,-23.66,-47.53,-28.38,-3.72,9.9,17.28,17.98,17.98,1.58,23.24,34.52,22.03,25.78,69.09,-12.79,-14.78,-11.56,-50.16,-89.26,0.891379,10,,,,,,,-12.79,-1.79,1.86,-37.41,-23.98,0.949153,5
17-10-2025,NSE:RBMINFRA,SM,464.74,21076,4.87,4.98,1,422.75,-1.04,-5.64,-4.2,-11.51,-9.99,-15.93,7.32,-57.72,-111.25,-45.14,-1,-1,-1,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-13.95,-14.81,-15.62,-53.37,-58.95,-13.95,-6.3,-31.7,-61.95,-35.25,-13.28,6.97,21.97,60.74,60.74,0,17.66,86.35,48.97,50.44,101.5,-10.64,-16.69,-0.8,-66.69,-110.7,0.891072,10,,,,,,,-10.64,-5.51,12.64,-71.1,-23.48,0.947512,5
17-10-2025,NSE:STERTOOLS,EQ,1237.5,93854,3.06,3.04,1,312.7,-1.68,0.16,-1.92,-2.57,-9.21,-12.74,-2.94,-64.77,-74.21,-16.6,-1,-1,-1,EEP,EEP,EEP,-1,-1,-1,-1,-1,-8.23,-17.22,-17.72,-57.55,-57.55,-8.23,-9.6,-34.78,-56.3,-30.05,-10.94,3.7,5.34,9.51,9.51,1.35,13.25,23.46,12.73,68.08,77.7,-9.86,-13.5,-11.06,-73.74,-73.66,0.890703,10,,,,,,,-9.86,-3.35,1.27,-60.99,4.73,0.955368,8
17-10-2025,NSE:VLSFINANCE,EQ,778.83,24592,2.71,2.68,4,211.91,0.35,-3.6,-4.05,-4.17,-4.38,-16.42,-12.21,-41.52,-89.96,-27.25,-1,-1,-1,HV2Q,HVQ,HV2Y,-1,-1,-1,-1,-1,-7.39,-14.27,-22.43,-49.29,-50.76,-7.39,-13.55,-20.82,-44.75,-30.32,-6.47,0.35,0.35,10.5,10.5,0.35,1.2,28.64,23.99,39.88,87.76,-5.03,-17.18,-20.33,-50.49,-89.41,0.890638,10,,,,,,,-5.03,-11.64,-3.8,-27.04,-23.77,0.946271,4
17-10-2025,NSE:DAVANGERE,EQ,536.25,14649914,5.57,5.4,2,3.47,-2.25,-5.76,-18.44,-10.37,-14.7,0.09,-13.03,-58.8,-89.22,-175.46,-1,-1,HV2Q,HVQ,HVQ,HV2Y,-1,-1,-1,-1,-1,-15.57,-15.57,-15.57,-46.84,-67.31,-15.57,-1,-43.26,-54.65,-48.08,-38.14,12.3,12.3,12.3,12.3,2.66,28.8,10.84,16.05,12.45,2.88,-15.35,-0.67,-21.15,-67.77,-88.67,0.890463,10,,,,,,,-15.35,12.78,-20.55,-41.41,-8.7,0.953442,7
17-10-2025,NSE:BESTAGRO,EQ,857.12,60015,3.31,3.25,6,332.05,-0.54,-3.66,-13.22,-10.37,-10.04,-28.26,10.22,-68.2,-64.31,-215.98,-1,-1,EEP,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-11.68,-35.19,-35.19,-49.39,-71.68,-11.68,-28.68,-24.7,-56.74,-52.36,-53.46,0,7.1,33.3,33.3,0,17.85,70.98,19.67,11.2,8.63,-10.69,-29.02,2.1,-77.17,-63.76,0.890404,10,,,,,,,-10.69,-16.67,22.59,-88.27,12.77,0.967695,19
17-10-2025,NSE:ELECTCAST,EQ,6194.21,1258404,2.86,2.84,3,96.18,1.70,2.38,-0.79,0.09,-4.16,-25.01,-4.57,-30.89,-110.4,-98.53,-1,-1,-1,EEP,HVQ,EEP,-1,-1,-1,-1,-1,-4.59,-18.28,-29.82,-51.81,-58.35,-4.59,-26.9,-12.27,-56.44,-45.48,-12.36,4.55,8.4,8.4,8.4,4.55,2.95,35.5,11.67,4.92,41.21,-4.81,-25.77,-12.69,-39.86,-109.85,0.890399,10,,,,,,,-4.81,-20.12,8.92,-26.08,-50.28,0.943736,3
17-10-2025,NSE:RAJRATAN,EQ,1746.52,95371,3.59,3.6,3,325.45,1.54,1.61,1.47,-0.74,-7.37,-29.88,4.29,-48.18,-74.76,-92.27,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-1,-6.95,-25.33,-27.4,-42.89,-51.83,-6.95,-19.82,-14.71,-49.6,-29.18,-16.48,5.32,5.32,15.31,15.31,5.32,13.05,49.76,10.36,4.51,12.11,-8.02,-30.64,-3.83,-57.15,-74.21,0.890269,10,,,,,,,-8.02,-21.07,18.89,-55.74,-7.48,0.956992,9
17-10-2025,NSE:KAMDHENU,EQ,820.28,1035207,4.74,4.62,4,26.81,-1.40,-7.61,-6.53,-3.25,-9.44,-12.61,1.27,-59.08,-102.52,-116.9,-1,-1,-1,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-7.84,-11.75,-21.15,-50.58,-58.96,-7.84,-6.86,-35.15,-58.83,-34.71,-16.88,1.59,3.63,4.56,4.56,1.59,6.54,17.75,3.24,0,13.74,-10.09,-13.37,-6.85,-68.05,-101.97,0.890117,10,,,,,,,-10.09,-3.01,4.9,-62.05,-16.84,0.947125,4
17-10-2025,NSE:BANSALWIRE,EQ,5708.81,60917,3.37,3.29,4,314.1,-0.65,-5.19,-12.13,-14.1,-13.82,-32.41,-12.78,-26.65,-36.98,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-13.7,-24.86,-24.86,-35.67,NA,-13.7,-14.47,-1.32,-27.44,-18.53,NA,0.58,0.58,0.58,NA,0.58,1.4,26.05,7.36,19.48,NA,-14.47,-33.17,-20.9,-35.62,-36.43,0.889888,10,,,,,,,-14.47,-16.45,7.4,-13.21,2.3,0.96564,17
17-10-2025,NSE:TTL,BE,285.69,109421,4.09,4.14,4,10.15,-0.29,-1.18,-2.27,-1.67,-10.64,-36.45,-35.3,-29.73,-9.41,-8.34,-1,-1,-1,HVQ,HVQ,HV2Y,-1,-1,-1,-1,-1,-9.46,-26.98,-35.59,-42.82,-42.82,-9.46,-26.65,-12.11,-22.63,-25.82,-10.21,0,0,0,6.12,0,6.55,34.66,33.52,37.67,16.11,-11.29,-37.21,-43.42,-38.7,-8.86,0.889493,10,,,,,,,-11.29,-23.44,-6.58,3.2,26.12,0.981111,36
17-10-2025,NSE:JWL,EQ,14432.93,2662089,2.33,2.32,6,319.2,-1.07,-4.76,-6.42,-1.46,-8.52,-15.77,-20.29,-38.22,-63.49,-18.64,-1,-1,-1,EEP,EEP,EEP,-1,-1,-1,-1,-1,-7.42,-13.45,-24.37,-43.11,-56.27,-7.42,-10.81,-26.53,-45.54,-39.56,-28.51,1.59,1.59,12.43,12.43,0,10.25,30.17,35.24,43.01,69.16,-9.17,-16.53,-28.41,-47.19,-62.94,0.889322,10,,,,,,,-9.17,-6.79,-11.32,-15.83,-7.82,0.954521,7
17-10-2025,NSE:TREL,EQ,798.02,131518,2.9,2.86,6,29.16,-1.25,-2.61,-5.66,-9.6,-11.32,-23.32,-25.27,-26.85,-43.04,-90.5,-1,-1,-1,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-10.28,-17.95,-22.3,-34.5,-48.98,-10.28,-10.26,-4.54,-30.54,-36.11,-27.96,0,0,4.07,4.07,0,2.08,28.34,30.37,4.17,10.49,-11.97,-24.08,-33.39,-35.82,-42.49,0.88916,10,,,,,,,-11.97,-10.89,-9.01,-2.18,-2.3,0.962565,14
17-10-2025,NSE:BAJAJELEC,EQ,6803.38,431107,3.44,3.43,3,539.75,-0.62,-0.62,-0.79,-4.67,-12.06,-26.46,-0.8,-39.02,-67.77,-88.33,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-1,-9.64,-20.04,-21.74,-41.3,-51.01,-9.64,-12.3,-7.78,-48.92,-31.89,-17.8,0.93,1.86,5.85,5.85,0.93,7.06,33.86,6.7,2.37,5.18,-12.71,-27.22,-8.92,-47.99,-67.22,0.889096,10,,,,,,,-12.71,-12.96,12.87,-38.84,-10.22,0.956071,9
17-10-2025,NSE:MVGJL,EQ,989.16,101381,2.84,2.83,3,186.96,-1.08,-0.27,-1.68,-4.15,-9.3,-21.34,-16.66,-48.24,-40.78,-71,-1,-1,-1,HVQ,HVQ,HV2Y,-1,-1,-1,-1,-1,-8.23,-16.81,-29.94,-37.65,-41.12,-8.23,-20.63,-20.86,-27.55,-13.81,-18.15,2.64,2.64,2.64,2.64,2.64,4.57,19.44,14.84,51.12,43.51,-9.95,-22.1,-24.78,-57.21,-40.23,0.888937,10,,,,,,,-9.95,-11.12,-3.57,-27.99,15.49,0.964184,16
17-10-2025,NSE:ORIENTHOT,EQ,2460.92,261005,3.34,3.29,0,127.15,-0.05,-1.34,-7.59,-5.78,-11.58,-27.19,-16.54,-32.91,-40.45,-5.62,-1,-1,-1,-1,HVQ,HV2Y,-1,-1,-1,-1,-1,-9.01,-19.08,-22.98,-35.51,-35.51,-9.01,-14.05,-7.86,-24.84,-14.28,-1.82,1.57,1.57,1.57,11.98,1.57,4.37,26.57,16.49,48.83,57.27,-12.23,-27.95,-24.66,-41.88,-39.9,0.888868,10,,,,,,,-12.23,-14.09,0.95,-14.97,4.79,0.963259,15
