Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),₹AVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_2M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSNHBP_1W,RSNHBP_1M,RSNHBP_3M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
29-11-2025,NSE:TDPOWERSYS,EQ,12276.72,776.95,1548888,12034.08532,5.11,5.29,5.79,,-2.31,6.71,-1.13,-0.47,13.87,26.23,35.13,34.17,57.1,41.32,65.62,-1,EEP,HVQ,-1,EEP,-1,-1,-1,-1,5,-1,0.47,2.35,2.89,10.12,14.48,24.84,52.3,100,95.24,92.06,0,23.81,42.86,-5.29,-5.29,-5.29,-5.29,-5.29,-5.29,0,-6.69,0,-29.5,0,54.82,66.35,155.24,190.34,13.62,41.51,65.57,68.02,25.91,72.2,13.95,29.32,29.69,44.14,35.56,1.265388,98,13.62,36.63,51.22,20.97,,,13.95,18.79,-0.06,25.94,-28.49,1.076401,96
29-11-2025,NSE:IWARE,ST,206.6,229.05,43824,100.37887,5.35,5.95,5.73,,-5.00,2.34,14.45,21.04,18.84,46.71,42.81,67.26,NA,NA,NA,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,3,-1,3.69,7.26,11.81,17.88,36.16,,,100,100,82.54,60,42.86,33.33,-5,-5,-5,NA,NA,-5,0,-4.38,NA,NA,NA,90.8,222.15,NA,NA,32.98,107.59,84.25,NA,NA,NA,18.92,37,62.78,0,0,1.265182,98,17.37,107.59,,,,,18.92,23.64,44.17,91.12,8.27,1.136167,99
29-11-2025,NSE:ASHAPURMIN,EQ,6820.56,685.8,770277,5282.55967,4.4,4.54,3.91,S,-1.47,-6,-0.6,7.2,3.66,4.56,29.57,39.49,41.65,62.26,53.51,HVY,HVY,HV2Q,HV2Q,-1,2,-1,-1,-1,-1,12,-1.26,1.56,0.31,2.86,3.27,26.21,39.95,80,33.33,57.14,0,4.76,26.98,-7.64,-7.64,-7.64,-7.64,-7.64,-7.64,-4.6,-15.19,-23.69,-26.42,-40.46,32.89,80.36,142.07,216.26,10.41,37.27,56.36,91.35,84.53,19.36,3.74,23.76,35.01,28.69,56.5,1.263457,98,2.18,21.3,22.76,26.95,,,3.74,21.01,15.51,-5.31,43.58,1.099048,98
29-11-2025,NSE:GRMOVER,EQ,2883.54,469.45,801330,3761.84369,4,3.98,6.24,S,-0.07,-3.78,-2.41,4.95,11.79,23.08,22.04,35.24,53.23,56.94,73.54,EEP,EEP,-1,-1,-1,EEP,-1,-1,-1,1,-1,0.11,2.69,2.89,9.01,13.07,17.22,36.6,100,100,57.14,0,71.43,39.68,-5.04,-5.04,-5.04,-5.04,-5.04,-5.04,-0.48,-6.17,-7.99,-21.62,-27.84,35.8,63.37,154.71,298.35,10.5,19.79,68.29,64.94,88.89,73.89,11.87,16.23,30.76,40.27,51.18,1.261396,98,9.95,11.77,68.29,11.31,,,11.87,5.73,18.36,18.89,16.21,1.081035,97
29-11-2025,NSE:SYSTANGO,SM,457.67,372.5,57784,215.2454,7.01,7.38,4.32,,-6.38,1.05,16.67,26.75,36.98,39.93,36.13,29.4,38.09,45.85,15.13,-1,HVQ,-1,-1,HVQ,HV2Y,-1,-1,1,-1,-1,3.73,9.19,14.22,18.58,40.28,10.36,56.5,100,71.43,23.81,60,52.38,17.46,-6.38,-6.38,-6.38,-6.38,-6.38,-6.38,-5.51,-11.69,-8.68,-35.31,-43.41,67.42,69.4,90.2,90.2,56.25,6.75,21.47,34.29,14.33,0,37.06,30.32,24.92,25.13,40.09,1.260866,98,56.25,-1.14,4.34,6.54,,,37.06,-7.23,-9.13,3.44,20.8,1.076374,96
29-11-2025,NSE:FORCEMOT,EQ,22911.86,17818,82993,14787.69274,3.62,3.6,2.6,2M,3.30,5.15,0.94,-2.11,6.57,2.5,-8.79,30.71,61.74,60.94,61.11,-1,-1,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1,3.02,-0.11,2.9,0.38,3.3,19.97,29.07,0,0,6.35,0,0,0,-3.38,-10.24,-18.63,-18.63,-18.63,-3.38,-23.97,-11.47,0,-31.48,-30.04,16.43,53.17,183.05,186.95,6.5,8.79,193.65,98.82,16.33,18.79,6.65,-14.6,26.23,48.78,55.18,1.258734,98,4.21,-6.85,178.99,44.12,,,6.65,-22.33,37.73,35.91,6.16,1.100216,98
29-11-2025,NSE:TFCILTD,EQ,3090.37,72.98,6717259,4902.25562,4.04,4.07,3.6,L,-0.90,11.85,7.76,6.47,3.86,0.52,16.44,39.96,58.7,52.22,54.21,-1,-1,-1,HVQ,HV2Y,-1,-1,-1,-1,-1,-1,5.02,0.52,5.57,-2.73,2.76,27.25,41.26,0,0,52.38,0,0,44.44,-0.9,-3.63,-3.63,-3.63,-3.63,-0.9,-7.36,-2.46,-1.12,-31.65,-20.93,21.21,67.89,184.79,184.79,15.35,27.63,118.8,71,17.63,27.74,3.94,10.63,35.48,45.74,46.46,1.257284,98,7.62,27.56,98.83,20.2,,,3.94,7.19,29.56,22.33,-7.4,1.077622,97
29-11-2025,NSE:ZOTA,EQ,4786.49,1574.3,74943,1179.82765,4.25,4.18,12.54,,2.79,-7.04,-1.45,2.48,1.19,9.18,23.66,36.67,42.83,64.3,70.32,-1,-1,-1,HV2Y,-1,HVQ,-1,-1,-1,-1,2,-0.47,0.63,0.17,2.84,3.09,24.59,36.72,20,61.9,76.19,0,33.33,31.75,-6.58,-6.58,-6.58,-6.58,-6.58,-6.58,-3.08,-12.82,-2.27,-11.77,-18.75,31.19,69.93,182.44,249.73,4.33,30.33,57.45,82,99.96,24.85,1.27,17.85,32.19,29.87,58.54,1.254735,98,1.48,26.6,39.38,46.31,,,1.27,16.85,18.46,0.84,45.83,1.100581,98
29-11-2025,NSE:SKMEGGPROD,EQ,1124.82,422.85,97230,411.13706,5.82,5.81,4.38,,-3.25,-4.52,0.46,0.38,8.55,24.73,16.29,46.1,55.46,47.87,45.65,-1,-1,-1,HVQ,-1,HV2Q,-1,-1,-1,-1,-1,-1,2.82,1.87,10.2,13.44,26.21,53.73,100,95.24,41.27,40,61.9,26.98,-4.32,-4.32,-4.32,-4.32,-4.32,-4.32,0,-2.6,-20.33,-40.46,-30.3,39.83,111.7,162.62,162.62,4.37,32.43,119.83,41.55,4.12,3.25,8.63,10.48,41.62,42.5,42.11,1.251951,98,4.15,32.21,87.52,-20.33,,,8.63,2.58,37.03,8.49,-8.79,1.06916,96
29-11-2025,NSE:ABCAPITAL,EQ,87761.36,358.05,5319701,19047.18943,2.53,2.52,3.16,,1.79,9.05,7.44,5.57,13.2,22.11,22.51,38.2,55.85,46.8,52.52,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,2,-1,4.66,2.53,7.38,6.04,14.28,20.78,44.26,100,100,87.3,100,71.43,66.67,0,0,0,0,0,0,-0.58,-4.75,-8.58,-34.96,-21.61,30.27,60.91,135.06,135.06,10.44,24.92,82.15,45.27,3.49,12.69,13.28,16.7,33.72,42.89,41.04,1.249415,98,9.56,23.16,76.41,-0.25,,,13.28,4.84,21.67,19.68,-12.25,1.068525,96
29-11-2025,NSE:SOUTHWEST,EQ,575.42,211.71,252272,534.08505,7.27,7.66,5.51,,8.43,8.55,14.72,17.98,32.15,38.2,35.03,33.01,43.42,39.43,49.1,-1,HV2Y,-1,-1,HVQ,HVQ,13.9,-1,7,-1,-1,9.06,5.36,15.24,15.31,36.07,11.4,53.57,100,80.95,26.98,20,33.33,11.11,0,0,0,0,0,0,-3.76,-13.1,-13.35,-26.81,-14.65,73.12,73.12,112.18,113.42,34.26,17.47,37.84,42.14,20.76,29.26,32.23,29.22,28.53,30.46,33.67,1.249068,98,29.23,5.05,13.7,-5.58,,,32.23,-1.64,-1.7,6.66,1.22,1.063404,95
29-11-2025,NSE:OBSCP,SM,848.5,343.3,53528,183.76162,5.79,5.92,5.85,,-0.19,4.49,-0.66,9.2,9.99,13.05,10.27,36.67,53.01,58.94,NA,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,3.64,1.64,5.37,3.63,9.34,19.08,35.12,0,0,22.22,0,0,9.52,-0.65,-1.91,-1.91,-1.91,NA,-0.65,-11.71,-9.05,-17.9,-39.09,NA,20.41,51.17,162.36,NA,11.3,9.57,107.65,79.3,33.03,NA,10.07,4.46,32.19,40.05,53.18,1.248621,97,10.71,2.86,84.13,,,,10.07,-5.58,30.85,16.92,20.89,1.081945,97
29-11-2025,NSE:GAYAPROJ,BZ,215.84,11.53,207539,23.92925,2.35,3.29,5.76,,0.00,4.68,9.19,23.76,28.79,21.94,24.28,46.75,33.13,48.4,44.93,-1,-1,-1,-1,-1,HVQ,-1,1,-1,-1,-1,4.77,6.09,11.56,11.39,25.9,12.08,43.19,100,52.38,26.98,100,52.38,17.46,0,0,0,0,0,0,-12.1,-6.73,-44.88,-30.79,-41.95,43.23,102.99,115.51,142.74,36.45,12.01,53.7,14.77,62.32,25.26,28.87,18.47,42.27,20.17,42.64,1.244627,97,34.38,12.01,9.13,-0.97,,,28.87,-12.22,31.09,-34.45,31.1,1.074388,96
29-11-2025,NSE:KAVDEFENCE,BE,364.37,88.35,223817,197.74232,1.99,3.6,2.03,S,-2.01,-10.65,-22.43,-10.15,-20.35,-59.26,30.96,42.85,44.93,58.48,87.89,-1,-1,HV2Y,HVY,-1,-1,-1,-1,-1,-1,-1,-7.5,-5.03,-11.93,-13.49,-22.4,39.3,27.84,0,0,49.21,0,0,31.75,-21.56,-43.04,-43.04,-43.04,-43.04,-21.56,-31.45,-14.29,-23.43,-26.22,-35.64,37.94,101.67,153.59,688.84,0.08,99.49,45.2,50.13,376.96,259.61,-20.27,25.15,38.37,31.97,52.72,1.241161,97,-12.91,84.25,23.53,50.13,,,-20.27,36.74,18.65,-5.24,32.87,1.107452,98
29-11-2025,NSE:GARUDA,EQ,2213.46,212.81,2502991,5326.61515,5.89,5.83,3.02,S,-2.03,1.05,-7.76,-13.89,4.68,11.97,7.3,49.18,47.24,56.21,NA,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-1,-2.79,0.22,-2.58,5.08,2.63,26.52,39.68,0,47.62,36.51,0,19.05,9.52,-12.2,-12.2,-12.2,-12.2,NA,-12.2,-7.6,-6.78,-26.38,-23.57,NA,17.93,95.83,139.6,NA,7.18,19.84,121.07,39.26,44.58,NA,4.76,1.49,44.7,34.28,50.45,1.238916,97,7.18,8.39,82.21,,,,4.76,-3.14,46.6,-12.7,25.27,1.083844,97
29-11-2025,NSE:APOLLO,EQ,9295.55,263.2,4480694,11793.18661,4.19,4.13,8.08,S,-1.50,-3.23,-7.71,-1.99,-8.43,-23.35,7.88,28.28,55.06,63.51,62.9,-1,-1,2,HV2Y,EEP,EEP,-1,-1,-1,-1,-1,-2.79,-1.98,-4.68,-8.28,-11.97,33.03,31.46,0,0,46.03,0,0,25.4,-7.16,-23.47,-23.47,-23.47,-23.47,-7.16,-17.01,-3.3,0,-21.81,-22.05,1.35,54.88,182.04,188.53,1.35,67.94,124.2,106.94,29.66,5.27,-8.35,2.07,23.8,42.1,57.75,1.236944,97,-6.45,60.54,109.48,79.78,,,-8.35,9.15,23.57,28.46,27.08,1.096626,98
29-11-2025,NSE:MUTHOOTFIN,EQ,150422.21,3744.2,595191,22285.14142,2.05,2.37,5.69,S,-0.43,2.89,0.5,13.73,14.98,19.33,29.36,44.84,39.21,48.39,64.61,-1,-1,-1,EEP,-1,EEP,-1,3,-1,-1,6,2.19,3.33,5.7,6.96,13.61,19.75,41.56,100,66.67,80.95,60,52.38,66.67,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-4.54,-4.46,-14.54,-1.79,-6.1,41.94,69.01,95.83,179.66,17.79,26.83,31.13,16.66,71.79,45.83,15.06,23.55,40.36,26.25,42.63,1.235633,97,17.32,21.63,19.56,6.66,,,15.06,11.02,23.33,-19.1,23.38,1.067344,95
29-11-2025,NSE:AXISCADES,BE,6632.59,1417.2,88175,1249.6161,3.94,4.31,6.92,S,-0.53,-3.53,-9.9,1.17,-9.58,-15.75,9.72,26.38,46.37,68.31,60.26,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-2.17,-1.75,-3.85,-5.53,-8.89,22.74,17.93,0,0,34.92,0,0,14.29,-11.49,-19.68,-19.68,-19.68,-19.68,-11.49,-11.98,-13.61,0,-6.07,-32.17,13.76,36.04,229.43,229.43,1.19,31.81,84.83,142.54,76.67,0,-9.5,3.91,21.9,33.41,62.55,1.234976,97,-8.46,25.47,69.09,62.14,,,-9.5,11.73,19.87,18.28,49.18,1.10982,99
29-11-2025,NSE:MAXVOLT,ST,467.67,466.85,102720,479.54832,6.19,6.61,8.86,S,1.70,8.72,12.5,25.44,29.17,44.68,50.64,50.93,NA,NA,NA,-1,-1,HVQ,-1,2,-1,-1,-1,3,-1,-1,7.62,7.21,15.98,19.26,43.65,,,100,100,57.14,20,66.67,33.33,-1.12,-1.12,-1.12,NA,NA,-1.12,0,-11.19,NA,NA,NA,115.09,131.52,NA,NA,42.77,52.34,39.67,NA,NA,NA,29.25,44.83,46.45,0,0,1.23431,97,42.46,33.09,27.39,,,,29.25,24.41,2.01,91.12,8.27,1.096162,98
29-11-2025,NSE:PANACHE,BE,672.32,394,59515,234.4891,3.97,4.35,3.7,L,4.50,2.66,-7.61,-8.6,-6.51,-2.27,39.1,47.02,37.4,47.39,81.5,-1,-1,HVY,-1,-1,-1,-1,-1,-1,-1,-1,1.7,-2.83,-1.11,-1.22,-2.3,30.52,40.62,0,42.86,63.49,0,0,23.81,-11.56,-15.58,-15.58,-15.58,-15.58,-11.56,-10.08,-16.68,-38.6,-27.46,-5.83,63.76,124.11,124.11,452.98,13.04,74.89,36.48,41.03,283.29,222.14,-6.43,33.29,42.54,24.44,41.63,1.233882,97,-7.94,56.59,-7.34,20.58,,,-6.43,36.93,14.42,-27.04,24.22,1.089709,97
29-11-2025,NSE:ROSSTECH,EQ,2561.85,773.85,255254,1975.28308,6.5,6.53,4.47,,-1.18,9.61,13.49,12.49,14.53,5.72,13.01,51.28,60.99,NA,NA,HV2Y,HV2Y,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1,6.1,3.23,9.65,1.09,10.86,29.57,57.39,0,0,34.92,0,0,14.29,-2.29,-2.54,-2.54,NA,NA,-2.29,-16.71,-5.53,-30.64,NA,NA,26.42,118.6,NA,NA,26.42,17.12,179.86,56.74,NA,NA,14.61,7.2,46.8,48.03,0,1.232648,97,18.52,14.71,126.29,,,,14.61,-7.67,45.41,11.05,108.27,1.099345,98
29-11-2025,NSE:TATVA,EQ,3727.29,1457.1,246898,3597.55076,5.72,5.61,4.06,S,-2.39,0.55,-2.22,-2.96,6.22,30.64,26.68,36.91,54.34,43.46,19.97,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-1,-1.03,1.71,0.69,10.6,12.63,24.36,48.9,40,85.71,42.86,0,33.33,17.46,-8.28,-8.28,-8.28,-8.28,-8.28,-8.28,-2.89,-8.45,-15.14,-48.36,-36.05,48.37,61.76,128.74,128.74,7.16,39.14,67.72,44.32,0.21,2.49,6.3,20.87,32.43,41.38,37.7,1.23065,97,7.16,19.37,56.73,-8.1,,,6.3,15.92,15.37,18.76,-15.56,1.06642,95
29-11-2025,NSE:RPEL,EQ,4604.05,1009.35,130938,1321.6227,6.21,6.12,12.38,,-0.37,-3.56,0.47,9.19,27.7,35.79,43.41,28.44,45.62,16.45,NA,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.33,5.02,5.63,15.5,25.01,16.84,50.33,100,100,34.92,0,71.43,25.4,-4.31,-4.31,-4.31,-4.31,NA,-4.31,0,-22.72,-14.36,-34.91,NA,77.25,77.25,119.02,NA,41.02,28.15,23.94,56.72,11.79,NA,27.78,37.6,23.96,32.66,10.69,1.230619,97,41.02,13.8,6.85,21.7,,,27.78,15.84,-25.02,15.12,-45.37,1.055919,93
29-11-2025,NSE:VISASTEEL,BE,688.95,52.6,60090,31.60734,5.8,6.74,22.18,2L,-4.43,1.92,-17.7,-17.59,-16.88,21.71,36.01,37.53,38.48,58.75,75.1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1,-1,-3.25,-3.94,-6.91,2.53,-4.5,29.25,34.98,0,47.62,52.38,0,0,19.05,-23.26,-25.05,-25.05,-25.05,-25.05,-23.26,-12.4,-25.99,-27.75,-10.51,-11.25,68.59,84.56,173.96,410.68,5.96,97.05,18.11,160.79,214.17,110.68,-16.8,30.2,33.05,25.52,52.99,1.230278,97,-14.23,74.16,-0.91,128.99,,,-16.8,39.36,3.8,-7.36,41.21,1.115213,99
29-11-2025,NSE:ARHAM,ST,238.57,155.95,33520,52.27444,5.62,6.05,5.59,,0.32,6.06,9.68,30.11,29.66,32.67,42.35,38.92,39.72,4.87,18.42,-1,-1,HV2Q,HV2Q,-1,-1,-1,-1,-1,16,-1,7.32,7.04,15.45,14.41,34.89,16.19,60.93,100,80.95,49.21,80,61.9,28.57,0,0,0,0,-13.63,0,-3.43,-16.06,-44.02,-47.94,-17.83,63.64,110.18,110.18,110.18,49.88,47.84,21.16,20.72,5.32,66.22,29.74,36.54,34.44,26.76,-0.89,1.225846,97,44.47,33.78,0.73,-28.92,,,29.74,12.16,-4.53,-7.57,-49.55,1.039337,88
29-11-2025,NSE:SBC,EQ,1192.38,26.47,11549208,3057.07536,3,3.11,7.49,,2.68,0.64,7.06,7.03,11.03,18.44,27.88,44.05,52.12,30.74,49.75,-1,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,2.4,2.37,4.89,6.42,12.08,26.74,52.99,100,100,100,100,85.71,79.37,0,0,0,0,0,0,-0.42,-0.26,-39.7,-48.4,-25.35,38.51,82.17,129.91,129.91,11.17,35.58,55.58,28.63,10.08,42.12,11.11,22.07,39.57,39.16,24.98,1.225307,97,11.17,35.58,51.51,-27.19,,,11.11,13.05,23.84,5.55,-36.39,1.051806,92
29-11-2025,NSE:UNIVCABLES,EQ,3122.58,956.3,178505,1707.04332,5.04,5.42,19.82,,2.85,-0.24,10.02,24.71,25.68,24.93,24.9,37.98,47.88,35.87,59.01,HV2Y,HV2Y,-1,-1,HVQ,HVQ,-1,-1,-1,-1,-1,5.01,5.97,11.67,10.53,24.81,14.76,46.43,100,42.86,14.29,0,19.05,6.35,-2.18,-2.18,-2.18,-2.18,-2.18,-2.18,-11.31,-10.86,-29.54,-43.95,-31.04,40.9,60.14,132.59,138.75,34.84,4.72,74.67,44.25,27.16,56.45,25.76,19.09,33.5,34.92,30.11,1.224611,97,31.33,-2.79,31.47,-12.6,,,25.76,-6.93,18.83,7.08,-14.77,1.053122,93
29-11-2025,NSE:YATRA,EQ,2967.13,173.67,2915574,5063.47737,6.77,6.8,8.48,S,2.10,-2.11,-7.99,17.31,13.69,19.07,15.51,40,55.85,38.75,18.18,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-1,0.06,2,2.1,6,8.62,29.2,53.42,40,38.1,46.03,0,14.29,25.4,-9.23,-9.23,-9.23,-9.23,-9.23,-9.23,-11.03,-7.26,-30.44,-52.71,-34.39,24.41,109.7,163.22,163.22,23.11,61.68,122.39,57.94,0,1.47,13.77,9.7,35.52,42.89,32.99,1.223331,97,21.85,61.68,88.6,-23.79,,,13.77,-3.78,30.4,17.54,-30.46,1.058854,94
29-11-2025,NSE:ABDL,EQ,18656.67,653.8,574059,3753.19774,3.9,3.84,11.89,,-0.11,0.47,0.6,1.67,0.77,21.17,23.32,39.73,48.23,51.61,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,0.17,1.67,1.86,7.15,9.71,23.96,44.27,100,100,74.6,0,23.81,22.22,-4.39,-4.39,-4.39,-4.39,NA,-4.39,0,-5.21,-9.92,-22.63,NA,32.66,66,114.01,NA,5.89,33.02,64.11,31.46,18.4,NA,0.85,17.51,35.25,35.27,45.85,1.222308,97,2.25,33.02,51.01,20.47,,,0.85,16.83,22.82,5.23,14.78,1.07119,96
29-11-2025,NSE:ABINFRA,EQ,1227.11,18.83,980176,184.56714,5.26,5.17,6.47,M,-0.74,-3.19,-6.16,-7.33,-1.43,0.86,-2.62,25.72,61.05,55.93,76.12,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1.4,-0.78,-2.17,-0.14,-2.3,22.84,26.61,0,0,14.29,0,0,11.11,-7.88,-14.29,-14.29,-14.29,-14.29,-7.88,-13.06,-0.73,0,-20.12,-6.12,3.92,37.26,161.86,334.91,1.4,5.41,168.73,106.74,76.78,100,-1.35,-8.43,21.24,48.09,50.17,1.221806,97,-1.72,3.69,166.46,106.74,,,-1.35,-7.06,29.04,38.67,-4.86,1.09067,98
29-11-2025,NSE:RMDRIP,EQ,1961.18,81,528584,428.15304,2.76,2.76,7.07,,-2.42,2.42,2.63,-0.89,2.6,5.8,12.04,32.1,47.9,60.49,87.16,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-1,0.88,1.23,2.14,3.32,5.64,21.84,35.16,100,61.9,58.73,40,14.29,31.75,-2.42,-2.42,-2.42,-2.42,-2.42,-2.42,-1.21,-2.44,0,-0.69,0,17.19,50.82,164.66,726.53,3.18,27.48,96.9,208.99,330.66,226.53,2.68,6.23,27.62,34.94,54.73,1.221258,97,-0.39,27.48,77.7,208.99,,,2.68,3.79,24.23,14.38,32.45,1.082973,97
29-11-2025,NSE:LGBBROSLTD,EQ,5823.56,1961.5,176047,3453.16191,5.22,5.64,4.3,,5.83,7.7,7.25,6.71,28.25,28.3,34.89,33.89,35.24,37.88,41.88,-1,EEP,-1,-1,-1,-1,-1,-1,9,-1,-1,5.78,4.54,10.82,12.28,26.33,13.97,46.84,100,85.71,63.49,100,52.38,38.1,0,0,0,0,0,0,-2.39,-5.48,-13.59,-15.36,-18.8,54.29,60.45,77.56,77.56,39.66,14.39,15.62,17.39,13.33,8.72,28.33,29.08,29.41,22.28,32.12,1.218638,96,39.66,10.44,-1.46,-0.62,,,28.33,3.36,-0.11,-6.83,12.34,1.055829,93
29-11-2025,NSE:LEMERITE,SM,1218,496.1,55968,277.65725,3.04,3.04,2.98,S,0.30,0.54,-0.85,-0.36,4.99,15.82,29.03,36.5,39.53,53.88,87.49,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,1.04,0.9,1.95,4.93,7.24,23.53,40.24,40,85.71,95.24,20,52.38,69.84,-1.77,-1.77,-1.77,-1.77,-1.77,-1.77,-4.1,-1.23,-1.45,-5.36,-1.68,37.84,71.81,116.64,720,6.28,47.41,23.33,71.15,439.08,311.14,5.07,23.22,32.02,26.57,48.12,1.217101,96,5.14,43.7,15.59,58.29,,,5.07,19.41,11.96,-4.12,32,1.076904,97
29-11-2025,NSE:PARAGMILK,EQ,4403.23,332.25,1647424,5473.56624,4.62,4.67,4.17,S,0.27,-1.73,-6.44,4.47,5.31,18.84,30.61,34.82,51.83,39.2,41.38,-1,EEP,HV2Y,-1,EEP,-1,-1,-1,-1,-1,-1,-1.12,1.59,0.48,7.31,8.41,24.59,43.76,40,85.71,71.43,0,33.33,34.92,-10.59,-10.59,-10.59,-10.59,-10.59,-10.59,-1.1,-9.65,-7.61,-31.72,-13.81,46.51,61.47,135.1,135.1,6.76,48.11,63.14,53.24,5.32,28.19,5.39,24.8,30.34,38.87,33.44,1.215743,96,6.76,24.63,47.12,10.64,,,5.39,20.83,7.49,17.22,-17.97,1.063665,95
29-11-2025,NSE:KRISHANA,EQ,3218.13,500.3,176414,882.59924,2.97,2.92,9.86,S,-0.27,-2.4,-3.47,-1.5,-0.68,-6.03,-16.21,20.79,62.43,57.44,50.27,-1,-1,-1,-1,HV2Y,HV2Q,-1,-1,-1,-1,-1,-1.68,-1.04,-2.69,-1.74,-4.36,19.29,18.5,0,0,9.52,0,0,0,-5.44,-15.1,-16.89,-16.89,-16.89,-5.44,-16.32,-3.41,-1.66,-38.64,-30.5,12.97,33.48,176.61,176.61,0,13.74,212.46,119.11,3.93,2.19,-0.6,-22.02,16.31,49.47,51.68,1.215637,96,-1.83,-7.41,212.46,59.41,,,-0.6,-21.32,33.26,43.69,-5,1.101267,98
29-11-2025,NSE:MTARTECH,EQ,8070.09,2532.4,614642,15565.19401,4.49,4.68,4.53,S,1.83,-2.9,-3.72,4.47,7.08,25.8,43.89,34.28,41.93,29.89,32.21,-1,-1,HV2Y,EEP,-1,-1,-1,-1,-1,5,-1,-0.23,2,1.81,10.08,13.22,25.16,51.29,40,85.71,65.08,0,52.38,42.86,-6.1,-6.1,-6.1,-6.1,-6.1,-6.1,0,-19.75,-8.86,-31.55,-17.37,81.4,81.4,106.13,106.13,6.68,68.55,15.66,35.48,19.18,17.76,7.16,38.08,29.8,28.97,24.13,1.21252,96,2.63,58.25,0.36,-7.75,,,7.16,33.72,-15.71,2.77,-12.46,1.06745,95
29-11-2025,NSE:AAREYDRUGS,BE,275.04,87.69,59765,52.40793,2.87,3.09,2.51,L,-0.57,-5.68,-9.48,-10.91,-6.18,10.45,32.98,38.48,51.57,37.28,52.73,-1,-1,-1,2,HV2Q,-1,-1,-1,-1,-1,-1,-3.78,-0.86,-4.6,4.2,-0.42,27.6,37.54,0,66.67,77.78,0,28.57,52.38,-11.65,-11.65,-11.65,-11.65,-11.65,-11.65,0,-18.85,-26.71,-42.3,-25.28,45.76,74.82,161.68,161.68,0,58.43,75.38,61,12.5,45.7,-6.1,27.17,34,38.61,31.52,1.211168,96,-5.82,47.54,40.83,-14.95,,,-6.1,30.99,9.62,12.4,-21.23,1.070193,96
29-11-2025,NSE:LAURUSLABS,EQ,55323.95,1031.35,2215862,22853.29274,2.25,2.26,4.43,,2.81,5.15,3.14,4.77,6.75,19.3,16.42,40.42,47.96,48.41,62.45,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,15,3.5,1.45,5.01,4.93,10.45,19.2,36.69,100,100,63.49,40,71.43,38.1,0,0,0,0,0,0,0,-5.26,-5.71,-16.31,0,23.92,69.18,101.93,172.09,8.15,17.02,65.31,42.48,41.6,40.36,6.83,10.61,35.94,35,42.65,1.208525,96,6.29,5.7,65.31,37.2,,,6.83,4.48,30.13,3.77,9.15,1.062212,94
29-11-2025,NSE:SILVERADD,EQ,1440.93,158.02,1042871,1647.94475,2.07,2.69,4.27,,0.87,7.69,2.63,9.47,10.06,15.27,28.22,39.74,40.03,44.73,53.87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3.76,1.57,5.42,3.05,8.74,22.61,40.51,0,0,55.56,0,0,49.21,-0.33,-6.77,-6.77,-6.77,-6.77,-0.33,-16.15,0,-2.97,-1.7,-9.41,38.36,66.21,89.54,118.23,12.1,33.71,30.29,19.29,33.28,22.83,10.14,22.41,35.26,27.07,38.97,1.204614,96,11.45,29.2,19.81,12.95,,,10.14,14.3,17.46,-8.39,16.11,1.059292,94
