Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(20),ADR(20),CMP,Change_1D,Change_1W,Change_10D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Momo_1M,HighMomo_10D,6EMA_10D,10EMA_21D,21EMA_50D,50SMA_65D,Below_3M,Below_6M,Below_12M,Above_3M,Above_6M,Above_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
21-09-2025,NSE:MANINFRA,EQ,6162.29,3.65,2.61,158.64,0.60,3.33,-1.1,-3.19,-1.29,8.98,-51.41,-19.86,0,0,-1,-1,-1,-1,-16.26,-16.26,-37.85,3.58,12.33,16.6,-4.65,-3.19,-3.07,-53.07,-17.81,0.945691,17,-4.65,1.4,-0.21,-54.56,24.62,0.992666,37
21-09-2025,NSE:NAUKRI,EQ,89335.29,11.28,2.44,1376.1,-0.63,1.13,2.11,-1.41,-9.37,2.83,-28.68,-14.87,0,0,-1,-1,-1,-1,-9.25,-10.35,-23.77,4.2,7.93,7.93,-2.87,-11.27,-9.22,-30.34,-12.82,0.945534,17,-2.87,-8.29,0.8,-20.62,14.51,0.987206,30
21-09-2025,NSE:PETRONET,EQ,41850,17.12,1.63,278.4,-0.45,0.16,1.87,-0.63,-6.11,-2.91,-22.29,-20.73,0,0,-1,-1,-1,-1,-10.88,-13.47,-23.61,3.57,3.57,3.57,-2.09,-8.01,-14.96,-23.95,-18.68,0.945383,17,-2.09,-5.88,-7.34,-7.03,5.06,0.982061,23
21-09-2025,NSE:BCLIND,EQ,1211.35,4.15,2.31,40.84,-0.83,0.86,0.64,-1.89,-0.91,9.43,-26.64,-55.19,0,0,-1,-1,-1,-1,-13.75,-13.75,-38.6,2.13,14.27,17.73,-3.35,-2.81,-2.62,-28.3,-53.14,0.94525,17,-3.35,0.52,-0.11,-28.02,-18.76,0.969643,11
21-09-2025,NSE:BAJAJHFL,EQ,95613.54,35.36,1.38,114.58,-0.19,2.23,2.07,0.26,-4.42,-2.66,-12.43,-44,0,0,-1,-1,-1,-1,-7.12,-13.39,-36.87,5.55,5.55,8.36,-1.2,-6.32,-14.71,-14.09,-41.95,0.944846,16,-1.2,-5.13,-8.67,2.29,-24.31,0.971654,12
21-09-2025,NSE:GATEWAY,EQ,3257.18,10.92,2.34,65.12,0.71,1.74,1.01,-5.71,4.76,7.17,-32.32,-49.79,0,0,-1,-1,-1,-1,-8.65,-8.65,-33.17,3.58,10.58,12.01,-7.17,2.86,-4.88,-33.98,-47.74,0.944617,16,-7.17,9.47,-7.82,-30.75,-9.41,0.97388,14
21-09-2025,NSE:SERVOTECH,EQ,2969.87,7.15,3.57,131.18,-0.18,-1.12,5.5,1.46,-5.79,6.43,-34.2,-34.9,0,0,-1,-1,-1,-1,-12.46,-20.05,-34.92,8.73,15.58,18.71,0,-7.69,-5.62,-35.86,-32.85,0.943996,16,0,-7.79,1.19,-31.61,3.26,0.977306,18
21-09-2025,NSE:EXICOM,EQ,2248.92,9.04,4.1,163.74,13.10,11.53,11.18,10.71,-5.59,19.25,-59.99,-98.72,0,13.1,-1,-1,-1,-1,-16.17,-19.03,-53.85,19.73,19.73,30.02,9.25,-7.49,7.2,-61.65,-96.67,0.94384,16,9.25,-18.69,13.17,-86.32,-20.43,0.964135,7
21-09-2025,NSE:GICRE,EQ,63947.88,8.06,1.93,364.05,-0.10,-1.47,-0.91,-6.32,-3.61,-10.73,-21.04,-8.5,0,0,-1,-1,-1,-1,-8.87,-18.26,-27.34,0.11,0.11,4.4,-7.78,-5.51,-22.78,-22.7,-6.45,0.943339,16,-7.78,2.1,-17.22,2.48,14.14,0.990892,34
21-09-2025,NSE:INFY,EQ,641396.61,79.36,1.72,1540.2,-0.03,0.95,6.21,2.86,-5.37,-4.49,-28.33,-26.62,0,0,-1,-1,-1,-1,-6.13,-6.13,-22.98,8.23,10.27,10.27,1.4,-7.27,-16.54,-29.99,-24.57,0.94315,16,1.4,-8.91,-9.52,-11.02,5.11,0.978883,19
21-09-2025,NSE:LODHA,EQ,121531.76,10.5,2.46,1216.1,0.95,3.93,3.39,-6.9,-21.96,8.55,-22.58,-4.93,0,0,-1,-1,-1,-1,-17.46,-19.78,-19.78,4.09,9.9,15.24,-8.36,-23.86,-3.5,-24.24,-2.88,0.942663,16,-8.36,-14.53,14.67,-22.25,18.19,0.995553,40
21-09-2025,NSE:ESAFSFB,EQ,1562.01,2.35,2.15,30.25,0.83,3.11,3.8,1.09,-3.5,11.6,-32.13,-65.09,0,0,-1,-1,-1,-1,-14.76,-14.76,-39.37,6.48,23.02,23.02,-0.37,-5.4,-0.45,-33.79,-63.04,0.942485,16,-0.37,-5.09,4.25,-37.68,-21.16,0.966328,8
21-09-2025,NSE:NCC,EQ,13624.27,29.43,2.24,216.99,0.57,3.81,4.82,-1.77,-1.99,11.83,-44.18,-43.28,0,0,-1,-1,-1,-1,-7.1,-9.56,-31.39,6.11,10.3,23.99,-3.23,-3.89,-0.22,-45.84,-41.23,0.94236,16,-3.23,-0.65,3.19,-51.71,4.4,0.977224,18
21-09-2025,NSE:PATELENG,EQ,3428.17,24.91,3.05,40.66,1.04,6.89,7.85,4.43,1.21,1.18,-40.53,-51.57,0,0,-1,-1,-1,-1,-1.33,-10.34,-32.73,12.51,12.51,12.51,2.97,-0.69,-10.87,-42.19,-49.52,0.942309,16,2.97,-3.81,-10.37,-30.41,-4.08,0.969735,11
21-09-2025,NSE:CAPACITE,EQ,2639.65,4.58,3.72,312.25,-2.77,3.89,5.03,5.68,-2.03,-9.02,-40.46,-25.16,0,0,-1,-1,-1,-1,-7.48,-20.24,-31.4,12.79,12.79,12.79,4.22,-3.93,-21.07,-42.12,-23.11,0.942231,16,4.22,-8.62,-17.19,-17.05,14.68,0.981529,22
21-09-2025,NSE:TATAELXSI,EQ,35624.01,1.77,2.21,5722.5,-0.19,0.02,4.74,-0.4,-10.42,7.92,-27.11,-34.36,0,0,0,-1,-1,-1,-10.31,-14.65,-27.75,9.33,20.42,20.42,-1.86,-12.32,-4.13,-28.77,-32.31,0.942093,16,-1.86,-10.42,6.26,-26.24,-1.93,0.976899,17
21-09-2025,NSE:JINDALPOLY,EQ,2691.99,4.93,4.16,611.75,0.01,0.75,4.8,14.41,0.62,-11.53,-69.87,-35.02,0,0,-1,-1,-1,-1,-1.43,-14.78,-42.98,19.81,19.81,19.81,12.95,-1.28,-23.58,-71.53,-32.97,0.942045,15,12.95,-16.55,-22.58,-40.5,24.29,0.982943,24
21-09-2025,NSE:ELGIEQUIP,EQ,15847.04,5.04,2.81,500.35,-1.09,6.46,4.66,-1.24,-1.98,-1.38,-20.31,-44.59,0,0,-1,-1,-1,-1,-15.7,-15.7,-32.17,7.68,24.4,24.4,-2.7,-3.88,-13.43,-21.97,-42.54,0.941672,15,-2.7,-1.17,-9.76,-6.87,-16.4,0.971197,12
21-09-2025,NSE:NELCO,EQ,2066.21,1.54,3.18,910.55,-0.08,6.41,11.5,7.85,-16.73,13.56,-58.01,-30.62,0,7.48,-1,-1,-1,-1,-16.29,-19.06,-37.8,13.12,16.02,22,6.39,-18.63,1.51,-59.67,-28.57,0.941462,15,6.39,-27.11,15.6,-70.99,21.11,0.990543,33
21-09-2025,NSE:UBL,EQ,47545.33,2.1,2.03,1796,-0.19,-0.03,-1.63,-7.21,-8.22,-5.78,-12.16,-17.76,0,0,-1,-1,-1,-1,-11.78,-19.78,-19.78,0.11,0.11,0.11,-8.67,-10.12,-17.83,-13.82,-15.71,0.941239,15,-8.67,-1.39,-8.09,5.76,-1.21,0.98337,24
21-09-2025,NSE:AARTIIND,EQ,14282.57,5.92,2.19,393.2,0.59,0.97,4.23,-0.18,-12.23,1.14,-9.14,-45.47,0,0,-1,-1,-1,-1,-18.84,-19.22,-33.2,5.68,10.73,10.73,-1.64,-14.13,-10.91,-10.8,-43.42,0.941117,15,-1.64,-12.47,1.57,1.39,-29.51,0.970692,12
21-09-2025,NSE:MAHSEAMLES,EQ,8482.15,1.31,2.21,630.9,0.16,0.64,-0.44,-8.02,-6.84,-9.28,-18.98,-7.05,0,0,-1,-1,-1,-1,-17.3,-17.3,-19.83,0.65,0.65,10.71,-9.48,-8.74,-21.33,-20.64,-5,0.941115,15,-9.48,0.65,-12.63,2.92,13.81,0.990842,34
21-09-2025,NSE:ARTEMISMED,EQ,3323.87,1.91,3.28,238.63,-1.36,-0.22,4.69,-0.36,-5.44,0.85,-37.14,-22.85,0,0,-1,-1,-1,-1,-7.13,-17.63,-29.92,8.97,8.97,9.29,-1.82,-7.34,-11.2,-38.8,-20.8,0.94095,15,-1.82,-5.5,-4.38,-26.52,14.2,0.983041,24
21-09-2025,NSE:ORIENTELEC,EQ,4338.37,3.1,2.86,203.66,-0.63,0.47,-0.86,-3.56,-6.36,-4.31,-19.16,-24.5,0,0,-1,-1,-1,-1,-10.16,-17.1,-20.98,0.91,3.29,3.29,-5.02,-8.26,-16.36,-20.82,-22.45,0.940507,15,-5.02,-3.14,-8.42,-2.44,-0.69,0.979484,20
21-09-2025,NSE:SIGNATURE,EQ,15596.69,3.03,2.41,1107.6,-3.16,-0.91,-0.04,-0.58,-12.22,1.96,-16.86,-34.08,0,0,-1,-1,-1,-1,-12.57,-14.89,-31.33,3.26,5.11,9.12,-2.04,-14.12,-10.09,-18.52,-32.03,0.940465,15,-2.04,-12.02,2.29,-7.39,-10.96,0.974721,15
21-09-2025,NSE:UGROCAP,EQ,1973.17,3.66,3.26,168.62,-1.21,-4.87,-7.48,-0.01,0.14,4.53,-39.89,-47.47,0,0,-1,-1,-1,-1,-10.11,-11.6,-35.19,2.22,5.27,12.91,-1.47,-1.76,-7.52,-41.55,-45.42,0.939974,15,-1.47,-0.29,-5.96,-34.72,-1.64,0.972037,13
21-09-2025,NSE:TREL,EQ,798.02,1.74,3.41,32.29,0.28,0.09,-1.67,-2.6,-0.62,2.23,-34.56,-40.54,0,0,-1,-1,-1,-1,-10.73,-13.96,-28.42,1.54,1.54,15.24,-4.06,-2.52,-9.82,-36.22,-38.49,0.938712,15,-4.06,1.49,-7.52,-25.83,-0.66,0.974205,14
21-09-2025,NSE:ENTERO,EQ,4916.51,1,3.33,1129.7,-1.61,-2.17,-6.52,-9.61,0.98,-2.05,-28.91,-25.26,0,0,-1,-1,-1,-1,-13.51,-24.22,-27.09,1.02,1.02,1.02,-11.07,-0.92,-14.1,-30.57,-23.21,0.938539,14,-11.07,9.23,-13.41,-14.52,6.61,0.983239,24
21-09-2025,NSE:GODREJPROP,EQ,64669,5.74,2.24,2145.2,2.76,6.82,8.55,4.82,-13.37,5.46,-39.52,-32.32,0,0,-1,-1,-1,-1,-10.76,-13.05,-35.53,10.77,11.31,11.31,3.36,-15.27,-6.59,-41.18,-30.27,0.938313,14,3.36,-19.55,6.26,-35.78,8.94,0.979049,19
21-09-2025,NSE:OIL,EQ,65812.55,16.01,2.1,404.05,1.23,1.4,1.89,-0.98,-15.06,4.52,-10.09,-50.38,0,0,-1,-1,-1,-1,-14.43,-15.97,-34.35,3.52,17.71,18.26,-2.44,-16.96,-7.53,-11.75,-48.33,0.938198,14,-2.44,-14.39,6.66,-3.49,-32.82,0.969208,11
21-09-2025,NSE:TEXRAIL,EQ,5948.07,19.14,2.81,148.49,0.61,1.11,6.71,6.64,-9,11.91,-55.96,-52.13,0,0,-1,-1,-1,-1,-16.85,-17.06,-36.23,11.47,15.27,19.49,5.18,-10.9,-0.14,-57.62,-50.08,0.938078,14,5.18,-17.2,8.84,-65.25,6.23,0.975011,15
21-09-2025,NSE:URJA,EQ,735.63,10.6,3.01,13.92,-2.38,-0.29,1.01,-0.14,-7.33,8.05,-29.67,-52.08,0,0,-1,-1,-1,-1,-9.73,-15.07,-34.65,6.5,20.94,23.73,-1.6,-9.23,-4,-31.33,-50.03,0.938012,14,-1.6,-7.61,3.97,-29.22,-13.51,0.969058,11
21-09-2025,NSE:ARVIND,EQ,8424.36,3.75,3.47,319.5,-2.46,-2.28,9.55,4.43,-9.45,-1.28,-40.39,-26.62,0,0,-1,-1,-1,-1,-9.92,-19.92,-28.77,13.76,13.76,13.76,2.97,-11.35,-13.33,-42.05,-24.57,0.937726,14,2.97,-14.96,-2.89,-26.81,13.59,0.980252,20
21-09-2025,NSE:RATNAVEER,EQ,772.82,2.61,3.12,145.43,-0.82,0.12,-1.47,-2.29,-4.79,5.07,-32.85,-40.51,0,0,-1,-1,-1,-1,-10.9,-15.34,-44.63,9.45,17.75,17.75,-3.75,-6.69,-6.98,-34.51,-38.46,0.937682,14,-3.75,-2.89,-0.93,-28.16,-1.98,0.973722,14
21-09-2025,NSE:KTKBANK,EQ,6653.78,11.28,1.48,175.89,-0.40,-1.75,0.99,2.22,-13.92,0.79,-24.38,-32.9,0,0,-1,-1,-1,-1,-15.4,-16.21,-26.87,3.53,3.53,7.09,0.76,-15.82,-11.26,-26.04,-30.85,0.937325,14,0.76,-16.94,2.56,-13.58,-3.07,0.975061,15
21-09-2025,NSE:ORIENTHOT,EQ,2460.92,3.33,2.65,137.67,-1.48,-3.22,-1.88,-0.67,-6.78,-3.73,-39.62,-18.01,0,0,-1,-1,-1,-1,-16.6,-16.6,-30.17,1.27,7.75,7.75,-2.13,-8.68,-15.78,-41.28,-15.96,0.936614,14,-2.13,-6.51,-7.49,-22.81,19.26,0.985305,27
21-09-2025,NSE:TIPSMUSIC,EQ,7682.68,1.86,2.71,599.75,-0.14,0.15,3.19,1.6,-9.85,-8.75,-36.03,-13.41,0,0,-1,-1,-1,-1,-11.41,-14.85,-36.01,6.32,6.32,6.32,0.14,-11.75,-20.8,-37.69,-11.36,0.936534,14,0.14,-12.08,-9.35,-13.28,20.41,0.986771,29
21-09-2025,NSE:DCW,EQ,2194.48,6.78,2.69,74.26,-0.30,0.94,-0.81,-8.52,-0.81,1.76,-33.52,-29.56,0,0,-1,-1,-1,-1,-12.57,-16.19,-32.66,2.22,2.22,4.31,-9.98,-2.71,-10.29,-35.18,-27.51,0.936474,14,-9.98,6.67,-7.8,-24.12,6.75,0.980683,21
21-09-2025,NSE:TBZ,EQ,1259.87,2.27,2.69,188.01,-1.06,0.62,2.38,-2.69,0.86,11.71,-43.96,-71.57,0,0,-1,-1,-1,-1,-12.46,-14.94,-38.72,2.77,8.41,18.92,-4.15,-1.04,-0.34,-45.62,-69.52,0.93621,14,-4.15,3.01,0.59,-51.25,-15.4,0.965526,8
21-09-2025,NSE:COLPAL,EQ,63696.32,6.9,2.04,2337.9,-1.17,-0.68,-3.65,-0.8,-2.75,-4,-18.67,-56.73,0,0,-1,-1,-1,-1,-5.17,-14.43,-39.09,8.54,8.54,8.54,-2.26,-4.65,-16.05,-20.33,-54.68,0.936194,13,-2.26,-2.38,-11.56,-2.31,-28.29,0.966034,8
21-09-2025,NSE:NDL,EQ,524.7,20.31,2.93,3.61,-0.28,3.6,4.99,5.54,-3.6,5.82,-40.72,-73.52,0,0,-1,-1,-1,-1,-7.67,-12.38,-49.93,8.73,8.73,14.6,4.08,-5.5,-6.23,-42.38,-71.47,0.9361,13,4.08,-10.12,-1.26,-37.61,-19.53,0.961421,5
21-09-2025,NSE:MOTISONS,EQ,1900.01,20.76,3.03,19.19,-0.47,3.39,-0.57,-6.83,-5.52,12.61,-45.13,-36.11,0,0,-1,-1,-1,-1,-17.92,-17.92,-40.5,5.44,20.01,20.01,-8.29,-7.42,0.56,-46.79,-34.06,0.935799,13,-8.29,0.78,6.84,-54.27,9.99,0.981341,22
21-09-2025,NSE:TRIVENI,EQ,7949.28,4,2.65,360.1,0.31,1.25,-1.39,5.33,-9,-6.71,-27.4,-40.93,0,0,-1,-1,-1,-1,-8.34,-20.23,-28.17,9.94,9.94,9.94,3.87,-10.9,-18.76,-29.06,-38.88,0.935439,13,3.87,-15.58,-8.25,-7.59,-6.85,0.970549,12
21-09-2025,NSE:POLYMED,EQ,20153.68,2.04,3.23,1996.2,-3.35,-1.3,-2.28,1.47,-3.22,-11.93,-39.29,-22.7,0,0,-1,-1,-1,-1,-12.06,-29.59,-36.2,8.12,8.12,8.12,0.01,-5.12,-23.98,-40.95,-20.65,0.934918,13,0.01,-5.2,-18.79,-12.64,15.69,0.981803,22
21-09-2025,NSE:SULA,EQ,2440.03,16.77,3.54,284.8,-0.54,-0.55,11.73,9.78,-5.06,3.53,-50.84,-71.54,0,0,-1,-1,-1,-1,-6.7,-11.22,-41.47,14.95,14.95,14.95,8.32,-6.96,-8.52,-52.5,-69.49,0.934789,13,8.32,-16.88,-2.18,-44.56,-9.94,0.962577,6
21-09-2025,NSE:OSWALGREEN,EQ,1057.54,1.63,2.66,41,-0.07,3.02,2,-2.27,-13.59,14.73,-27.73,-61.73,0,0,-1,-1,-1,-1,-13.94,-15.48,-33.89,3.12,22.5,25,-3.73,-15.49,2.68,-29.39,-59.68,0.9346,13,-3.73,-11.51,14.58,-38,-22.84,0.968455,10
21-09-2025,NSE:WELSPUNLIV,EQ,11955.84,67.16,3.25,124.41,-1.91,2.68,8.35,2.85,-3.51,-3.54,-38.32,-43.65,0,9.87,-1,-1,-1,-1,-13.88,-18.18,-30.36,13.8,13.8,16.36,1.39,-5.41,-15.59,-39.98,-41.6,0.934229,13,1.39,-6.98,-10.38,-21.78,-0.08,0.97065,12
21-09-2025,NSE:GTLINFRA,EQ,1996.47,526.05,2.82,1.57,-2.48,4.46,2.55,2.55,-7.01,5.73,-36.31,-58.6,0,0,-1,-1,-1,-1,-16.04,-23.41,-37.2,8.28,16.3,16.3,1.09,-8.91,-6.32,-37.97,-56.55,0.934224,13,1.09,-10.24,1.55,-32.79,-12.58,0.965884,8
21-09-2025,NSE:EQUITASBNK,EQ,6411.16,33.08,2.83,56.3,0.93,2.36,6.7,2.43,-14.46,-3.11,-13.84,-49.45,0,0,0,-1,-1,-1,-18.68,-21.04,-33.33,12,12,12,0.97,-16.36,-15.16,-15.5,-47.4,0.934077,13,0.97,-17.75,-0.43,1.4,-27.5,0.967663,9
21-09-2025,NSE:SONATSOFTW,EQ,11099.21,17.28,3.52,394.1,-1.60,2.92,8.91,5.52,-0.96,10.01,-70.73,-72.63,0,0,-1,-1,-1,-1,-10.42,-10.42,-42.31,19.51,30.89,30.89,4.06,-2.86,-2.04,-72.39,-70.58,0.932894,13,4.06,-7.3,0.52,-77.92,2.67,0.967219,9
21-09-2025,NSE:BALRAMCHIN,EQ,10254,6.11,2.89,509.75,-1.26,-1.24,-7.79,-14.52,-16.66,1.18,-15.34,-11.57,0,0,-1,-1,-1,-1,-18.15,-18.15,-25.1,0,0,18.75,-15.98,-18.56,-10.87,-17,-9.52,0.932791,13,-15.98,-2.31,4.94,-4.91,7.05,0.987122,29
21-09-2025,NSE:ABB,EQ,115320.54,2.54,1.68,5436.9,0.02,3.46,5.88,5.8,-9.78,0.48,-43.79,-42.82,0,0,-1,-1,-1,-1,-10.58,-12.52,-38.1,8.76,9.54,10.16,4.34,-11.68,-11.57,-45.45,-40.77,0.932712,12,4.34,-16.98,-1.01,-32.68,4.45,0.972021,13
21-09-2025,NSE:BAJAJHIND,EQ,2799.97,109.52,2.79,22.01,-0.27,5,3.91,1.64,-4.59,12.13,-47.25,-78.01,0,0,-1,-1,-1,-1,-24.44,-24.44,-49.2,8.85,25.7,25.7,0.18,-6.49,0.08,-48.91,-75.96,0.932591,12,0.18,-6.77,5.64,-55.78,-17.11,0.962525,6
21-09-2025,NSE:RAJRATAN,EQ,1746.52,1.28,4,346.25,-1.00,0.52,3.81,5.4,-17.04,15.05,-42.27,-69.5,0,0,0,-1,-1,-1,-20.56,-22.76,-40.72,12.02,22.67,22.67,3.94,-18.94,3,-43.93,-67.45,0.93255,12,3.94,-24.16,17.07,-55.67,-15.36,0.968396,10
21-09-2025,NSE:THERMAX,EQ,39547.98,3.86,2.48,3307.6,-0.67,-0.12,0.45,2.25,-3.49,0.92,-45.05,-51.28,0,0,-1,-1,-1,-1,-16.15,-16.15,-39.1,3.79,7.66,9.83,0.79,-5.39,-11.13,-46.71,-49.23,0.931738,12,0.79,-6.31,-6.09,-34.59,-0.52,0.968494,10
21-09-2025,NSE:INDOSTAR,EQ,3589.36,1.4,3.75,263.15,-1.97,-0.46,0.42,-3.53,-26.05,-1.68,-22.69,-8.04,0,0,-1,-1,-1,-1,-27.47,-27.47,-27.47,2.23,2.23,17.05,-4.99,-27.95,-13.73,-24.35,-5.99,0.931578,12,-4.99,-22.19,8.99,-8.86,15.72,0.989033,31
21-09-2025,NSE:JITFINFRA,BE,951.04,3.02,9.23,369.7,-3.41,-10.67,-9.97,20.53,-1.89,4.73,-96.12,-148.63,78.86,0,-1,-1,-1,-1,-17.33,-19.63,-61.07,45.15,45.15,45.15,19.07,-3.79,-7.32,-97.78,-146.58,0.931479,12,19.07,-28.66,-3.85,-94.06,-23,0.949522,2
21-09-2025,NSE:GEOJITFSL,EQ,2158.45,4.06,2.68,77.35,0.72,3.08,1.6,2.39,-3.17,15.64,-57.62,-96.8,0,0,-1,-1,-1,-1,-10.33,-15.05,-48.57,8.5,13.93,26.27,0.93,-5.07,3.59,-59.28,-94.75,0.931454,12,0.93,-6.14,7.88,-75.05,-21.08,0.959719,4
21-09-2025,NSE:TVSSCS,EQ,5792.69,7.17,3.03,131.32,-1.03,-0.62,-0.08,-1.93,0.06,0.02,-39.44,-56.13,0,0,-1,-1,-1,-1,-3.98,-8.38,-37.07,7.14,19.74,19.74,-3.39,-1.84,-12.03,-41.1,-54.08,0.930906,12,-3.39,1.51,-10.4,-27.66,-8.19,0.966787,8
21-09-2025,NSE:CARBORUNIV,EQ,18222.82,1.92,2.91,958.7,-2.90,-3.59,1.33,-3.29,2.18,-2.88,-38.13,-53.68,0,0,-1,-1,-1,-1,-4.28,-10.95,-36.99,13.95,13.95,15.28,-4.75,0.28,-14.93,-39.79,-51.63,0.930892,12,-4.75,4.86,-15.52,-22.47,-7.47,0.968267,10
21-09-2025,NSE:RAIN,EQ,4670.16,11.18,2.91,138.19,-0.67,-0.32,-0.25,-10.71,-2.4,2.93,-34.57,-34.5,0,0,-1,-1,-1,-1,-15.4,-15.4,-28.68,2.09,3.54,13.67,-12.17,-4.3,-9.12,-36.23,-32.45,0.930801,12,-12.17,7.07,-5.15,-26.83,3.83,0.977986,19
21-09-2025,NSE:GRAVITA,EQ,12274.35,2.28,2.75,1661.4,-1.09,0.29,-1.93,-3.83,-0.79,0.57,-35.67,-55.61,0,0,-1,-1,-1,-1,-12.47,-21.38,-37.65,2.57,4.29,8.51,-5.29,-2.69,-11.48,-37.33,-53.56,0.93001,12,-5.29,2.48,-8.99,-24.65,-10.92,0.966853,8
21-09-2025,NSE:ESSARSHPNG,EQ,542.69,1.56,4.14,26.23,0.92,8.5,4.77,5.03,-9.8,6.52,-50.44,-59.13,0,0,-1,-1,-1,-1,-13.75,-25.74,-44.64,12.33,21.15,21.15,3.57,-11.7,-5.53,-52.1,-57.08,0.929282,11,3.57,-16.06,4.51,-49.13,-2,0.967268,9
21-09-2025,NSE:OMAXE,EQ,1576.79,5.81,3.67,86.11,0.40,-3.21,-0.91,-6.94,-20.62,15.45,-36.92,-33.13,0,0,-1,-1,-1,-1,-19.46,-19.46,-33.38,2.37,22.54,22.54,-8.4,-22.52,3.4,-38.58,-31.08,0.929154,11,-8.4,-13.23,19.55,-50.13,6.55,0.983173,24
21-09-2025,NSE:SKYGOLD,EQ,4537.51,5.86,3.69,293,0.74,3.67,4.8,-7,-8.55,-14.47,-66.74,9.92,0,0,-1,-1,-1,-1,-14.1,-25.56,-40.03,13.21,13.21,18.15,-8.46,-10.45,-26.52,-68.4,11.97,0.92908,11,-8.46,-1.89,-15.81,-33.86,49.76,1.021367,74
21-09-2025,NSE:KOPRAN,EQ,833.78,3.01,3.84,172.42,-0.20,-3.33,-2.68,6.66,-8.39,1.57,-26.94,-102.62,0,0,-1,-1,-1,-1,-8.55,-16.24,-50.74,11.37,11.37,11.37,5.2,-10.29,-10.48,-28.6,-100.57,0.928997,11,5.2,-16.56,-1.16,-17.16,-55.84,0.952238,2
21-09-2025,NSE:VMART,EQ,5844.88,1.73,1.93,738.1,-0.24,0.14,-1.12,-2.96,-20.46,1.28,-27.36,-21.95,0,0,-1,-1,-1,-1,-20.07,-20.18,-34.12,1.22,4.34,6.2,-4.42,-22.36,-10.77,-29.02,-19.9,0.928938,11,-4.42,-17.44,7.7,-17.22,8.03,0.98064,21
21-09-2025,NSE:CENTRALBK,EQ,34576.35,49.63,2.03,38.2,1.41,5.03,7.91,4.27,2.17,-10.65,-48.82,-57.98,0,0,0,-1,-1,-1,-5.63,-18.53,-37.97,10.72,12.82,12.82,2.81,0.27,-22.7,-50.48,-55.93,0.928618,11,2.81,-2.63,-23.46,-22.69,-2.38,0.965443,7
21-09-2025,NSE:ZEEMEDIA,EQ,782.41,21.27,3.04,12.52,0.72,-0.08,1.68,-3.43,-6.79,-10.7,-57.35,-5.43,0,0,-1,-1,-1,-1,-20.81,-20.81,-50.12,2.2,3.99,3.99,-4.89,-8.69,-22.75,-59.01,-3.38,0.928616,11,-4.89,-3.68,-14.01,-30.34,36.77,0.999284,46
21-09-2025,NSE:MOREPENLAB,EQ,2967.72,39.27,3.15,54.14,0.28,0.44,8.92,8.09,-13.59,10.66,-58.05,-69.95,0,0,0,-1,-1,-1,-17.17,-20.22,-40.35,16.71,16.71,26.38,6.63,-15.49,-1.39,-59.71,-67.9,0.928404,11,6.63,-24.03,11,-65.11,-3.75,0.967084,9
21-09-2025,NSE:UCOBANK,EQ,38947.87,71.97,2.37,31.05,2.37,6.63,7.83,5.73,3.54,-16.36,-49.47,-59.42,0,0,-1,-1,-1,-1,-5.71,-18.67,-38.38,10.89,10.89,10.89,4.27,1.64,-28.41,-51.13,-57.37,0.927914,11,4.27,-2.76,-30.98,-16.65,-2.88,0.965214,7
21-09-2025,NSE:VBL,EQ,160440.24,60.51,2.42,474.45,0.19,0.98,1.01,-9.11,3.13,-12.24,-36.55,-30.9,0,0,-1,-1,-1,-1,-9.21,-14.78,-27.5,5.27,5.75,8.81,-10.57,1.23,-24.29,-38.21,-28.85,0.927884,11,-10.57,10.77,-26.21,-9.86,7.92,0.980507,21
21-09-2025,NSE:DWARKESH,EQ,789.38,6.91,3.09,42.39,-2.19,-0.21,-5.1,2.78,-9.22,7.93,-41.92,-73.67,0,0,-1,-1,-1,-1,-14.85,-17.67,-46.03,9.11,17.85,17.85,1.32,-11.12,-4.12,-43.58,-71.62,0.927834,11,1.32,-12.79,5.35,-42.34,-18.59,0.961174,5
21-09-2025,NSE:JWL,EQ,14432.93,23.46,2.9,339.75,-1.46,1.02,4.83,2.91,-8.77,10.83,-61.09,-60.47,0,0,-1,-1,-1,-1,-12.53,-19.5,-39.45,8.13,8.37,19.67,1.45,-10.67,-1.22,-62.75,-58.42,0.927796,11,1.45,-12.48,7.67,-68.86,4.16,0.97026,11
21-09-2025,NSE:NATCOPHARM,EQ,15850.33,3.96,2.17,884.25,-0.01,2.49,3.56,-0.52,1.03,8.77,-62.83,-78.43,0,0,-1,-1,-1,-1,-14.57,-14.57,-43.38,5.11,18.45,18.45,-1.98,-0.87,-3.28,-64.49,-76.38,0.927292,10,-1.98,1.11,-2.53,-66.68,-5.8,0.963185,6
21-09-2025,NSE:INOXWIND,EQ,26269.21,53.82,2.36,151.34,1.78,1.6,3.65,4.72,-11.16,-8.15,-25.51,-56.56,0,0,-1,-1,-1,-1,-14.7,-21.27,-39.64,10.48,10.48,13.78,3.26,-13.06,-20.2,-27.17,-54.51,0.927124,10,3.26,-17.11,-7.65,-4.25,-20.96,0.963274,6
