Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(50),ADR(20),ATR(20),CMP,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Below_1M,Below_3M,Below_6M,Below_12M,Above_3M,Above_6M,Above_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
10-10-2025,NSE:SHREEPUSHK,EQ,1251.47,626532,6.99,28.76,415.8,-2.05,-5.21,-7.55,8.91,18.89,14.57,42.94,26.83,41.4,-1,HV2Y,-1,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-8.57,-8.57,-8.57,-8.57,32.7,83.5,83.5,17.76,15.14,30.7,22.56,40.73,1.180912,94,17.76,-3.6,20.47,-19.15,23.68,1.063474,93
10-10-2025,NSE:BLACKBUCK,EQ,10749.23,2509690,4.51,27.35,685.5,0.93,9.13,10.71,13.27,9.56,35.49,42.85,37.99,NA,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-1,0,0,0,NA,58.75,81.18,NA,8.43,36.06,30.61,33.72,0,1.180738,94,8.43,30.4,-1.33,0.58,103.76,1.065651,93
10-10-2025,NSE:SANDUMA,EQ,7738.79,2788216,6.07,10.57,205.46,1.01,5.31,18.91,23.33,25.99,23.14,35.69,32.27,26.64,HV2Y,HVQ,-1,HV2Y,HV2Y,HV2Y,-1,-1,-1,-1,-1,0,0,0,0,43.41,56.58,78.4,24.86,23.71,23.45,28,25.97,1.178577,94,24.86,-2.13,3.59,3.77,-4.55,1.043983,87
10-10-2025,NSE:MAHKTECH,EQ,556.92,1552346,1.71,1.12,29.88,-5.98,0.74,5.32,7.5,12.35,27.48,33.97,40.29,27.81,HV2Q,HV2Q,-1,HVQ,HV2Y,HV2Y,-1,-1,3,-1,-1,-12.45,-12.45,-12.45,-12.45,40.28,53.23,74.33,11.22,28.05,21.73,36.02,27.14,1.177533,94,11.22,18.98,-3.79,18.67,-17.15,1.046411,87
10-10-2025,NSE:MCLEODRUSS,EQ,392.54,1082733,4.78,2.26,51.71,-4.84,17.02,25.06,27.19,25.91,33.17,30.52,12.78,34.81,2,2,HV2Q,HV2Q,HV2Y,HV2Y,10,-1,-1,-1,-1,-5.14,-5.14,-5.14,-5.14,50.8,69.82,96.62,24.78,33.74,18.28,8.51,34.14,1.17667,94,24.78,11.51,-16.7,-16.43,29.01,1.059294,92
10-10-2025,NSE:RBLBANK,EQ,16612.86,12628285,2.94,7.98,291.6,1.71,5.38,5.54,7,6.58,12.67,41.79,43.07,34.68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,0,0,0,0,16.24,72.88,95.1,5.45,13.24,29.55,38.8,34.01,1.175404,94,5.45,8.24,20.6,11.29,-10.97,1.051436,90
10-10-2025,NSE:SIRCA,EQ,2680.15,586538,2.83,13.58,488.5,1.81,-0.47,-2.2,0.04,5.33,13.24,48.37,34.7,34.55,-1,-1,HV2Y,HV2Q,HV2Q,-1,-1,-1,-1,14,-1,-3.75,-3.75,-3.75,-3.75,18.05,91.76,103.75,4.2,13.81,36.13,30.43,33.88,1.173859,94,4.2,10.08,27.75,-17.39,3.54,1.057286,92
10-10-2025,NSE:AVANTEL,EQ,4875.44,4059513,5.68,10.43,203.82,-1.65,0.75,11.71,13.09,16.76,23.44,47.43,29.97,13.84,EEP,EEP,HVQ,HVQ,EEP,EEP,-1,-1,-1,-1,-1,-3.7,-3.7,-3.7,-3.7,62.63,93.07,111.44,15.63,24.01,35.19,25.7,13.17,1.171556,94,15.63,9.74,18.59,-24.12,-19.27,1.037982,85
10-10-2025,NSE:ANANDRATHI,EQ,25154.42,128930,2.98,87.08,2956.1,0.15,2.83,2.76,-3.7,0.86,28.29,39.27,34.08,34.28,-1,-1,EEP,-1,-1,-1,-1,-1,-1,17,-1,-3.57,-3.57,-3.57,-3.57,33.66,75.7,78.85,-0.27,28.86,27.03,29.81,33.61,1.171051,93,-0.27,29.39,2.58,0.54,4.07,1.055861,91
10-10-2025,NSE:EMKAY,EQ,671.48,166593,8.62,25.83,333.2,4.98,5.46,-2.52,23.13,33.32,23.13,38.65,5.46,28.27,-1,HV2Q,-1,-1,HVQ,HV2Y,-1,-1,-1,-1,-1,-12.21,-12.21,-12.21,-12.21,61.72,89.75,96.38,32.19,23.7,26.41,1.19,27.6,1.169562,93,32.19,-13.55,7.45,-45.01,27.89,1.058957,92
10-10-2025,NSE:GODFRYPHLP,EQ,54546.82,1503792,4.25,148.3,3340.7,0.90,-2.54,-0.13,-4.5,-7.63,14.82,33.52,50.34,36.07,-1,-1,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-8.32,-10.03,-10.03,-10.03,19.29,44.8,136.69,-8.76,15.39,21.28,46.07,35.4,1.167781,93,-8.76,22.58,9.22,34.39,-24.97,1.059385,92
10-10-2025,NSE:YATHARTH,EQ,7481.43,760401,3.76,29.77,808.75,-2.04,7.88,3.43,2.41,1.32,23.14,44.11,31.77,33.93,HV2Q,HV2Q,-1,-1,HV2Q,EEP,-1,-1,-1,13,-1,-2.78,-2.78,-2.78,-2.78,33.23,81.95,125.37,0.19,23.71,31.87,27.5,33.26,1.16738,93,0.19,23.83,14.54,-12.99,6.93,1.054415,91
10-10-2025,NSE:YASHOPTICS,ST,373.96,56128,3.21,4.68,128.9,0.47,-2.68,-7.72,-17.15,-10.43,35.26,38.75,32.66,30.76,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-1,-1,-14.64,-14.64,-14.64,-14.64,59.63,71.41,76.94,-11.56,35.83,26.51,28.39,30.09,1.167169,93,-11.56,43.1,-7.35,-0.85,0.94,1.069205,94
10-10-2025,NSE:VASCONEQ,EQ,1450.5,5797893,6.66,4.39,70.27,-1.35,-1.1,13.11,11.41,20.54,21.96,47.36,23.04,16.45,HV2Y,HV2Y,HVQ,HV2Q,HV2Y,HV2Y,6.91,-1,-1,-1,-1,-1.42,-1.42,-1.42,-1.42,46,87.29,109.64,19.41,22.53,35.12,18.77,15.78,1.166944,93,19.41,3.51,19.81,-37.11,-4.8,1.041073,86
10-10-2025,NSE:NILASPACES,EQ,637.71,1266684,7.06,1.18,19.14,0.90,8.73,2.14,16.88,12.49,27.59,40.02,6.43,43.1,-1,HV2Y,HVY,HV2Q,-1,HV2Y,-1,-1,-1,-1,-1,0,0,0,0,46,77.88,81.59,11.36,28.16,27.78,2.16,42.43,1.16646,93,11.36,18.97,4.43,-46.92,42.96,1.076732,95
10-10-2025,NSE:MAHSCOOTER,EQ,21028.57,13295,3.58,615.4,17174,2.07,2.12,-2.54,-3.14,-4.29,16.18,39.49,44.64,34.15,-1,-1,-1,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,0,-4.68,-4.68,-4.68,-4.68,21.19,65.91,89.62,-5.42,16.75,27.25,40.37,33.48,1.165342,93,-5.42,21.35,15.06,17.61,-15.19,1.053089,91
10-10-2025,NSE:INTENTECH,EQ,298.42,267311,7.39,9.65,138.57,-1.78,9.55,3.39,23.68,35.28,33.17,34.6,6.61,2.98,-1,HV2Y,-1,HVY,-1,HVQ,-1,-1,-1,-1,-1,-1.78,-1.78,-1.78,-13.13,73.36,73.36,73.36,34.15,33.74,22.36,2.34,2.31,1.164818,93,34.15,-1.54,-10.6,-33.72,-0.13,1.034927,83
10-10-2025,NSE:GRMOVER,EQ,2171.55,765962,3.16,11.6,392.75,-2.20,5.69,5.45,9.82,8.24,3.42,21.85,48.39,45.5,-1,-1,-1,EEP,EEP,EEP,-1,-1,-1,-1,-1,-2.75,-2.75,-2.75,-2.75,13.61,40.34,113.09,7.11,3.99,9.61,44.12,44.83,1.164582,93,7.11,-3.52,6.33,43.05,-1.83,1.064422,93
10-10-2025,NSE:ORIANA,SM,5486.17,46587,4.72,137.04,2781.8,-0.47,0.41,10.35,1.91,7.39,17.15,51.99,20.28,28.77,-1,-1,-1,-1,HVQ,HV2Y,-1,-1,-1,3,-1,-4.71,-4.71,-4.71,-4.71,32.9,119.1,170.42,6.26,17.72,39.75,16.01,28.1,1.163018,93,6.26,12.25,29.31,-56.95,14.41,1.060127,92
10-10-2025,NSE:INDNIPPON,EQ,2248.57,79483,5.25,50.49,1001.4,1.98,-4.46,4.98,2.05,9.39,22.9,39.87,32.02,30.99,HV2Y,HV2Y,-1,HV2Q,HV2Q,HV2Y,-1,-1,-1,-1,2,-7.27,-7.27,-7.27,-7.27,31.82,70.81,81.4,8.26,23.47,27.63,27.75,30.32,1.162851,93,8.26,16.63,9.28,-3.98,2.25,1.046153,87
10-10-2025,NSE:ABDL,EQ,15431.61,452656,3.2,17.19,545.05,0.00,-1.46,3.94,-0.98,6.73,18.65,42.54,20.62,43.44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-3.42,-3.42,-3.42,-3.42,21.87,78.41,81.83,5.6,19.22,30.3,16.35,42.77,1.16264,93,5.6,14.5,16.62,-29.05,32.5,1.06758,94
10-10-2025,NSE:PREMEXPLN,EQ,3331.04,1326448,5.49,32.99,657.7,2.61,7.92,6.35,6.62,19.43,15.18,46.23,22.23,26.94,-1,HV2Y,-1,HVQ,HVQ,HV2Y,-1,-1,-1,-1,-1,0,0,0,0,54.28,87.62,110.97,18.3,15.75,33.99,17.96,26.27,1.160318,93,18.3,-3.55,23.86,-35.54,9.82,1.050058,90
10-10-2025,NSE:MANAKCOAT,EQ,1395.51,282514,5.65,7.7,145.58,-0.36,4.6,3.81,5.37,-0.38,7.58,41.06,23.41,52.38,-1,-1,HV2Q,-1,HVQ,HV2Y,-1,-1,-1,-1,-1,-1.17,-12.76,-12.76,-12.76,12.54,75.4,151.04,-1.51,8.15,28.82,19.14,51.71,1.159889,93,-1.51,9.65,23.49,-20.86,41.58,1.083199,96
10-10-2025,NSE:GRSE,EQ,29823.61,1412425,4.66,122.22,2660,-2.28,-2.42,-2.14,1.26,9.29,-8.9,41.14,40.81,42.17,-1,HVQ,-1,EEP,EEP,EEP,-1,-1,-1,-1,-1,-3.08,-5.05,-23.84,-23.84,13.79,69.82,119.05,8.16,-8.33,28.9,36.54,41.5,1.158679,93,8.16,-18.33,33.21,8.53,6.07,1.06537,93
10-10-2025,NSE:SJS,EQ,4662.6,172729,3.3,49.54,1506.6,0.31,-1.32,3.03,2.89,7.53,15.98,42.96,24.09,39.9,-1,-1,HVQ,EEP,EEP,EEP,-1,-1,-1,2,-1,-2.52,-2.52,-2.52,-2.52,30.79,80.95,84.25,6.4,16.55,30.72,19.82,39.23,1.157372,93,6.4,10.85,19.38,-24,24.58,1.059911,92
10-10-2025,NSE:HNGSNGBEES,EQ,1246.56,226959,1.41,10.75,535.76,-2.28,-0.21,2.42,3.46,5.78,28.51,32.85,37.66,23.55,-1,-1,-1,-1,HV2Y,HV2Y,-1,-1,5,-1,-1,-4.93,-4.93,-4.93,-4.93,39.99,45.67,71.86,4.65,29.08,20.61,33.39,22.88,1.156258,93,4.65,25.84,-6.66,16.24,-18.87,1.043801,87
10-10-2025,NSE:GINNIFILA,BE,373.86,102912,4.71,2.05,44.35,0.29,-1.47,1.08,0.86,0.83,0.77,52.83,29,34.84,-1,-1,-1,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-4.64,-19.54,-19.54,-19.54,6.15,116.03,131.71,-0.3,1.34,40.59,24.73,34.17,1.155822,93,-0.3,1.65,39.73,-41.44,11.98,1.072661,95
10-10-2025,NSE:PAYTM,EQ,74915.22,4707601,2.81,32.9,1236.9,-0.75,5.57,7.72,0.61,-0.06,23.96,34.1,20.51,47.3,-1,-1,-1,HVQ,EEP,EEP,-1,-1,-1,-1,-1,-0.75,-3.99,-3.99,-3.99,30.04,52.48,85.93,-1.19,24.53,21.86,16.24,46.63,1.15448,93,-1.19,25.72,0.59,-11.53,37.46,1.073802,95
10-10-2025,NSE:KMEW,EQ,2705.65,86039,6.82,154.66,2374.4,-0.15,1.01,-6,-5.6,26.22,30.04,43.34,8.75,NA,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-7.31,-7.31,-7.31,NA,45.74,75.99,NA,25.09,30.61,31.1,4.48,0,1.153435,92,25.09,6.9,6.28,-51.96,103.76,1.036464,84
10-10-2025,NSE:NRAIL,BE,667.15,31358,8.01,31.76,445.5,-2.68,4.42,10.08,11,12.35,19.19,47.86,21.59,20.86,HVQ,HVQ,HV2Y,HV2Q,HV2Q,HV2Y,4.94,-1,-1,-1,-1,-7.31,-7.31,-7.31,-7.31,30.4,95.4,105.11,11.22,19.76,35.62,17.32,20.19,1.151544,92,11.22,9.53,22.74,-41.3,2.83,1.044133,87
10-10-2025,NSE:AARVEEDEN,BE,382.51,21957,4.81,7.88,151.42,-3.00,-8.91,-10.94,-12.36,-11.97,-2.69,7.71,18.11,68.23,-1,-1,-1,-1,HVQ,HV2Y,-1,-1,-1,-1,-1,-15.27,-20.76,-20.76,-20.76,0,14.39,249.78,-13.1,-2.12,-4.53,13.84,67.56,1.15117,92,-13.1,10.01,-2.61,20.36,64.97,1.134888,99
10-10-2025,NSE:LAURUSLABS,EQ,50203.72,1855723,2.95,26.09,876.75,1.35,1.41,-2.24,-5.3,-2.24,9.5,33.93,30.15,50.81,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-1,-1,-5.94,-5.94,-5.94,-5.94,10.95,55.38,99.6,-3.37,10.07,21.69,25.88,50.14,1.150603,92,-3.37,13.2,14.26,3.36,33.34,1.070363,94
10-10-2025,NSE:GOLDSHARE,EQ,2407.13,771025,2.46,2.5,102.2,-0.97,3.67,6.12,9,9.83,19.96,27.05,36.01,36.99,-1,-1,-1,-1,-1,-1,-1,1,4,-1,-1,-0.97,-0.97,-0.97,-0.97,24.48,35.01,63.52,8.7,20.53,14.81,31.74,36.32,1.150585,92,8.7,12.95,-3.88,21.36,5.29,1.049181,89
10-10-2025,NSE:MANORAMA,EQ,8478.61,122759,3.65,51.37,1498.2,4.69,-0.15,3.18,3.31,9.8,0.38,35.44,32,47.13,-1,-1,EEP,EEP,-1,EEP,-1,-1,-1,-1,-1,-0.15,-11.19,-11.19,-11.19,13.72,57.86,93.67,8.67,0.95,23.2,27.73,46.46,1.150185,92,8.67,-8.72,22.46,3.75,26.01,1.064097,93
10-10-2025,NSE:SBC,EQ,1015.71,9089131,2.9,0.63,22.75,-1.09,2.37,4.13,6.02,7.78,32.35,44.35,21.11,8.07,-1,-1,-1,HV2Q,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1.09,-1.09,-1.09,-1.09,44.54,79.7,97.6,6.65,32.92,32.11,16.84,7.4,1.150144,92,6.65,28.36,5,-32.67,-12.77,1.036246,84
10-10-2025,NSE:PARADEEP,EQ,14759.53,11713443,5.32,9.48,177.15,-1.89,-9.28,-9.11,4.1,-2.72,8.68,29.33,30.48,53.62,-1,-1,EEP,-1,EEP,EEP,-1,-1,-1,-1,-1,-9.74,-23.5,-23.5,-23.5,7.55,51.59,108.61,-3.85,9.25,17.09,26.21,52.95,1.15002,92,-3.85,12.82,9.87,10.72,37.05,1.074494,95
10-10-2025,NSE:AESTHETIK,SM,225.15,27560,3.16,5.74,125,-1.57,-10.4,-13.04,0.36,15.4,2,25.48,44.8,36.8,-1,-1,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-1,-15.71,-15.71,-15.71,-15.71,20.25,77.94,105.93,14.27,2.57,13.24,40.53,36.13,1.149988,92,14.27,-14.12,11.22,35.02,-10.73,1.052173,90
10-10-2025,NSE:POONAWALLA,EQ,39038.35,3392929,4.02,19.86,529.15,-0.32,0.9,6.75,5.11,14.87,11.69,33.01,40.17,28.2,-1,HV2Y,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-1.46,-1.46,-1.46,-1.46,28.03,50.22,93.26,13.74,12.26,20.77,35.9,27.53,1.149769,92,13.74,-2.02,11.4,19.78,-16.25,1.040977,86
10-10-2025,NSE:GOLDIETF,EQ,9877.45,5884681,2.67,2.71,104.02,-0.64,3.98,6.18,9.15,9.72,19.78,27.2,35.76,36.73,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1.17,-1.17,-1.17,-1.17,24.32,34.76,63.4,8.59,20.35,14.96,31.49,36.06,1.149305,92,8.59,12.86,-3.49,20.86,5.27,1.048681,89
10-10-2025,NSE:HIRECT,EQ,2965.24,137608,3.45,59.71,1627.4,1.07,-3.91,-4.97,-0.99,-6.35,15.44,43.23,15.19,48.81,-1,-1,HV2Y,HVQ,HV2Q,HV2Y,-1,-1,-1,-1,-1,-5.69,-20.05,-20.05,-20.05,24.87,86.21,95.53,-7.48,16.01,30.99,10.92,48.14,1.149288,92,-7.48,22.21,20.13,-40.31,43.4,1.085657,96
10-10-2025,NSE:HDFCGOLD,EQ,12055.7,6268503,2.4,2.53,103.98,-1.00,3.57,6.37,9.03,9.66,19.91,27.03,35.77,36.76,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,24.21,34.62,63.16,8.53,20.48,14.79,31.5,36.09,1.149252,92,8.53,13.07,-3.84,21.06,5.3,1.048793,89
10-10-2025,NSE:CHOICEIN,EQ,16658.1,513776,2.26,17.93,795.9,-0.37,1.56,-3.05,-3.06,1.16,11.85,36.78,32.66,43.35,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,6,-3.68,-3.68,-3.68,-3.68,15.22,57.7,75.17,0.03,12.42,24.54,28.39,42.68,1.149115,92,0.03,12.53,15.55,2.57,19.64,1.057734,92
10-10-2025,NSE:BSLGOLDETF,EQ,1415.55,595928,3.18,3.38,106.8,-1.39,3.13,6.18,8.86,9.69,19.67,27.06,35.82,36.76,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1.47,-1.47,-1.47,-1.47,24.35,34.81,63.65,8.56,20.24,14.82,31.55,36.09,1.149024,92,8.56,12.77,-3.54,21.11,5.22,1.048685,89
10-10-2025,NSE:QGOLDHALF,EQ,418.79,222123,2.94,2.87,100.5,-1.23,2.65,6.22,8.93,9.6,19.83,26.94,35.78,36.77,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1.4,-1.4,-1.4,-1.4,24.07,34.65,63.23,8.47,20.4,14.7,31.51,36.1,1.148912,92,8.47,13.04,-3.88,21.2,5.29,1.048772,89
10-10-2025,NSE:GOLDETFADD,EQ,1020.99,622361,2.28,2.66,118.16,-0.94,3.72,6.36,8.98,9.78,19.84,26.81,35.72,36.78,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,-1.01,-1.01,-1.01,-1.01,24.07,34.49,62.78,8.65,20.41,14.57,31.45,36.11,1.148904,92,8.65,12.86,-4.04,21.27,5.41,1.048774,89
10-10-2025,NSE:TATAGOLD,EQ,1268.15,31333511,3.42,0.38,11.81,-1.09,3.56,6.27,8.98,9.57,19.73,27.01,35.82,36.66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.09,-1.09,-1.09,-1.09,24.05,34.82,62.23,8.44,20.3,14.77,31.55,35.99,1.148676,92,8.44,12.96,-3.67,21.15,5.08,1.048603,89
10-10-2025,NSE:GOLDETF,EQ,1125.21,1184997,1.26,1.72,118.22,-1.04,3.57,6.13,9.09,9.67,19.79,26.8,35.72,36.75,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1.04,-1.04,-1.04,-1.04,24.09,34.51,62.21,8.54,20.36,14.56,31.45,36.08,1.148557,92,8.54,12.93,-4.01,21.28,5.35,1.048709,89
10-10-2025,NSE:SETFGOLD,EQ,11354.74,7211848,2.65,2.78,103.79,-1.07,3.56,6.29,9.03,9.69,19.75,26.93,35.66,36.69,-1,-1,-1,-1,-1,-1,-1,3,5,-1,-1,-1.07,-1.07,-1.07,-1.07,24.09,34.79,62.81,8.56,20.32,14.69,31.39,36.02,1.148491,91,8.56,12.86,-3.8,21.04,5.36,1.048589,89
10-10-2025,NSE:EGOLD,EQ,372.41,447666,1.74,2.21,121.85,-0.89,3.78,6.52,9.31,9.77,19.74,27.04,35.62,36.56,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-0.89,-0.89,-0.89,-0.89,24.02,34.12,61.82,8.64,20.31,14.8,31.35,35.89,1.148436,91,8.64,12.77,-3.64,20.84,5.23,1.048407,88
