Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(20),ADR(20),CMP,Change_1W,Change_10D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Off_3M_peak,Off_6M_peak,Off_12M_peak,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
14-09-2025,NSE:MOTISONS,EQ,1894.1,17.23,3.26,18.54,-4.10,-3.07,1.78,-12.14,3.94,-54.31,-18.58,-20.7,-20.7,-42.51,-0.9,-13.36,-8.67,-53.77,-17.24,0.934675,19,-0.9,-12.67,2.81,-45.6,23.96,0.990014,37
14-09-2025,NSE:TIPSMUSIC,EQ,7401.45,1.9,2.77,598.85,3.05,2.86,2.21,-12.54,-6.18,-36.38,-17.55,-11.54,-14.98,-36.11,-0.47,-13.76,-18.79,-35.84,-16.21,0.93418,19,-0.47,-13.59,-5.87,-13.4,14.61,0.983378,28
14-09-2025,NSE:GHCLTEXTIL,EQ,756.08,1,3.77,81.09,5.59,1.89,3.18,-14.95,2.75,-38.56,-29.26,-15.88,-15.88,-28.84,0.5,-16.17,-9.86,-38.02,-27.92,0.933912,19,0.5,-17.22,3.88,-27.44,7.51,0.978684,23
14-09-2025,NSE:THERMAX,EQ,38344.5,4.04,2.61,3311.5,0.57,3.14,0.41,-7.23,-0.64,-40.21,-30.56,-16.05,-16.05,-39.03,-2.27,-8.45,-13.25,-39.67,-29.22,0.933798,19,-2.27,-6.17,-5.38,-24.28,7.68,0.977248,21
14-09-2025,NSE:RELINFRA,BE,10832.81,13.18,5.08,248.2,-13.94,-6.83,-9.17,-54.94,7.45,-22.82,14.69,-40.54,-40.54,-40.54,-11.85,-56.16,-5.16,-22.28,16.03,0.933789,18,-11.85,-40.43,28.74,-17.67,31.34,1.021983,75
14-09-2025,NSE:AARTIIND,EQ,13613.88,6.2,2.48,389.4,3.30,3.42,4.46,-18.67,-0.41,-14.95,-51.78,-19.62,-20,-34.64,1.78,-19.89,-13.02,-14.41,-50.44,0.933757,18,1.78,-22.7,3.87,0.56,-31.25,0.967186,12
14-09-2025,NSE:GLOBECIVIL,EQ,471.54,3.99,3.11,78.77,1.84,-0.22,-4.09,-14.26,-14.26,-14.26,-14.26,-16.61,-16.61,-16.61,-6.77,-15.48,-26.87,-13.72,-12.92,0.933225,18,-6.77,-8.27,-11.52,15.04,0.8,0.983023,28
14-09-2025,NSE:GENUSPAPER,EQ,457.68,1.31,3.41,18.32,0.60,2.78,1.42,-7.42,-6.50,-25.00,-41.87,-10.5,-10.55,-36.61,-1.26,-8.64,-19.11,-24.46,-40.53,0.933118,18,-1.26,-7.47,-10.66,-2.34,-12.69,0.969472,14
14-09-2025,NSE:OSWALGREEN,EQ,1035.71,1.72,2.66,39.76,-1.06,-0.65,-6.01,-18.89,10.64,-35.29,-20.82,-16.54,-18.04,-40.04,-8.69,-20.11,-1.97,-34.75,-19.48,0.932655,18,-8.69,-10.65,13.32,-36.35,11.49,0.986612,33
14-09-2025,NSE:SYNCOMF,BE,1578.26,6.73,3.29,17.95,4.12,6.80,1.39,-19.78,10.08,-26.91,-49.14,-15.69,-18.96,-31.83,-1.29,-21,-2.53,-26.37,-47.8,0.932611,18,-1.29,-19.97,13.41,-26.1,-16.72,0.971116,15
14-09-2025,NSE:ONMOBILE,EQ,537.99,8.44,4.28,53.52,0.93,5.29,-0.24,-1.63,5.49,-48.28,-55.85,-5.12,-9.5,-41.57,-2.92,-2.85,-7.12,-47.74,-54.51,0.932356,18,-2.92,0.12,-4.52,-41.86,-4.3,0.968285,13
14-09-2025,NSE:MOREPENLAB,EQ,2552.92,40.38,3.43,53.9,8.52,13.49,13.47,-19.98,13.12,-59.18,-74.45,-17.53,-20.57,-43.97,10.79,-21.2,0.51,-58.64,-73.11,0.932251,18,10.79,-37.16,16.07,-68.18,-8.79,0.970703,15
14-09-2025,NSE:TRENT,EQ,188123.96,8.23,2.24,5130,-7.77,-3.27,-4.59,-8.97,6.44,-34.08,-39.12,-17.56,-17.56,-37.7,-7.27,-10.19,-6.17,-33.54,-37.78,0.93187,18,-7.27,-2.68,2.62,-28.26,-2.96,0.973809,17
14-09-2025,NSE:RUPA,EQ,1512.95,1.34,2.75,203.78,3.26,7.23,-4.69,-3.74,6.89,-33.35,-58.41,-11.29,-11.29,-36.82,-7.37,-4.96,-5.72,-32.81,-57.07,0.931772,18,-7.37,2.4,-1.27,-28.18,-17.99,0.966339,11
14-09-2025,NSE:DEVIT,EQ,246.47,1.92,5.96,43,-1.77,-2.16,-1.64,-3.15,-8.96,-45.10,-21.94,-11.99,-11.99,-42.15,-4.32,-4.37,-21.57,-44.56,-20.6,0.931236,18,-4.32,0.01,-17.15,-18.13,16.76,0.982991,28
14-09-2025,NSE:ZAGGLE,EQ,5255.32,9.89,3.79,360.25,-5.58,-8.94,-3.33,-21.21,3.00,-59.75,2.44,-16.35,-21.71,-38.07,-6.01,-22.43,-9.61,-59.21,3.78,0.930917,18,-6.01,-15.8,8.45,-49.65,39.73,1.011842,66
14-09-2025,NSE:VBL,EQ,164346.41,60.31,2.6,469.8,0.03,-3.69,-9.46,-0.02,-2.58,-37.37,-29.91,-10.1,-15.62,-28.21,-12.14,-1.24,-15.19,-36.83,-28.57,0.930863,17,-12.14,10.12,-14.07,-18.88,6.22,0.980015,25
14-09-2025,NSE:MAXESTATES,EQ,7164.15,1.27,3.16,442.25,2.35,-0.32,-4.38,-14.95,6.48,-29.28,-33.70,-19.91,-19.91,-29.1,-7.06,-16.17,-6.13,-28.74,-32.36,0.930808,17,-7.06,-8.63,7.12,-23.2,-2.62,0.975691,19
14-09-2025,NSE:IKS,EQ,25941.86,3.19,3.14,1540.7,-2.41,1.72,-0.21,-13.29,-11.43,-23.32,-23.32,-16.97,-16.97,-28.2,-2.89,-14.51,-24.04,-22.78,-21.98,0.930334,17,-2.89,-11.55,-9.88,4.37,0.8,0.977391,21
14-09-2025,NSE:ADFFOODS,EQ,2280.77,1.6,3.82,230.25,-4.01,10.50,0.75,-20.66,-0.03,-41.28,-13.12,-20.42,-22.68,-33.77,-1.93,-21.88,-12.64,-40.74,-11.78,0.930227,17,-1.93,-20.07,5.57,-26.19,20.74,0.988986,36
14-09-2025,NSE:UFO,EQ,284.9,1.57,3.85,74.94,-2.14,2.43,0.24,1.45,5.20,-54.92,-69.87,-6.34,-6.34,-46.98,-2.44,0.23,-7.41,-54.38,-68.53,0.930057,17,-2.44,2.72,-7.71,-48.39,-8.85,0.963819,10
14-09-2025,NSE:WELSPUNLIV,EQ,10465.31,57.13,3.11,121.07,5.82,9.71,6.06,-10.51,0.61,-42.64,-51.77,-16.19,-20.38,-35.16,3.38,-11.73,-12,-42.1,-50.43,0.929957,17,3.38,-16.14,-1.46,-28.48,-5.6,0.967141,12
14-09-2025,NSE:CASTROLIND,EQ,19524.14,12.56,1.67,197.34,-0.22,0.06,-6.32,-7.28,-18.99,-10.09,-29.83,-13.7,-18.24,-24.25,-9,-8.5,-31.6,-9.55,-28.49,0.929853,17,-9,0.59,-22.43,22.52,-17.13,0.977573,22
14-09-2025,NSE:CAPACITE,EQ,2383.3,3.3,3.81,300.1,1.18,6.06,5.58,-11.00,-10.33,-43.79,-26.24,-11.08,-23.35,-34.07,2.9,-12.22,-22.94,-43.25,-24.9,0.929562,17,2.9,-16.06,-10.92,-15.28,13,0.978373,23
14-09-2025,NSE:REMSONSIND,EQ,417.5,1.59,4.26,124.26,-0.90,3.78,1.18,-9.45,0.25,-36.48,-44.62,-15.58,-16.99,-44.89,-1.5,-10.67,-12.36,-35.94,-43.28,0.929383,17,-1.5,-9.26,-2.66,-21.78,-5.17,0.96916,14
14-09-2025,NSE:RAIN,EQ,4557.48,11.26,2.97,138.63,0.06,2.01,-13.29,-7.50,6.90,-37.88,-24.40,-15.13,-15.13,-28.45,-15.97,-8.72,-5.71,-37.34,-23.06,0.929346,17,-15.97,6.61,1.88,-33.06,10.58,0.98437,30
14-09-2025,NSE:TVSSCS,EQ,5404.41,6.17,2.84,132.14,0.54,7.24,0.00,-1.54,-2.45,-41.22,-54.34,-7.81,-7.81,-38.72,-2.68,-2.76,-15.06,-40.68,-53,0.929062,17,-2.68,-0.04,-12.42,-22.8,-8.49,0.966005,11
14-09-2025,NSE:ORIENTELEC,EQ,4566.24,2.63,3.01,202.7,-1.34,-6.03,-3.93,-10.07,-6.56,-23.47,-31.15,-10.58,-17.49,-23.77,-6.61,-11.29,-19.17,-22.93,-29.81,0.928987,17,-6.61,-4.41,-8.33,-0.83,-5.42,0.973869,18
14-09-2025,NSE:ASHOKA,EQ,4851.46,7.3,2.82,186.3,0.35,7.26,3.47,-10.70,3.84,-57.05,-37.18,-14.06,-16.74,-40.52,0.79,-11.92,-8.77,-56.51,-35.84,0.928794,17,0.79,-13.19,1.62,-48.28,13.45,0.977724,22
14-09-2025,NSE:TRIVENI,EQ,7683.32,3.52,2.71,355.6,-2.67,1.04,4.34,-18.57,-3.25,-33.55,-30.84,-13.92,-21.22,-29.93,1.66,-19.79,-15.86,-33.01,-29.5,0.928686,16,1.66,-22.46,1.41,-14.31,2.83,0.975272,19
14-09-2025,NSE:SPANDANA,EQ,1740.56,2.24,3.4,259.83,-1.04,6.42,5.61,-0.87,5.28,-43.86,-120.89,-14.2,-16.14,-55.59,2.93,-2.09,-7.33,-43.32,-119.55,0.9285,16,2.93,-5.37,-5.42,-36.83,-52.74,0.948126,4
14-09-2025,NSE:PLATIND,EQ,1456.06,1.1,3.71,276.15,-3.69,4.36,1.50,-2.59,2.26,-64.71,-44.54,-12.91,-12.91,-44.44,-1.18,-3.81,-10.35,-64.17,-43.2,0.928295,16,-1.18,-2.65,-6.79,-53.49,13.05,0.975217,19
14-09-2025,NSE:JYOTHYLAB,EQ,12430.21,3.27,2.27,325.2,-2.06,-4.67,-2.32,-3.71,-0.58,-27.32,-68.40,-9.16,-17.47,-43.85,-5,-4.93,-13.19,-26.78,-67.06,0.927959,16,-5,0.15,-8.51,-11.54,-31.47,0.960618,8
14-09-2025,NSE:VMART,EQ,5890.53,1.53,1.92,737.05,-1.26,-0.75,-1.64,-23.71,4.75,-33.44,-22.16,-20.29,-20.29,-34.21,-4.32,-24.93,-7.86,-32.9,-20.82,0.927871,16,-4.32,-20.21,11.48,-25.05,9.25,0.982766,27
14-09-2025,NSE:URJA,EQ,692.55,9.47,3.39,13.96,1.29,6.09,4.23,-10.39,-4.23,-32.45,-52.87,-9.47,-14.83,-34.46,1.55,-11.61,-16.84,-31.91,-51.53,0.927844,16,1.55,-13.76,-5.94,-12.04,-14.61,0.964553,10
14-09-2025,NSE:TEXRAIL,EQ,5460.72,16.33,2.92,146.84,5.66,6.84,4.32,-14.74,9.11,-51.03,-52.95,-17.78,-17.98,-36.94,1.64,-15.96,-3.5,-50.49,-51.61,0.927829,16,1.64,-18.42,9.26,-51.12,-0.47,0.971121,15
14-09-2025,NSE:DHAMPURSUG,EQ,795.79,3.3,2.88,135.05,-1.77,8.19,3.03,-17.41,9.85,-39.91,-56.86,-13.88,-15.51,-40.9,0.35,-18.63,-2.76,-39.37,-55.52,0.927794,16,0.35,-19.58,11.7,-40.16,-11.31,0.968448,13
14-09-2025,NSE:HCLTECH,EQ,394485.5,31.89,1.86,1467.2,3.29,0.85,-2.17,-15.55,-5.60,-31.98,-19.05,-15.67,-15.67,-26.46,-4.85,-16.77,-18.21,-31.44,-17.71,0.927696,16,-4.85,-11.59,-2.91,-9.94,10.59,0.980829,25
14-09-2025,NSE:GATEWAY,EQ,3217.21,10.47,2.53,63.99,-0.73,-0.63,-6.20,-2.41,4.64,-41.18,-52.93,-10.24,-10.24,-34.49,-8.88,-3.63,-7.97,-40.64,-51.59,0.927556,16,-8.88,5.08,-4.64,-33.01,-7.52,0.968709,13
14-09-2025,NSE:DCW,EQ,2154.34,9.68,3.11,73.56,-1.77,1.24,-2.37,-8.58,-1.59,-37.48,-35.29,-13.4,-16.98,-33.3,-5.05,-9.8,-14.2,-36.94,-33.95,0.927467,16,-5.05,-4.57,-5.08,-20.29,2.39,0.973415,17
14-09-2025,NSE:POLYMED,EQ,21075.75,1.97,3.24,2022.2,-0.97,-3.13,4.92,-9.83,-13.91,-46.79,-23.73,-10.92,-28.68,-35.37,2.24,-11.05,-26.52,-46.25,-22.39,0.927342,16,2.24,-14.01,-15.24,-13.83,16.51,0.979984,24
14-09-2025,NSE:JWL,EQ,13465.08,43.97,3.41,336.3,3.85,5.58,1.95,-16.09,10.56,-47.78,-51.20,-14.06,-20.32,-40.06,-0.73,-17.31,-2.05,-47.24,-49.86,0.926826,15,-0.73,-16.89,11.43,-50.19,-1.51,0.971957,16
14-09-2025,NSE:CONCORDBIO,EQ,17592.26,1.07,3.15,1639,-1.14,-2.61,-0.57,-28.72,-2.32,-27.70,-13.14,-21.8,-23.07,-36.99,-3.25,-29.94,-14.93,-27.16,-11.8,0.926757,15,-3.25,-26.49,8.99,-9.77,12.2,0.985845,32
14-09-2025,NSE:HITECH,EQ,1746.73,12.36,2.79,100.93,10.67,14.72,13.27,-0.02,-7.23,-70.53,-89.69,-1.5,-11.71,-50.91,10.59,-1.24,-19.84,-69.99,-88.35,0.926575,15,10.59,-13.82,-18.73,-43.99,-10.43,0.95566,6
14-09-2025,NSE:NOCIL,EQ,2964.69,2.62,2.61,183.47,1.32,3.59,5.86,-8.56,1.17,-53.21,-56.54,-8.46,-11.26,-39.6,3.18,-9.78,-11.44,-52.67,-55.2,0.926522,15,3.18,-13.82,-2.56,-39.98,-1.37,0.966214,11
14-09-2025,NSE:VSTIND,EQ,4568.41,1.68,1.72,267.15,-0.54,-0.64,-4.51,-6.89,2.90,-27.10,-64.53,-15.38,-19.17,-40.6,-7.19,-8.11,-9.71,-26.56,-63.19,0.926131,15,-7.19,-0.77,-2.36,-15.86,-28.65,0.962006,9
14-09-2025,NSE:HINDMOTORS,BE,463.22,2.81,3.63,23.73,1.10,7.16,2.74,-38.85,-5.01,-12.90,-21.74,-30.23,-30.23,-30.23,0.06,-40.07,-17.62,-12.36,-20.4,0.926017,15,0.06,-41.26,12.85,7.54,-7.04,0.981771,26
14-09-2025,NSE:DWARKESH,EQ,728.42,6.98,3.21,42.48,-4.87,7.18,6.71,-16.88,8.38,-47.15,-66.88,-14.66,-17.5,-45.92,4.03,-18.1,-4.23,-46.61,-65.54,0.925891,15,4.03,-23.78,10.09,-45.57,-12.61,0.965073,10
14-09-2025,NSE:NCC,EQ,12832.56,20.12,2.24,208.72,1.04,2.02,-6.77,-8.56,12.36,-50.08,-48.69,-10.64,-13.01,-34.3,-9.45,-9.78,-0.25,-49.54,-47.35,0.925849,15,-9.45,-0.17,7.75,-56.21,1.73,0.974262,18
14-09-2025,NSE:QUICKHEAL,EQ,1546.91,4.02,4.99,328.2,9.83,11.88,13.44,-5.15,10.68,-97.20,-113.59,-18.72,-18.72,-59.57,10.76,-6.37,-1.93,-96.66,-112.25,0.925776,15,10.76,-19.97,3.53,-105.73,-7.51,0.958272,7
14-09-2025,NSE:ASHIMASYN,EQ,465.73,1.73,5.74,23.61,-2.80,-3.85,-2.84,-23.68,13.64,-49.43,-30.71,-20.88,-33.02,-42.09,-5.52,-24.9,1.03,-48.89,-29.37,0.924935,15,-5.52,-18.76,18.65,-57.99,13.33,0.986162,32
14-09-2025,NSE:FCL,EQ,2720.59,2.4,3.06,236.93,0.03,-0.64,3.73,-12.24,3.35,-48.65,-53.78,-15.74,-15.74,-43.92,1.05,-13.46,-9.26,-48.11,-52.44,0.924438,15,1.05,-15.08,2.37,-38.76,-2.65,0.967131,12
14-09-2025,NSE:ABB,EQ,105933,2.58,1.69,5248.6,2.50,4.76,3.37,-14.30,1.68,-46.58,-44.82,-13.68,-15.55,-40.24,0.69,-15.52,-10.93,-46.04,-43.48,0.924281,15,0.69,-16.79,2.46,-34.05,2,0.970432,15
14-09-2025,NSE:GRAVITA,EQ,11934.83,2.3,2.83,1656.5,-2.23,2.22,-7.56,-5.98,-3.16,-38.15,-32.23,-12.72,-21.62,-37.83,-10.24,-7.2,-15.77,-37.61,-30.89,0.924109,15,-10.24,2.98,-8.86,-18.88,5.08,0.975731,20
14-09-2025,NSE:ALEMBICLTD,EQ,2620.2,2.31,2.19,103.16,-1.11,1.58,-5.10,-12.12,7.01,-33.77,-52.74,-16.15,-16.15,-34.73,-7.78,-13.34,-5.6,-33.23,-51.4,0.924105,14,-7.78,-5.18,5.54,-28.81,-13.38,0.967189,12
14-09-2025,NSE:OIL,EQ,63421.44,16.92,2.2,398.4,0.50,2.03,-6.70,-19.92,8.92,-17.80,-59.15,-17.15,-17.15,-35.27,-9.38,-21.14,-3.69,-17.26,-57.81,0.923942,14,-9.38,-10.89,12.53,-14.3,-34.31,0.965819,11
14-09-2025,NSE:ZEEMEDIA,EQ,771.78,25.21,3.23,12.53,1.76,1.44,-2.08,-11.09,-16.52,-60.97,-0.80,-20.75,-20.75,-50.08,-4.76,-12.31,-29.13,-60.43,0.54,0.92391,14,-4.76,-7.34,-16.41,-23.11,38.18,1.002885,55
14-09-2025,NSE:ALLTIME,EQ,1945.58,25.27,5.17,273.2,-5.34,-8.71,-13.95,-13.95,-13.95,-13.95,-13.95,-16.8,-16.8,-16.8,-16.63,-15.17,-26.56,-13.41,-12.61,0.923881,14,-16.63,1.5,-11.52,15.04,0.8,0.983757,29
14-09-2025,NSE:MANINFRA,EQ,6060.89,5.29,2.83,153.36,-4.58,-2.76,-7.14,-7.40,2.37,-58.54,-23.77,-19.05,-19.05,-39.92,-9.82,-8.62,-10.24,-58,-22.43,0.923552,14,-9.82,1.26,-2.42,-47.35,22.73,0.986626,33
14-09-2025,NSE:JKIL,EQ,4662.51,1.17,2.73,627.55,-0.16,1.58,-6.12,-17.14,-6.93,-24.93,-23.19,-15.56,-16.44,-20.9,-8.8,-18.36,-19.54,-24.39,-21.85,0.922356,14,-8.8,-8.88,-2.81,-1.79,2.2,0.976904,21
14-09-2025,NSE:ALMONDZ,EQ,338.78,2.17,4.65,20.31,5.22,3.64,0.59,-4.33,-11.28,-40.28,-48.60,-20.04,-23.3,-40.86,-2.09,-5.55,-23.89,-39.74,-47.26,0.922139,14,-2.09,-3.45,-18.17,-11.02,-5.13,0.966168,11
14-09-2025,NSE:CLEAN,EQ,12435.39,20.94,3.6,1163.5,-2.21,-0.95,0.33,-26.32,-5.60,-20.18,-32.04,-22.57,-24.9,-28.48,-2.35,-27.54,-18.21,-19.64,-30.7,0.921944,14,-2.35,-25.23,4.88,1.23,-9.07,0.972926,17
14-09-2025,NSE:AWFIS,EQ,4031.71,2.4,3.03,565.9,-1.80,-0.13,-1.43,-13.75,-12.07,-26.71,-33.68,-16.75,-18.48,-28.62,-4.11,-14.97,-24.68,-26.17,-32.34,0.921479,14,-4.11,-10.64,-10.04,1.98,-4.7,0.971059,15
14-09-2025,NSE:TORNTPOWER,EQ,62428.61,6.65,2.43,1267.8,0.39,3.19,-7.12,-11.53,-6.47,-28.14,-31.76,-13.94,-21.91,-35.76,-9.8,-12.75,-19.08,-27.6,-30.42,0.921269,14,-9.8,-2.62,-6.98,-5.31,-2.02,0.973115,17
14-09-2025,NSE:SUNTV,EQ,21319.98,2.65,2.44,556.1,-0.04,2.27,-3.74,-11.36,-0.87,-34.38,-45.80,-11.17,-18.93,-34.55,-6.42,-12.58,-13.48,-33.84,-44.46,0.921153,14,-6.42,-5.85,-2.1,-18.18,-7.7,0.967415,12
14-09-2025,NSE:SPARC,EQ,4543,2.05,2.75,143.1,-1.30,2.10,0.84,-15.93,11.01,-52.77,-61.44,-12.23,-27.92,-38.02,-1.84,-17.15,-1.6,-52.23,-60.1,0.921053,14,-1.84,-15.41,11.72,-56.63,-4.87,0.967977,13
14-09-2025,NSE:FILATFASH,EQ,450.04,306.99,5.59,0.56,-1.79,5.36,-5.36,7.14,8.93,-66.07,-121.43,-20,-20,-53.72,-8.04,5.92,-3.68,-65.53,-120.09,0.92102,13,-8.04,13.36,-9.6,-67.31,-32.53,0.953006,5
14-09-2025,NSE:IREDA,EQ,39537.12,46.46,2,147.35,1.25,4.65,2.57,-13.51,2.31,-50.08,-51.46,-14.13,-19.59,-37.27,-0.11,-14.73,-10.3,-49.54,-50.12,0.920922,13,-0.11,-15,2.42,-38.59,-0.11,0.967603,13
14-09-2025,NSE:ARISINFRA,EQ,1183.79,7.44,3.87,162.91,12.16,9.88,9.02,-25.84,-25.84,-25.84,-25.84,-8.04,-8.04,-8.04,6.34,-27.06,-38.45,-25.3,-24.5,0.920525,13,6.34,-36.81,-11.52,15.04,0.8,0.976829,21
14-09-2025,NSE:GEMAROMA,EQ,1441.22,18.84,7.23,290,8.64,4.78,-14.86,-14.86,-14.86,-14.86,-14.86,-9.11,-9.11,-9.11,-17.54,-16.08,-27.47,-14.32,-13.52,0.920437,13,-17.54,1.5,-11.52,15.04,0.8,0.982883,27
14-09-2025,NSE:CROMPTON,EQ,21250.37,20.2,2.19,314.45,-4.18,-4.95,-0.92,-9.37,-9.72,-32.20,-46.54,-12.1,-13.34,-32.66,-3.6,-10.59,-22.33,-31.66,-45.2,0.920406,13,-3.6,-6.87,-11.84,-5.45,-10.05,0.96578,11
14-09-2025,NSE:RADIANTCMS,EQ,637.9,2.61,3.64,55.47,-1.14,-7.46,3.34,-15.72,-4.63,-38.74,-46.46,-13.73,-24.2,-34.16,0.66,-16.94,-17.24,-38.2,-45.12,0.920367,13,0.66,-18.21,-1.94,-17.56,-4.76,0.966611,12
14-09-2025,NSE:CMSINFO,EQ,6791.89,4.83,2.5,420.65,0.44,2.46,-3.60,-17.95,-7.71,-31.00,-25.40,-21.3,-21.3,-30.49,-6.28,-19.17,-20.32,-30.46,-24.06,0.919614,13,-6.28,-12.35,-2.84,-6.58,5.07,0.975622,19
14-09-2025,NSE:TCS,EQ,1115745.83,26.75,1.55,3133.4,2.72,1.55,3.13,-9.97,-14.56,-41.46,-42.00,-10.86,-14.34,-30.72,0.45,-11.19,-27.17,-40.92,-40.66,0.918911,13,0.45,-12.02,-15.7,-8.44,0.42,0.967788,13
14-09-2025,NSE:HAPPSTMNDS,EQ,8604.29,3.55,2.26,571.3,0.51,1.09,-1.44,-5.09,-21.83,-33.29,-39.63,-14.53,-17.9,-30.54,-4.12,-6.31,-34.44,-32.75,-38.29,0.918507,13,-4.12,-2.1,-27.44,5.63,-3.95,0.970001,14
14-09-2025,NSE:GODREJPROP,EQ,58644.83,6.28,2.32,1998.9,1.86,2.56,2.51,-20.17,1.24,-45.04,-43.73,-18.79,-18.98,-39.93,-0.17,-21.39,-11.37,-44.5,-42.39,0.918506,13,-0.17,-21.76,6.29,-31.82,1.7,0.970427,15
14-09-2025,NSE:TRITURBINE,EQ,16525.01,6.32,2.36,531.65,3.87,2.36,3.00,-12.92,-6.43,-51.80,-40.45,-20.38,-20.38,-36.32,0.32,-14.14,-19.04,-51.26,-39.11,0.917986,13,0.32,-14.91,-5.77,-27.59,8.28,0.970555,15
14-09-2025,NSE:CYIENT,EQ,12974.73,3.26,2.47,1227,5.01,4.81,4.58,-6.31,-2.69,-68.36,-59.72,-9.55,-9.55,-42.95,1.9,-7.53,-15.3,-67.82,-58.38,0.91789,13,1.9,-9.91,-8.12,-48.91,5.93,0.965281,11
14-09-2025,NSE:BEPL,EQ,2581.91,2.51,2.16,105.18,-0.35,1.37,-5.11,-9.61,0.85,-40.44,-52.45,-10.33,-12.6,-35.76,-7.79,-10.83,-11.76,-39.9,-51.11,0.917888,13,-7.79,-2.79,-1.98,-26.59,-7.76,0.965458,11
14-09-2025,NSE:EQUITASBNK,EQ,5738.1,35.33,2.89,54.97,4.44,8.55,0.11,-24.47,-5.46,-19.01,-48.63,-20.6,-22.9,-35.56,-2.57,-25.69,-18.07,-18.47,-47.29,0.917697,12,-2.57,-23.1,3.75,2.19,-24.09,0.965392,11
14-09-2025,NSE:INOXWIND,EQ,23892.89,80.21,2.75,148.92,2.08,7.25,5.48,-14.16,-10.96,-37.81,-54.94,-16.06,-22.53,-40.6,2.8,-15.38,-23.57,-37.27,-53.6,0.91767,12,2.8,-19.28,-8.72,-9.16,-11.63,0.962003,9
14-09-2025,NSE:SADBHAV,EQ,242.94,7.29,5.02,13.85,-1.37,-3.47,12.92,5.34,-2.38,-119.35,-140.14,-19.9,-19.9,-62.39,10.24,4.12,-14.99,-118.81,-138.8,0.917376,12,10.24,-7.21,-19.68,-99.21,-8.68,0.947876,4
14-09-2025,NSE:ESAFSFB,EQ,1488.28,2.49,2.23,29.31,0.72,2.12,-2.22,-8.29,0.41,-41.66,-68.27,-17.41,-17.41,-41.79,-4.9,-9.51,-12.2,-41.12,-66.93,0.917103,12,-4.9,-4.44,-3.49,-27.2,-17.99,0.959156,7
14-09-2025,NSE:SPCENET,BE,280.22,18,5.43,7.61,3.68,34.17,24.44,-0.13,2.23,-198.95,-227.86,-10.15,-15.91,-71.19,21.76,-1.35,-10.38,-198.41,-226.52,0.917101,12,21.76,-31.02,-9.16,-190.74,-8.87,0.945471,3
14-09-2025,NSE:ATL,EQ,679.55,1.36,3.72,28.16,-0.21,4.05,-4.51,-7.07,4.05,-47.66,-68.32,-17.54,-17.54,-41.61,-7.19,-8.29,-8.56,-47.12,-66.98,0.916558,12,-7.19,-0.95,-1.14,-38.85,-13.2,0.960986,8
14-09-2025,NSE:VIPCLOTHNG,EQ,316.35,1.69,3.33,33.78,-0.62,-4.68,-12.91,-19.51,10.60,-47.57,-27.38,-21.88,-21.97,-35.04,-15.59,-20.73,-2.01,-47.03,-26.04,0.916543,12,-15.59,-4.35,13.67,-50.03,14.48,0.984723,30
14-09-2025,NSE:ELGIEQUIP,EQ,14921.66,2.36,2.56,468.05,-1.92,-0.81,-10.79,-14.59,6.95,-32.81,-52.01,-21.14,-21.14,-36.55,-13.47,-15.81,-5.66,-32.27,-50.67,0.916369,12,-13.47,-1.93,7.28,-27.69,-13.66,0.96734,12
14-09-2025,NSE:RANASUG,EQ,218.07,2.35,3.18,14.27,-2.80,0.14,1.19,-16.47,-0.84,-40.64,-55.43,-14.14,-18.04,-37.22,-1.49,-17.69,-13.45,-40.1,-54.09,0.916269,12,-1.49,-16.37,1.9,-24.43,-9.71,0.963291,10
14-09-2025,NSE:RAJRATAN,EQ,1563.75,1.34,4.09,344.45,3.31,9.55,4.86,-24.17,6.90,-45.06,-70.39,-20.97,-23.17,-42.67,2.18,-25.39,-5.71,-44.52,-69.05,0.915587,12,2.18,-29.02,13.5,-40.76,-16.66,0.962945,10
14-09-2025,NSE:JYOTISTRUC,EQ,1808.79,66.3,3.79,16.63,4.45,9.50,3.07,-14.79,2.29,-75.02,-43.03,-18.36,-23.33,-53.59,0.39,-16.01,-10.32,-74.48,-41.69,0.915041,12,0.39,-16.92,3.36,-64.08,19.08,0.976987,21
14-09-2025,NSE:RVNL,EQ,63176.11,59.81,2.8,338.1,2.57,10.50,2.56,-20.38,0.71,-35.64,-66.49,-17.44,-21.69,-40.2,-0.12,-21.6,-11.9,-35.1,-65.15,0.915023,12,-0.12,-22.04,6,-21.57,-21.94,0.959782,8
14-09-2025,NSE:FINCABLES,EQ,12514.26,3.23,2.28,846.6,0.02,3.11,0.32,-13.35,4.41,-54.10,-63.73,-13.78,-14.62,-44.55,-2.36,-14.57,-8.2,-53.56,-62.39,0.915015,11,-2.36,-12.22,4.15,-46.17,-5.44,0.963025,10
14-09-2025,NSE:BAJAJELEC,EQ,6563.25,1.03,2.58,587.7,3.20,3.17,2.24,-11.79,-3.37,-45.28,-67.48,-14.78,-14.78,-41.88,-0.44,-13.01,-15.98,-44.74,-66.14,0.914561,11,-0.44,-12.85,-3.99,-25.5,-14.48,0.958199,7
