Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(20),ADR(20),CMP,Change_1D,Change_1W,Change_10D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Below_3M,Below_6M,Below_12M,Above_3M,Above_6M,Above_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
26-09-2025,NSE:INDGN,EQ,14093.77,3.36,2.34,575.4,0.61,-1.94,0.06,3.86,1.22,2.54,-2.54,-19.91,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-2.4,-7.15,-21.47,6.1,8.2,14.18,3.1,5.21,-3.08,-3.91,-12.57,0.996764,49,3.1,2.03,-7.9,-0.71,-8.12,0.993324,41
26-09-2025,NSE:JSWCEMENT,EQ,20374.13,51.67,2.59,141.36,-1.73,-5.6,-5.21,-4.86,NA,NA,NA,NA,0,0,0,0,0,0,NA,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,-5.62,0,0,0,0,0.996754,49,-5.62,104.78,-9.24,4.5,8.82,0.999904,50
26-09-2025,NSE:NIFTYJR,IN,,,,67144.95,-1.68,-3.86,-1.56,1.79,-2.33,6.61,-2.55,-14.24,0,0,0,0,0,0,0,-1,-1,-1,-1,-4.03,-4.03,-13.71,,,,1.03,1.66,0.99,-3.92,-6.9,0.996652,,1.03,0.58,-0.5,-5.31,-2.58,0.995805,
26-09-2025,NSE:MANKIND,EQ,109868.05,3.37,2.06,2482.9,-1.71,-7.16,-3.89,0.35,6.02,3.42,-17.23,-6.74,0,0,0,0,0,0,-1,-1,-1,-1,-1,-7.92,-7.92,-17.19,8.57,8.57,15.71,-0.41,10.01,-2.2,-18.6,0.6,0.996503,48,-0.41,10.47,-12.01,-16.87,17.76,1.003299,55
26-09-2025,NSE:SIEMENS,EQ,118232.01,3.65,2.25,3096.3,-1.90,-7.42,-3.41,1.71,-2.65,14.14,-11.62,-16.38,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-6.9,-8.48,-25.35,3.43,20.98,28.95,0.95,1.34,8.52,-12.99,-9.04,0.996245,48,0.95,0.34,7.12,-25.5,4.56,0.996395,45
26-09-2025,NSE:GSFC,EQ,8399.51,12.78,2.61,197.31,-1.51,-6.96,-3.05,0.14,-2.59,8.03,-3.3,-12.4,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-9.37,-9.37,-11.97,0.28,15.86,17.99,-0.62,1.4,2.41,-4.67,-5.06,0.996138,48,-0.62,2.04,1.12,-7.82,0.01,0.996966,46
26-09-2025,NSE:HUHTAMAKI,EQ,1812.6,3.51,3.92,229.52,-2.83,-4.57,0.84,8.1,6.27,18.75,-20.66,-70.64,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-4.49,-4.49,-42.66,10.62,27.64,30.36,7.34,10.26,13.13,-22.03,-63.3,0.996087,48,7.34,2.79,4.08,-44.01,-32.6,0.977039,19
26-09-2025,NSE:IIFL,EQ,19266.95,8.46,2.58,419.35,-3.86,-8.27,-3.62,-4.02,-12.26,21.72,1.13,-21.9,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-21.83,-21.83,-21.83,0,29.53,47.87,-4.78,-8.27,16.1,-0.24,-14.56,0.995879,48,-4.78,-3.14,21.03,-21.81,-14.48,0.997269,47
26-09-2025,NSE:SOLARA,EQ,2461.74,1.69,4.49,615.3,-8.49,-9.73,-10.12,0.52,-0.39,14.51,-7.31,-27.07,0,0,EEP,EEP,0,EEP,-1,-1,-1,-1,-1,-11.72,-11.72,-27.82,5,30.13,36.64,-0.24,3.6,8.89,-8.68,-19.73,0.995625,48,-0.24,3.87,5.6,-21.01,-9.6,0.990962,38
26-09-2025,NSE:GODREJIND,EQ,39608.05,1.84,2.71,1195,-1.44,1.62,-1.31,-4.64,-4.39,1.18,5.84,-3.6,0,0,HVQ,HV2Y,HVQ,HVQ,-1,-1,-1,-1,-1,-7.23,-12.1,-12.1,9.27,14.36,49.24,-5.4,-0.4,-4.44,4.47,3.74,0.995603,48,-5.4,5.01,-3.91,9.22,-1.2,1.002896,54
26-09-2025,NSE:ARISINFRA,EQ,1293.45,11.44,4.48,157.79,-0.30,-1.1,-3.24,5.05,-12.27,NA,NA,NA,0,0,0,0,0,0,-1,-1,-1,-1,-1,-8.94,NA,NA,15.12,NA,NA,4.29,-8.28,0,0,0,0.995534,48,4.29,-13.46,90.76,4.5,8.82,0.993024,41
26-09-2025,NSE:BERGEPAINT,EQ,61909.01,4.63,2.31,521.45,-1.84,-1.95,-3.43,-1.35,-11.99,3.92,14.88,-17.91,0,0,0,0,0,EEP,-1,-1,-1,-1,-1,-13.11,-13.11,-16.21,0,5.66,18.24,-2.11,-8,-1.7,13.51,-10.57,0.994974,48,-2.11,-5.71,4.96,15.91,-29.71,0.997039,47
26-09-2025,NSE:CIFL,EQ,1469.2,3.36,6.14,35.7,-1.54,-6.69,3.84,4.65,-12.3,NA,NA,NA,0,0,0,0,0,0,-1,-1,-1,-1,-1,-12.76,NA,NA,9.04,NA,NA,3.89,-8.31,0,0,0,0.994951,48,3.89,-12.99,90.76,4.5,8.82,0.99289,40
26-09-2025,NSE:OSWALPUMPS,EQ,9049.24,3.56,3.37,724.6,-2.88,-9.28,-11.85,-11.97,4.4,NA,NA,NA,0,0,0,0,0,0,-1,-1,-1,-1,-1,-17.07,NA,NA,7.99,NA,NA,-12.73,8.39,0,0,0,0.994935,48,-12.73,19.4,90.76,4.5,8.82,1.013823,68
26-09-2025,NSE:BOROLTD,EQ,4079.75,2.21,3.43,352.05,-4.11,2.93,0.47,5.81,2.03,3.39,-12.51,-17.67,EEP,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-5.77,-5.77,-29.66,9.45,12.39,14.02,5.05,6.02,-2.23,-13.88,-10.33,0.994926,48,5.05,0.77,-7.85,-11.97,4.24,0.994132,43
26-09-2025,NSE:ATGL,EQ,71795.6,46.94,4.14,649.25,-3.34,-0.34,6.72,8.73,-5.11,6.39,-3.34,-28.66,EEP,0,0,EEP,EEP,EEP,4.62,-1,-1,-1,-1,-16.84,-16.84,-20.14,11.06,13.96,18.66,7.97,-1.12,0.77,-4.71,-21.32,0.994859,47,7.97,-10.39,1.71,-5.9,-15.68,0.988882,34
26-09-2025,NSE:AEGISVOPAK,EQ,26895.39,6.34,3.78,243.51,0.08,0.43,-1.47,-1.79,-4.64,NA,NA,NA,0,0,0,0,0,0,-1,-1,-1,-1,-1,-17,NA,NA,6.37,NA,NA,-2.55,-0.65,0,0,0,0.994805,47,-2.55,1.98,90.76,4.5,8.82,1.0001,50
26-09-2025,NSE:EIEL,EQ,4655.41,17.99,3.48,247.13,-2.38,-6.98,-2.66,-1.65,3.76,10.32,-31.38,NA,0,0,HV2Q,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-13.4,-13.4,NA,7.7,28.25,NA,-2.41,7.75,4.7,-32.75,0,0.994566,47,-2.41,10.09,-2.42,-42,108.82,0.989261,35
26-09-2025,NSE:HDFCSML250,EQ,1502.25,11.76,1.66,168.39,-2.06,-4.54,-2.67,0.84,-5.35,9.44,-5.34,-10.93,0,0,0,0,0,0,-1,-1,-1,-1,-1,-7.16,-7.16,-9.84,1.22,16.78,21.63,0.08,-1.36,3.82,-6.71,-3.59,0.994535,47,0.08,-1.46,4.8,-11.82,3.52,0.99763,48
26-09-2025,NSE:SAMBHV,EQ,3624.46,12.6,3.27,114.6,-2.37,-7.79,-4.73,-6.93,NA,NA,NA,NA,0,0,0,0,0,0,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,-7.69,0,0,0,0,0.994443,47,-7.69,104.78,-9.24,4.5,8.82,0.997585,48
26-09-2025,NSE:AEGISLOG,EQ,27909.76,11.32,3.41,748.5,-3.28,-5.75,6.18,7.19,-4.36,-4.62,-8.7,-2.38,EEP,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-6.55,-19.57,-22.35,11.36,11.36,17.72,6.43,-0.37,-10.24,-10.07,4.96,0.994389,47,6.43,-7.66,-9.48,0.6,14.63,1.002687,54
26-09-2025,NSE:RPTECH,EQ,2105.49,2.95,3.58,315.45,-1.22,-0.84,4.61,10.32,5.75,7.02,-32.78,-26.31,0,0,0,0,HVQ,HVQ,-1,-1,-1,-1,-1,-5.2,-5.2,-29.27,13.25,18.63,22.74,9.56,9.74,1.4,-34.15,-18.97,0.993938,47,9.56,-0.31,-7.89,-38.31,13.69,0.99279,40
26-09-2025,NSE:NESTLEIND,EQ,230915.64,13.09,1.65,1162.6,-0.93,-2.74,-4.73,0.02,-5.74,3.03,6.82,-17.2,0,0,0,0,0,0,-1,-1,-1,-1,-1,-5.96,-5.96,-15.62,6.72,6.72,8.33,-0.74,-1.75,-2.59,5.45,-9.86,0.993899,47,-0.74,-0.98,-0.95,8.41,-16.95,0.994985,44
26-09-2025,NSE:ITDC,EQ,5403.47,4.16,4.95,583.35,-2.81,-8,-11.43,9.45,-3.07,-2.43,-4.09,-19.95,0,HVY,0,HV2Q,HV2Q,HV2Y,-1,-1,-1,-1,-1,-12.8,-12.8,-18.49,11.23,11.23,22.82,8.69,0.92,-8.05,-5.46,-12.61,0.993877,47,8.69,-9.04,-8.62,2.88,-6.41,0.992755,40
26-09-2025,NSE:STCINDIA,BE,749.64,1.91,5.16,134.41,-6.60,8.08,11.48,12.14,-8.8,14.57,-14.05,-36.43,HVQ,0,0,HVQ,HV2Y,HV2Y,8.86,-1,-1,-1,-1,-7.3,-16.08,-25.38,16.3,24.13,27.55,11.38,-4.81,8.95,-15.42,-29.09,0.993827,47,11.38,-19.06,12.25,-29,-10.81,0.988525,33
26-09-2025,NSE:JSFB,EQ,4850.43,1.17,2.45,463.4,-0.49,0.47,1.59,-5.89,-9.17,6.5,17.34,-26.55,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-9.69,-11.84,-21.58,2.65,14.83,26.75,-6.65,-5.18,0.88,15.97,-19.21,0.993781,47,-6.65,1.68,5.11,16.1,-44.28,0.995087,44
26-09-2025,NSE:EFCIL,EQ,3118.01,6.75,4.15,308.6,0.70,-2.97,-2.01,-7.65,NA,NA,NA,NA,0,0,0,0,0,0,NA,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,-8.41,0,0,0,0,0.99366,46,-8.41,104.78,-9.24,4.5,8.82,0.9968,46
26-09-2025,NSE:ELLEN,EQ,7465.36,2.36,2.87,487,-2.02,-8.28,-13.05,-7.91,NA,NA,NA,NA,0,0,0,0,0,0,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,-8.67,0,0,0,0,0.993381,46,-8.67,104.78,-9.24,4.5,8.82,0.99652,45
26-09-2025,NSE:HEIDELBERG,EQ,4846.8,1.67,1.83,204.25,-1.85,-4.43,-3.95,-2.65,-1.07,3.9,-1.91,-9.58,0,0,0,0,0,0,-1,-1,-1,-1,-1,-7.18,-7.18,-13.81,0,9.91,9.91,-3.41,2.92,-1.72,-3.28,-2.24,0.993342,46,-3.41,6.33,-4.33,-1.54,1.3,0.998708,49
26-09-2025,NSE:REDTAPE,EQ,8927.84,13.97,5.18,146.49,-2.46,-9.99,5.31,17.13,11.7,-9.53,-47.98,-26.32,HV2Y,HV2Y,HVQ,HVQ,HVQ,HV2Y,-1,-1,-1,-1,-1,-9.08,-9.08,-39.43,21.58,21.58,21.58,16.37,15.69,-15.15,-49.35,-18.98,0.993325,46,16.37,-1.77,-33.28,-30.6,23.45,0.996995,47
26-09-2025,NSE:SAGILITY,EQ,21768.18,303.92,3.35,43.15,-1.53,-7.6,-3.01,-2.25,3.15,-0.32,-13.4,NA,0,0,EEP,0,0,0,-1,-1,-1,-1,-1,-7.44,-8.29,NA,4.83,13.58,NA,-3.01,7.14,-5.94,-14.77,0,0.993239,46,-3.01,10.06,-12.83,-8.53,108.82,0.996783,46
26-09-2025,NSE:SAKSOFT,EQ,2926.73,3.24,3.32,199.82,-2.43,-10.52,-4.58,-4.97,-0.98,22.24,-8.83,-36.75,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-19.42,-19.42,-29.27,0.04,44.09,44.09,-5.73,3.01,16.62,-10.2,-29.41,0.993171,46,-5.73,8.58,13.76,-35.46,-16.83,0.990501,37
26-09-2025,NSE:NIFTY_MICROCAP250,IN,,,,23169.6,-2.13,-4.7,-2.57,0.58,-3.54,8.96,-8.59,-11.37,0,0,0,0,0,0,0,-1,-1,-1,-1,-6.39,-6.39,-12.27,,,,-0.18,0.45,3.34,-9.96,-4.03,0.993024,,-0.18,0.64,2.83,-14.78,6.26,0.997439,
26-09-2025,NSE:TATACHEM,EQ,25293.48,5.53,2.28,930.8,-2.25,-6.75,-3.27,1.4,-0.31,8.04,-14.7,-11.1,0,0,EEP,0,EEP,EEP,-1,-1,-1,-1,-1,-7.4,-7.4,-21.72,2.7,16.28,19.74,0.64,3.68,2.42,-16.07,-3.76,0.992868,46,0.64,3.05,-0.91,-20.23,11.96,0.998362,48
26-09-2025,NSE:EIHOTEL,EQ,24470.5,4.23,2.69,375.15,-1.07,-4.25,-5.86,-7.14,4.48,0.19,-9.24,-0.08,0,EEP,EEP,0,0,EEP,-1,-1,-1,-1,-1,-10.35,-10.35,-13.04,5.47,8.88,19.27,-7.9,8.47,-5.43,-10.61,7.26,0.992769,46,-7.9,15.63,-13.73,-4.94,17.2,1.008171,61
26-09-2025,NSE:BHEL,EQ,83012.39,74.11,2.32,231.01,-1.54,-2.67,0.99,9.74,-14.32,7.54,-3.61,-18.7,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-13.25,-13.35,-19.66,11.06,11.22,28.93,8.98,-10.33,1.92,-4.98,-11.36,0.992634,46,8.98,-21.88,9.88,-7.56,-5.74,0.994586,43
26-09-2025,NSE:MAHLIFE,EQ,8104.57,2.1,2.38,359.85,-3.56,-5.42,-1.53,4.24,2.01,16.7,-19.9,-39,0,0,0,0,0,EEP,-1,-1,-1,-1,-1,-6.76,-6.76,-31.89,5.56,37.53,37.53,3.48,6,11.08,-21.27,-31.66,0.992615,46,3.48,2.46,5.75,-39.44,-7.11,0.986729,31
26-09-2025,NSE:ATULAUTO,EQ,1423.64,17,5.37,477.9,-2.81,-7.57,-9.79,10.53,4.7,3.48,-19.41,-35.85,0,EEP,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-11.29,-11.29,-28.66,12.47,12.47,15.2,9.77,8.69,-2.14,-20.78,-28.51,0.992546,46,9.77,-1.73,-10.51,-19.22,-4.95,0.985723,30
26-09-2025,NSE:TIINDIA,EQ,64725.04,4.04,2.99,3129.1,-2.61,-6.41,-3.26,5.93,1.5,11.4,-14.38,-36.88,0,0,0,EEP,EEP,0,-1,-1,-1,-1,-1,-8.09,-8.09,-33.66,11.42,25.37,27.09,5.17,5.49,5.78,-15.75,-29.54,0.992375,46,5.17,0.07,0.81,-24.6,-10.85,0.9856,30
26-09-2025,NSE:HOMEFIRST,EQ,13147.44,2.06,2.53,1178.7,-4.05,-7.65,-10.53,-5.46,-25.04,12.8,14.84,-9.99,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-20.3,-20.3,-20.3,0,19.31,33.19,-6.22,-21.05,7.18,13.47,-2.65,0.992306,45,-6.22,-13.79,21.03,6.84,-20.33,1.002805,54
26-09-2025,NSE:GVPIL,EQ,2384.56,2.89,4.38,327.2,-2.63,-8.21,-11.87,-6.45,3.29,20.38,-20.09,-24.43,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-15.84,-15.84,-26.96,15.56,50.01,50.01,-7.21,7.28,14.76,-21.46,-17.09,0.992233,45,-7.21,13.92,8.43,-46.33,5.21,0.99737,48
26-09-2025,NSE:EIHAHOTELS,EQ,2417.95,1.16,3.45,374.15,-0.76,-6.21,-9.15,-0.99,-1.11,6.07,-9.66,-8.29,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-11.63,-11.63,-16.29,0.96,9.5,20.42,-1.75,2.88,0.45,-11.03,-0.95,0.992144,45,-1.75,4.66,-2.14,-12.24,10.08,0.99941,49
26-09-2025,NSE:DRREDDY,EQ,110332.3,12.35,1.83,1253.1,-1.73,-5.47,-5.08,-0.53,-3.82,6,-7.8,-6.21,0,0,0,0,0,0,-1,-1,-1,-1,-1,-5.26,-8.04,-9.81,4.71,15.19,15.19,-1.29,0.17,0.38,-9.17,1.13,0.992137,45,-1.29,1.51,0.22,-10.19,10.3,1.000142,50
26-09-2025,NSE:LTFOODS,EQ,16421.59,7.67,3.05,415.75,-2.33,-13.71,-11.32,-2.49,-16.24,10.55,2.9,-3.99,0,0,EEP,EEP,0,EEP,-1,-1,-1,-1,-1,-18.33,-18.33,-18.33,0,29.38,30.13,-3.25,-12.25,4.93,1.53,3.35,0.992089,45,-3.25,-8.63,13.8,-4.05,1.72,1.002228,53
26-09-2025,NSE:BLISSGVS,EQ,1599.41,2.43,2.64,144.79,-1.92,-3.96,-5.31,-10.23,-8.9,14.29,-10.45,6.11,0,0,HVQ,HVQ,HVQ,HV2Y,-1,-1,-1,-1,-1,-20.95,-20.95,-20.95,0,29.46,32.92,-10.99,-4.91,8.67,-11.82,13.45,0.99191,45,-10.99,5.98,12.06,-24.36,23.81,1.013003,67
26-09-2025,NSE:ENGINERSIN,EQ,11634.28,31.16,2.81,195.86,-1.50,-5.48,-6.61,-2.25,-21.53,16.63,4.97,-12.01,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-21.82,-21.82,-21.82,2.92,25.27,33.37,-3.01,-17.54,11.01,3.6,-4.67,0.991634,45,-3.01,-14.07,22.16,-9.49,-9.05,1.001072,52
26-09-2025,NSE:VIKRAMSOLR,EQ,12226.04,85.02,4.58,323.3,-3.20,-4.45,-10.5,-9.59,NA,NA,NA,NA,0,0,0,0,0,0,NA,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,-10.35,0,0,0,0,0.991598,45,-10.35,104.78,-9.24,4.5,8.82,0.994731,44
26-09-2025,NSE:PREMIERENE,EQ,47103.67,11.46,3.11,1028.35,-2.02,-2.23,-2.61,2.5,-1.57,11.5,-28.38,-6.08,0,0,0,0,0,0,-1,-1,-1,-1,-1,-7.84,-8.67,-25.13,4.41,21.97,21.97,1.74,2.42,5.88,-29.75,1.26,0.991543,45,1.74,0.6,3.63,-40.57,26.19,1.005433,57
26-09-2025,NSE:ICICIGI,EQ,93021.38,6.4,2.05,1894,0.65,1.48,0.02,1.78,-6.5,6.05,1.32,-20.13,0,0,EEP,EEP,0,0,-1,-1,-1,-1,-1,-8.22,-8.22,-16.49,3.95,10.21,15.51,1.02,-2.51,0.43,-0.05,-12.79,0.991407,45,1.02,-3.65,2.54,-0.53,-12.92,0.992305,39
26-09-2025,NSE:JUBLPHARMA,EQ,17505,1.71,2.87,1042.9,-2.66,-5.49,-7.61,0.54,-12.56,16.45,-5.23,-16.98,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-15.64,-15.64,-17.4,1.94,25.94,25.94,-0.22,-8.57,10.83,-6.6,-9.64,0.991253,45,-0.22,-8.39,16.53,-21.44,-2.35,0.996629,46
26-09-2025,NSE:PVRINOX,EQ,10968.94,3.25,2.56,1108.5,-0.11,-0.67,-1.11,-1.12,12.66,14.51,-23.94,-53.22,0,0,0,0,0,0,-1,-1,-1,-1,-1,-3.3,-3.3,-36.29,15.46,30.61,30.61,-1.88,16.65,8.89,-25.31,-45.88,0.991163,45,-1.88,18.41,-7.13,-40.47,-14.8,0.984364,29
26-09-2025,NSE:FMCGIETF,EQ,663.13,14,1.67,58.5,-0.65,-2.77,-3.18,-1.32,-0.31,4.24,-1.49,-19.01,0,0,0,0,0,0,-1,-1,-1,-1,-1,-4.1,-4.1,-15.45,0.72,4.67,9.43,-2.08,3.68,-1.38,-2.86,-11.67,0.991138,44,-2.08,5.78,-4.71,-1.48,-8.44,0.993469,42
26-09-2025,NSE:MBEL,EQ,2463.09,4.09,3.61,389.35,-3.09,-10.75,-9.98,-10.18,NA,NA,NA,NA,0,0,0,0,0,0,NA,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,-10.94,0,0,0,0,0.99098,44,-10.94,104.78,-9.24,4.5,8.82,0.994112,43
26-09-2025,NSE:PHARMABEES,EQ,1039.04,34.21,2.82,22.05,-2.17,-5.26,-3.81,-1.54,-1.54,0.41,-4.13,-6.8,0,0,0,0,0,0,-1,-1,-1,-1,-1,-6.57,-6.57,-9.26,0.27,7.93,9.16,-2.3,2.45,-5.21,-5.5,0.54,0.99085,44,-2.3,4.78,-7.32,-0.05,6.25,0.999822,50
26-09-2025,NSE:FEDERALBNK,EQ,48669.54,48.44,1.53,191.82,-0.78,-3.18,-1.32,0.03,-8.64,-1.58,-2.55,2.17,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-12.3,-12.3,-12.3,1.01,2.73,8.67,-0.73,-4.65,-7.2,-3.92,9.51,0.990759,44,-0.73,-3.89,-2.74,3.54,13.43,1.004662,56
26-09-2025,NSE:LXCHEM,EQ,6113.88,20.2,4.43,208.48,-4.80,-5.61,-5.79,1.11,4.46,13.96,-16.27,-39.22,0,EEP,EEP,EEP,0,EEP,-1,-1,-1,-1,-1,-9.95,-9.95,-30.68,14.33,25.65,25.65,0.35,8.45,8.34,-17.64,-31.88,0.990596,44,0.35,8.16,0.71,-30.64,-10.92,0.985951,30
26-09-2025,NSE:IDEAFORGE,EQ,2312.06,5.61,4.44,499,-5.25,-7.28,-3.7,7.79,-17.48,25.55,-16.23,-42.03,0,EEP,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-15.71,-21.23,-30.07,16.63,53.04,53.82,7.03,-13.49,19.93,-17.6,-34.69,0.990096,44,7.03,-22.62,27.39,-51.62,-13.38,0.994837,44
26-09-2025,NSE:SUNFLAG,EQ,4746.98,2.32,2.97,256.9,-4.75,-2.37,-2.47,-5.04,-16.39,6.05,-10.36,15.42,0,0,HVQ,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-18.79,-18.79,-18.79,0,16.15,32.02,-5.8,-12.4,0.43,-11.73,22.76,0.990025,44,-5.8,-6.02,10.03,-12.96,32.18,1.018365,73
26-09-2025,NSE:CNXSMALLCAP,IN,,,,17560.9,-2.26,-5.37,-2.44,1.52,-8.06,8.27,-6.67,-11.32,0,0,0,0,0,0,0,-1,-1,-1,-1,-8.25,-8.25,-10.66,,,,0.76,-4.07,2.65,-8.04,-3.98,0.989917,,0.76,-4.95,5.87,-11.79,4.46,0.996715,
26-09-2025,NSE:KANSAINER,EQ,20293.41,6.7,2.49,246.58,0.55,-2.14,-0.39,3.46,-0.62,3.54,-6.7,-23.21,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-2.63,-8.66,-20.84,6,6.01,11.08,2.7,3.37,-2.08,-8.07,-15.87,0.989844,44,2.7,0.55,-5.1,-6.12,-6.65,0.990386,37
26-09-2025,NSE:TOP10ADD,EQ,733.14,2.37,0.95,94.13,-0.51,-2.49,-1.22,0.22,-7.23,-0.41,0.3,-6.37,0,0,0,0,0,0,-1,-1,-1,-1,-1,-6.46,-6.75,-14.02,0.67,6.89,7.37,-0.54,-3.24,-6.03,-1.07,0.97,0.989782,44,-0.54,-2.69,-2.88,5.21,2.13,0.999144,49
26-09-2025,NSE:ALLTIME,EQ,1860.42,5.44,3.43,266.3,-3.25,-6.83,-2.59,-11.47,NA,NA,NA,NA,0,0,0,0,0,0,NA,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,-12.23,0,0,0,0,0.989665,44,-12.23,104.78,-9.24,4.5,8.82,0.992793,40
26-09-2025,NSE:RRKABEL,EQ,14226.25,1.13,2.73,1218.3,-3.57,-3.05,-2.13,1.67,-11.42,24.85,-12.67,-39.68,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-17.21,-17.21,-31.78,4.35,37.79,41.84,0.91,-7.43,19.23,-14.04,-32.34,0.989642,44,0.91,-8.53,23.31,-45.44,-15.15,0.991683,38
26-09-2025,NSE:MEDPLUS,EQ,10068.09,1.11,2.55,786.9,-1.53,-6.82,-6.59,-5.2,-15.87,3.97,-6.29,13.72,0,0,0,EEP,0,0,-1,-1,-1,-1,-1,-15.79,-19.47,-19.47,0,12.21,23.19,-5.96,-11.88,-1.65,-7.66,21.06,0.989602,44,-5.96,-5.37,7.89,-6.19,27.65,1.015126,69
26-09-2025,NSE:MMTC,EQ,10077,27.71,3.99,65.51,-3.93,-2.87,1.02,6.3,-7.79,18.04,-11.11,-44.01,0,0,0,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-9.98,-23.62,-28.7,7.76,35.32,35.32,5.54,-3.8,12.42,-12.48,-36.67,0.989504,43,5.54,-10.26,14.72,-31.07,-20.79,0.985168,29
26-09-2025,NSE:CIPLA,EQ,127229.34,10.62,1.64,1499.4,-0.68,-5.1,-5.02,-5.4,-0.2,-0.79,1.58,-10.59,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-6.36,-6.36,-10.78,2.39,8.28,8.28,-6.16,3.79,-6.41,0.21,-3.25,0.989419,43,-6.16,9.71,-9.83,6.85,-3.54,0.999118,49
26-09-2025,NSE:PTC,EQ,5150.84,7.96,1.67,167.13,-1.41,-4.54,-4.71,-6,-7.44,4.22,14.19,-26.61,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-15.62,-15.62,-20.88,0,5.84,29.87,-6.76,-3.45,-1.4,12.82,-19.27,0.989362,43,-6.76,3.41,1.62,14.9,-38.72,0.993558,42
26-09-2025,NSE:CESC,EQ,22700.39,20.13,2.57,163.55,-2.21,-3.61,2.13,5.74,-5.35,7.68,-12.16,-19.6,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-10.06,-10.06,-20.61,7.46,9.43,33.86,4.98,-1.36,2.06,-13.53,-12.26,0.989288,43,4.98,-6.98,3.13,-16.99,2.19,0.992315,39
26-09-2025,NSE:PIDILITIND,EQ,155710.25,5.46,1.66,1474.8,-1.40,-3.35,-4.38,-3.84,-3.46,4.29,-0.69,-11.72,0,0,0,0,0,0,-1,-1,-1,-1,-1,-5.67,-5.67,-12.3,3.17,4.35,10.97,-4.6,0.53,-1.33,-2.06,-4.38,0.989178,43,-4.6,5.15,-1.75,-0.7,-2.14,0.996869,46
26-09-2025,NSE:WEBELSOLAR,EQ,5469.94,1.55,2.87,1215.4,-2.96,-6.29,-6.77,-6.25,-8.38,15.13,-49.44,18.28,0,0,0,0,0,EEP,-1,-1,-1,-1,-1,-16.08,-22.42,-33.84,0,12.22,44.76,-7.01,-4.39,9.51,-50.81,25.62,0.988928,43,-7.01,2.77,12.46,-71.58,54.13,1.044723,87
26-09-2025,NSE:EKC,EQ,1575.28,5.54,3.06,145.25,-2.88,3.64,4.26,6.09,3.57,15.18,-31.99,-38.88,0,EEP,EEP,0,EEP,EEP,-1,-1,-1,-1,-1,-5.05,-5.05,-35.97,14.81,28.53,28.53,5.33,7.56,9.56,-33.36,-31.54,0.988719,43,5.33,2.1,2.8,-51.11,3.6,0.987453,32
26-09-2025,NSE:EXIDEIND,EQ,35287.75,24.97,2.43,388.8,-1.11,-6.61,-7.65,-1.34,0.09,7.36,-7.55,-21.18,0,0,0,0,0,EEP,-1,-1,-1,-1,-1,-9.02,-9.02,-26.71,3.83,10.53,16.76,-2.1,4.08,1.74,-8.92,-13.84,0.988687,43,-2.1,6.19,-1.97,-11.59,-3.85,0.992089,39
